taxonomy Bger Esin Pame Pful
d_Archaea;p_Thermoplasmatota;c_Poseidoniia;o_Poseidoniales;f_Poseidoniaceae;g_MGIIa-L1;s_MGIIa-L1_sp002506025 6.1334031248833e-07 0 0 1.07048802912278e-07
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter_A;s_Citrobacter_A_amalonaticus_C 0 1.36226729644154e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_DTU072;g_Firm-09;s_unclassify_g_Firm-09 2.67528910074795e-07 0 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Prevotella;s_Prevotella_sp900551275 0 0.000122756007975823 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Pumilibacteraceae;g_Anaerocaecibacter;s_Anaerocaecibacter_sp910586925 0 0 0 1.87658803977454e-06
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Propionibacteriales;f_Nocardioidaceae;g_Nocardioides;s_Nocardioides_plantarum 0 4.01523804588023e-07 0 0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus;s_Enterococcus_mansonii 7.90067249020993e-06 0 0 1.53619907625544e-05
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_CAG-272;g_RGIG1993;s_RGIG1993_sp017395715 1.61413517021665e-06 2.30857575699413e-05 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_UBA1381;f_UBA1381;g_Ornithomonoglobus_A;s_unclassify_g_Ornithomonoglobus_A 0 0 0 3.28633833143922e-06
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_JACJYZ01;g_JACJYZ01;s_JACJYZ01_sp020435415 4.25581095226527e-07 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_TANB77;f_CAG-508;g_CAG-273;s_CAG-273_sp900752095 5.68078309050607e-07 0 0 1.96095706264173e-06
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Microbacteriaceae;g_Conyzicola;s_Conyzicola_sp025464995 0 9.77255880018135e-07 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_RGIG6154;f_RGIG6154;g_CAKSDT01;s_CAKSDT01_sp934446135 0 0 0 2.56291328885948e-05
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_UBA1242;g_UBA11490;s_UBA11490_sp934778125 0 1.07304209862128e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Mediterraneibacter;s_Mediterraneibacter_gallistercoris 9.17629267908628e-07 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Ruminiclostridium_E;s_Ruminiclostridium_E_sp017472865 0 9.85578133091816e-06 0 0
d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Villigracilaceae;g_Defluviilinea;s_Defluviilinea_sp030263595 0 1.61174020713187e-07 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Chryseobacterium;s_Chryseobacterium_sp019970065 0 0 0 4.45052782650261e-06
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Avibacteroides;s_unclassify_g_Avibacteroides 0 5.11650075869392e-07 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides_zoogleoformans 0 8.42540335327891e-06 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Capnocytophaga;s_Capnocytophaga_catalasegens 0 3.731578007051e-07 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_CAG-272;g_JAAZGC01;s_unclassify_g_JAAZGC01 0 1.9615340471129e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_CALWPY01;s_CALWPY01_sp944383545 2.14496305447573e-06 0.000302344542991397 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Brenneria;s_Brenneria_bubanii 1.23101669131192e-06 7.60625563938075e-06 0 0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_WQXJ01;g_JAIRTF01;s_JAIRTF01_sp031278655 2.98184091090505e-07 0 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_UBA4486;f_UBA4486;g_CAMBTO01;s_CAMBTO01_sp945870865 1.03041061758333e-06 0 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_SZUA-152;f_SZUA-152;g_JAADHZ01;s_JAADHZ01_sp013151575 0 0 0 2.63202234339289e-07
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Crocinitomicaceae;g_UBA952;s_UBA952_sp027485415 0 1.74968349302546e-05 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Monoglobales;f_Firm-18;g_UBA1775;s_UBA1775_sp002314595 3.19166438112777e-07 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Pumilibacteraceae;g_Anaerocaecibacter;s_Anaerocaecibacter_sp910587455 0 4.59725268748879e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Faecousia;s_Faecousia_sp900547405 1.64542383421577e-06 0 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Agitococcus;s_Agitococcus_sp937920075 3.99999418021743e-07 0 0 0
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_RF39;f_UBA660;g_MGBC102946;s_MGBC102946_sp022793145 0 0 0 3.13109167357805e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_CAG-272;g_UMGS902;s_UMGS902_sp017461475 0 2.28845584243185e-05 0 2.51322358464028e-07
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_RGIG6919;s_RGIG6919_sp934293375 0 1.13555247549575e-06 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter_C;s_Citrobacter_C_amalonaticus_A 7.82885669417758e-06 0 0 0
d_Bacteria;p_Pseudomonadota;c_Magnetococcia;o_Magnetococcales;f_Magnetaquicoccaceae;g_HCHbin5;s_HCHbin5_sp002753505 0 0 0 3.01432800020182e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_HGM11327;f_HGM11327;g_SIG351;s_SIG351_sp017935525 0 4.46498619686323e-07 0 0
d_Bacteria;p_Eremiobacterota;c_SpSt-956;o_SpSt-956;f_JAKJGF01;g_CALARM01;s_CALARM01_sp029555925 0 3.36404688757879e-06 0 0
d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellia;o_Kiritimatiellales;f_Pontiellaceae;g_Pontiella;s_unclassify_g_Pontiella 7.98454563741959e-07 0 0 0
d_Bacteria;p_Bacillota_E;c_DTU015;o_DTU015;f_DTU015;g_UBA3951;s_UBA3951_sp012842425 0 0 0 2.64660327328207e-07
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Fournierella;s_Fournierella_excrementavium 9.74458135684789e-07 5.33259630767569e-06 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_Flavipsychrobacter;s_Flavipsychrobacter_sp903929655 3.5579962318214e-06 3.38103999534357e-06 0 0
d_Bacteria;p_Patescibacteria;c_JAEDAM01;o_BD1-5;f_UBA6164;g_UBA6164;s_unclassify_g_UBA6164 1.66421862003181e-06 0 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_BIGb0383;s_BIGb0383_sp003751845 4.59542699706419e-06 0 0 0
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_RF32;f_CAG-239;g_CAG-267;s_CAG-267_sp002353835 1.68079271474007e-06 0 0 0
d_Bacteria;p_Bacillota;c_Bacilli;o_Paenibacillales;f_YIM-B00363;g_Paenibacillus_AE;s_Paenibacillus_AE_alkalitolerans 2.99123972829888e-07 0 0 0
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Bulleidia;s_Bulleidia_sp017420505 2.59855863681346e-07 0 0 0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lentilactobacillus;s_Lentilactobacillus_sunkii 0 1.65614835792182e-06 0 0
d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales_A;f_Planococcaceae;g_Sporosarcina;s_Sporosarcina_sp017921835 0 0 0 3.60314128182152e-06
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes_A;s_Alistipes_A_sp900545315 1.89789592651689e-05 2.37912936336172e-06 0 1.61000352658877e-06
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Dermatophilaceae;g_Phycicoccus_A;s_Phycicoccus_A_sp029778715 0 5.4841282821453e-07 0 0
d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Limisphaerales;f_UBA9464;g_UBA9464;s_UBA9464_sp016793645 0 2.62343354548287e-06 0 0
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Novosphingobium;s_Novosphingobium_sp903834285 3.00252911439557e-07 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_UBA4636;s_UBA4636_sp017616695 0 5.38351216106427e-07 0 0
d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellia;o_RFP12;f_UBA1067;g_UBA1067;s_UBA1067_sp017405115 0 4.57470856451296e-07 0 0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Dermatophilaceae;g_Tetrasphaera;s_Tetrasphaera_japonica 0 1.16149366524845e-06 0 0
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_Erysipelotrichales;f_Erysipelotrichaceae;g_CALNCD01;s_CALNCD01_sp937874965 1.6639885285503e-06 0 0 4.75671509755378e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_Ruminococcus_E;s_Ruminococcus_E_sp945949625 6.01265666289956e-07 0.000105563645699366 0 0
d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrososphaeraceae;g_Nitrososphaera;s_Nitrososphaera_viennensis 1.29535883300311e-07 0 0 0
d_Bacteria;p_Actinomycetota;c_Coriobacteriia;o_Coriobacteriales;f_Atopobiaceae;g_CAKVON01;s_CAKVON01_sp902475665 6.57660501636103e-07 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_CAMJGD01;s_CAMJGD01_sp946405135 0 1.33582330112433e-06 0 6.61000547549004e-07
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_JG1575;s_JG1575_sp012511315 1.38315229428746e-07 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Enterenecus;s_Enterenecus_sp910575695 1.00754356746862e-06 0 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_F082;g_Limimorpha;s_Limimorpha_sp947166105 5.22502047741306e-06 0 0 0
d_Bacteria;p_Armatimonadota;c_UBA5377;o_UBA5377;f_FEN-943;g_JANZZA01;s_JANZZA01_sp026419655 0 0 0 3.25038298154381e-07
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Ruminiclostridium_E;s_Ruminiclostridium_E_sp017465545 0 0 0 0.000125773196697467
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Pelistega;s_Pelistega_indica 0 1.26015715822195e-06 0 7.14816368947499e-07
d_Bacteria;p_Cloacimonadota;c_Cloacimonadia;o_Cloacimonadales;f_JAMOQM01;g_JAMOQM01;s_JAMOQM01_sp027064005 0 3.24193492127666e-07 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_CAG-964;s_CAG-964_sp902772795 2.74193299910583e-06 0 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium_sp009926065 2.29742537597894e-07 0 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Porphyromonadaceae;g_Porphyromonas;s_Porphyromonas_gulae 0 0 0 6.90401023660182e-06
d_Bacteria;p_Cyanobacteriota;c_Cyanobacteriia;o_Elainellales;f_Elainellaceae;g_JAAUSF01;s_JAAUSF01_sp012033255 0 1.98147593158692e-07 0 0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Propionibacteriales;f_Propionibacteriaceae;g_Brooklawnia;s_Brooklawnia_sp022837595 1.85247523229456e-07 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_CAG-177;s_CAG-177_sp905235625 5.2329352986237e-07 0 0 0.000305897670005381
d_Bacteria;p_Bacillota_E;c_JABLXB01;o_JABLXB01;f_JABLXB01;g_JANLGA01;s_JANLGA01_sp024653225 0 2.07450331583662e-07 0 7.47063208340632e-07
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_RF39;f_UBA660;g_JAAYGD01;s_JAAYGD01_sp012727915 0 0 0 1.49211607200429e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Tissierellales;f_Sedimentibacteraceae;g_UBA1535;s_UBA1535_sp017352195 3.70030457823318e-07 5.20049235869555e-06 0 0
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rickettsiales;f_SXRF01;g_JAJTHB01;s_unclassify_g_JAJTHB01 0 5.14239830001397e-07 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_UBA6429;f_UBA6429;g_JAOUNS01;s_JAOUNS01_sp029880855 0 5.33636651679223e-07 0 0
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_Erysipelotrichales;f_Erysipelotrichaceae;g_C-19;s_C-19_sp022799495 1.88344476608233e-06 0 0 0
d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Nanosyncoccaceae;g_Nanosyncoccus;s_Nanosyncoccus_sp017459845 1.40447257031183e-06 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Anaerotignaceae;g_Metalachnospira;s_Metalachnospira_sp900548595 6.17380773486475e-07 0 0 1.60851782950557e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Vescimonas;s_Vescimonas_sp934589145 0 0 0 1.24091861294246e-05
d_Bacteria;p_Sumerlaeota;c_Sumerlaeia;o_SLMS01;f_SLMS01;g_unclassify_f_SLMS01;s_unclassify_f_SLMS01 0 0 0 9.27632451152007e-07
d_Archaea;p_Thermoplasmatota;c_Thermoplasmata;o_Methanomassiliicoccales;f_Methanomethylophilaceae;g_UBA71;s_UBA71_sp949295765 0 4.15655774081795e-07 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_Ruminococcus_E;s_Ruminococcus_E_sp017471345 9.07402997265211e-07 0 0 0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Levilactobacillus;s_Levilactobacillus_zymae 0 0 0 4.81481444105001e-07
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_2-12-FULL-35-15;f_2-12-FULL-35-15;g_2-12-FULL-35-15;s_2-12-FULL-35-15_sp947479085 0 5.91802529342516e-08 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Gemmiger;s_Gemmiger_sp900545545 0 0 0 8.55272128126235e-06
d_Bacteria;p_Muiribacteriota;c_Muiribacteriia;o_Muiribacteriales;f_Muiribacteriaceae;g_Muiribacterium;s_Muiribacterium_halophilum 0 3.37462867751598e-07 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Limivicinus;s_Limivicinus_sp017518225 1.87787649185818e-06 0 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;g_JAAYPI01;s_JAAYPI01_sp017986765 9.94045357327687e-08 0 0 0
d_Bacteria;p_Planctomycetota;c_Phycisphaerae;o_UBA1845;f_UBA1845;g_OFTM174;s_OFTM174_sp029260135 3.41612937395668e-07 6.25772000529951e-07 0 2.0019379662369e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Fimivivens;s_unclassify_g_Fimivivens 0 1.34206579216872e-06 0 0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Aerococcus;s_Aerococcus_urinae_D 1.90047635187209e-07 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Anaerobutyricum;s_Anaerobutyricum_sp946627575 1.20805704649948e-06 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_CAG-382;g_UBA1752;s_UBA1752_sp017466805 1.59748448727119e-07 0 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes_sp944321175 7.75969762040574e-05 0 0 2.12159526163982e-06
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Spirosomataceae;g_Pseudarcicella;s_Pseudarcicella_hirudinis 0 2.9996685957789e-07 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Serratia_A;s_Serratia_A_fonticola_C 3.5134197210275e-05 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Pumilibacteraceae;g_Anaerocaecibacter;s_Anaerocaecibacter_sp910578545 1.30290015898073e-07 0 0 0.000140807797648237
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Vescimonas;s_Vescimonas_sp002392625 4.70615224024753e-07 6.60762414167577e-06 0 0
d_Bacteria;p_Desulfobacterota;c_Desulfovibrionia;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Paucidesulfovibrio;s_unclassify_g_Paucidesulfovibrio 1.04803602776184e-06 0 0 0
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhizobiales;f_Amorphaceae;g_Acuticoccus;s_Acuticoccus_yangtzensis 5.74089000110844e-06 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Evtepia;s_Evtepia_sp934597725 0 1.63362429589601e-05 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_Sediminibacterium;s_Sediminibacterium_sp002256435 0 1.13215846226708e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_UBA3402;s_UBA3402_sp947629545 7.96813836864279e-07 0 0 0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Actinomycetaceae;g_Actinomyces;s_Actinomyces_bovis 5.92544164094815e-07 9.48517072845764e-07 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium_F;s_unclassify_g_Clostridium_F 0 4.52059552539081e-06 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium_sp947457615 0 1.65818862322702e-07 0 0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Dermatophilaceae;g_Rudaeicoccus;s_Rudaeicoccus_suwonensis 0 3.0364119752774e-05 0 0
d_Bacteria;p_Bacillota_B;c_Desulfotomaculia;o_Desulfotomaculales;f_Nap2-2B;g_JAIMBK01;s_JAIMBK01_sp023511535 0 0 0 3.93805456470077e-07
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_Gallimonas;s_Gallimonas_sp947624215 0 3.34110174684074e-05 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Roseburia;s_Roseburia_sp017549185 0 4.29932774216496e-05 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter;s_Citrobacter_youngae 0 5.23590961570659e-07 0 0
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_RF39;f_UBA660;g_SIG200;s_SIG200_sp947624505 0 0 0 2.75856595673156e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_CAG-272;g_UBA1248;s_UBA1248_sp902784545 9.4369490743253e-07 0 0 0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Micromonosporaceae;g_Glycomyces;s_Glycomyces_sp017592475 0 0 0 3.20065775101164e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_Avimonas;s_Avimonas_sp001513365 2.52881809172282e-07 0 0 7.0614581713148e-07
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_Sediminibacterium;s_Sediminibacterium_sp028687975 8.53622291006057e-07 4.58712269297946e-07 0 0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Vagococcaceae;g_Vagococcus_A;s_Vagococcus_A_xieshaowenii 8.5099336699971e-07 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Natronincolaceae;g_JAAYNB01;s_JAAYNB01_sp012521085 0 3.99025354236513e-07 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_TANB77;f_CAG-508;g_CAG-269;s_CAG-269_sp958438515 0 1.69135769712089e-05 0 0
d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Geobacterales;f_Pseudopelobacteraceae;g_Oryzomonas;s_Oryzomonas_sp008330225 1.7168987325986e-06 0 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Oxalobacter;s_Oxalobacter_sp023409175 2.36026638203721e-06 0 0 0
d_Bacteria;p_Actinomycetota;c_Coriobacteriia;o_Coriobacteriales;f_Atopobiaceae;g_Parafannyhessea;s_Parafannyhessea_sp017941585 0 0 0 1.95962152047206e-06
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodospirillales;f_Magnetospirillaceae;g_Magnetospirillum;s_Magnetospirillum_aberrantis 0 0 0 2.47417092110961e-06
d_Bacteria;p_Desulfobacterota;c_Desulfovibrionia;o_Desulfovibrionales;f_Desulfomicrobiaceae;g_Desulfomicrobium;s_Desulfomicrobium_sp023393525 0 1.19967189156582e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_TANB77;f_CAG-508;g_CAG-793;s_CAG-793_sp002393975 2.99004211045503e-07 0 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;g_RF16;s_RF16_sp937901225 5.28079173004081e-06 0 0 0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Enterobacter;s_Enterobacter_nematophilus 6.24203399091306e-06 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Cellulosilyticaceae;g_Cellulosilyticum;s_Cellulosilyticum_sp017941635 3.67816087965415e-07 7.68427090967016e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_UBA1381;f_UBA1381;g_Ornithomonoglobus;s_Ornithomonoglobus_sp946531785 0 2.5956623442284e-06 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium_sp023434025 0 7.70184485862242e-06 0 0
d_Bacteria;p_Cyanobacteriota;c_Vampirovibrionia;o_Gastranaerophilales;f_JAILCC01;g_JAILCC01;s_JAILCC01_sp024680555 0 0 0 3.22031339942142e-07
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Clostridium_AI;s_Clostridium_AI_sp934438135 3.60714471229242e-06 0 0 1.11894614389215e-05
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_Erysipelotrichales;f_Coprobacillaceae;g_Thomasclavelia;s_Thomasclavelia_cocleata 6.9879256455279e-06 0 0 1.90603970209002e-06
d_Archaea;p_Halobacteriota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanocorpusculaceae;g_Methanocorpusculum;s_Methanocorpusculum_parvum 0 6.81504680475136e-06 0 0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Vagococcaceae;g_Vagococcus;s_Vagococcus_hydrophili 3.1175374252093e-06 1.59049773627666e-06 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Faecalimicrobium;s_unclassify_g_Faecalimicrobium 9.38218310653463e-07 5.29774468534638e-06 0 0
d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Geobacterales;f_Geobacteraceae;g_RPRC01;s_RPRC01_sp003857395 0 2.18992830577563e-07 0 0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium_cerinum_A 0 0 0 1.56242753514699e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAAYHT01;s_JAAYHT01_sp012523915 1.394431600019e-06 0 0 5.01386919866091e-07
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_RF39;f_UBA660;g_UBA6985;s_UBA6985_sp946615975 0 0 0 7.81294445596219e-07
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_RGIG8048;s_RGIG8048_sp017619535 1.25171689778008e-06 1.07282066751471e-05 0 3.58353736992548e-06
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides_sp945879145 1.04741436331413e-05 0 0 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_UMGS2037;s_unclassify_g_UMGS2037 0 0 0 3.19863526427304e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Massiliimalia;s_Massiliimalia_sp944382885 2.52787726177811e-05 1.45311697935069e-06 0 4.91006882466566e-06
