MetaB_module_ID	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
MetaB_M038	-0.280691496005028	0.0413368670228537	0.124383127260291	-0.0622337913313691	-0.162090293231796	-0.131328715622801	-0.0537355825687358	0.00225798642002485	-0.129147394014191	-0.0379632306757324	-0.0364685875584839	-0.014990777552532	-0.0866966654049474	-0.196828372060708	-0.0952791069591651	-0.27761529325048	-0.289824761729136	-0.169635943672369	0.339850329657691	0.259716455072948	0.241202791693196	0.294009164702337	0.340379675771433	0.381393614036698
MetaB_M039	-0.282782467548922	-0.133942154055844	-0.289409941194565	-0.146363406738081	-0.29836899231366	-0.118859251754022	-0.13812904460213	-0.0951966722559269	-0.0567853069663328	-0.142708609179285	-0.179500122240057	-0.0888199102190843	-0.135431546002611	0.0719989645344629	-0.0344255910702557	0.091643816209296	0.0699845131926316	0.160839497588419	0.422412029836949	0.282666402782846	0.279130524636891	0.215888297441546	0.328056448869513	0.218102521048219
MetaB_M040	0.0349488238770697	0.120876680341501	-0.0458366318462553	0.190521381336353	0.109364843613912	0.158602230175293	-0.382490707198128	-0.293728157058964	-0.282409618490126	-0.27287034803874	-0.38363083290356	-0.320659655670929	-0.041493587965252	0.101916168325907	0.00462081562269543	0.151171441951475	0.142570136013214	0.183017602810812	0.290151729882791	0.249535586771372	0.0946029843068483	0.039890667103202	0.161154032506958	-0.00982558546745012
MetaB_M041	0.384786554506518	0.239981835756561	0.505903926478178	0.316817228914796	0.224209641873911	0.277693782100608	-0.0746638320460895	-0.130477737628239	-0.0908656679651649	-0.160502063292592	-0.0594907761770915	0.0240136484792805	-0.09076823055023	0.0372926043591968	-0.198842020695615	-0.233799148012552	-0.218691180989729	-0.142621321335931	-0.114835108493426	-0.177939265010484	-0.0887739465102972	-0.129115541914526	-0.0920282578415123	-0.0072851240055721
MetaB_M042	-0.0390944633023185	0.215151335405872	0.0100129494312899	-0.223312583081627	-0.469051327210728	-0.391896512001457	0.0762013389733921	0.229074309475591	0.177065457672201	0.148018492500769	0.164312380933772	0.295256202197153	0.074049725359322	-0.0916043305440643	0.141558476640168	-0.11444255315755	-0.32372076955212	-0.060714303614369	-0.127292000249705	-0.0503515993196905	0.0234451644038136	-0.0991243714880904	0.110878284539748	0.325580695988628
MetaB_M043	-0.27168899059966	-0.22980430198884	-0.286554995101121	-0.271014344679326	-0.236325765143849	-0.26532616152266	0.311446121472747	0.283244676736652	0.285504788645726	0.2913011760472	0.255689920193778	0.268108447642254	0.0182921068492581	0.109105327504144	0.0015529672309736	-0.0335669291915982	0.118765120823796	0.173202592106523	-0.0754482099246843	-0.0829804440702863	-0.16427492533569	-0.0537267057383739	-0.062718883995269	-0.0827825879616921
MetaB_M044	0.0774783073703504	0.298718831761442	0.141339397929041	0.229424435547873	0.04270307220881	0.107252540517643	-0.251568364343853	-0.1688596847466	-0.175682496119103	-0.20549005925934	-0.34411503025125	-0.2977491917537	0.257358646073209	0.201592007456412	0.0789803808753422	0.148636647756317	0.146305238328039	0.301705282351188	-0.0717632088801002	0.091341009740684	0.110434932836386	-0.210289069525153	-0.239517168734243	-0.268236457139392
MetaB_M045	-0.159278542629029	0.0238230342255815	0.0795345990144955	-0.0315705741808273	0.38808167687353	0.277547689638642	0.193144161703292	-0.202783446862919	-0.260336578128412	-0.278609367681499	-0.366975647628584	-0.398035254833768	0.0479982052132105	-0.10545910903907	0.0243079097630498	-0.0250506894949381	-0.024378152590598	0.0388915762466659	0.242297422758827	-0.0950593877471097	0.291674602679493	0.144899974792685	0.0185169007459518	0.176818997161333
MetaB_M046	0.199659646384511	0.273530234142497	0.108158777504107	0.144540035460256	0.0893865835382489	0.0212637175091336	-0.224779879862748	-0.16247010067619	-0.305363284043934	-0.326438962457563	-0.116857165963017	-0.192834121171078	-0.299889764260851	-0.242311890630859	-0.0459893087094338	0.132617924304344	0.0512923952293936	0.139869895723123	0.450091559726893	-0.0816360965605628	0.132658571660097	-0.139242592131778	0.229166380594634	0.165577444690778
MetaB_M047	0.335258606675908	-0.0995261590856442	-0.227331418666164	-0.211966001648693	0.140993577922745	0.14214563821302	0.220627501222934	0.284608674965852	0.0522848226283445	0.113304828918216	0.395064845130315	0.260968554583807	0.0560582557425435	-0.137948477853988	0.0281822112989125	0.00848226873710268	-0.0901012058815211	-0.166745353766282	-0.181839021724727	-0.129838500722107	0.0748108650299834	-0.306495906748565	-0.226689196720493	-0.3343094082515
