MetaB_module_ID	module_color	module_name	metabolome_name
MetaB_M099	ivory	MEivory	CPD1838
MetaB_M099	ivory	MEivory	CPD2824
MetaB_M099	ivory	MEivory	CPD3139
MetaB_M099	ivory	MEivory	CPD3275
MetaB_M099	ivory	MEivory	CPD3446
MetaB_M100	khaki	MEkhaki	CPD0213
MetaB_M100	khaki	MEkhaki	CPD1336
MetaB_M100	khaki	MEkhaki	CPD2636
MetaB_M100	khaki	MEkhaki	CPD2947
MetaB_M100	khaki	MEkhaki	CPD3614
MetaB_M101	khaki1	MEkhaki1	CPD3031
MetaB_M101	khaki1	MEkhaki1	CPD3307
MetaB_M101	khaki1	MEkhaki1	CPD3338
MetaB_M101	khaki1	MEkhaki1	CPD3560
MetaB_M101	khaki1	MEkhaki1	CPD3605
MetaB_M102	khaki2	MEkhaki2	CPD0164
MetaB_M102	khaki2	MEkhaki2	CPD0419
MetaB_M102	khaki2	MEkhaki2	CPD0498
MetaB_M102	khaki2	MEkhaki2	CPD0499
MetaB_M102	khaki2	MEkhaki2	CPD2874
MetaB_M102	khaki2	MEkhaki2	CPD3439
MetaB_M103	lavender	MElavender	CPD0149
MetaB_M103	lavender	MElavender	CPD0301
MetaB_M103	lavender	MElavender	CPD0683
MetaB_M103	lavender	MElavender	CPD0792
MetaB_M103	lavender	MElavender	CPD0927
MetaB_M103	lavender	MElavender	CPD0956
MetaB_M103	lavender	MElavender	CPD1001
MetaB_M103	lavender	MElavender	CPD1256
MetaB_M103	lavender	MElavender	CPD1321
MetaB_M103	lavender	MElavender	CPD1338
MetaB_M103	lavender	MElavender	CPD1364
MetaB_M103	lavender	MElavender	CPD1417
MetaB_M103	lavender	MElavender	CPD1487
MetaB_M103	lavender	MElavender	CPD1494
MetaB_M103	lavender	MElavender	CPD1507
MetaB_M103	lavender	MElavender	CPD1529
MetaB_M103	lavender	MElavender	CPD1555
MetaB_M103	lavender	MElavender	CPD1573
MetaB_M103	lavender	MElavender	CPD1718
MetaB_M103	lavender	MElavender	CPD1723
MetaB_M103	lavender	MElavender	CPD1843
MetaB_M103	lavender	MElavender	CPD2025
MetaB_M103	lavender	MElavender	CPD2158
MetaB_M103	lavender	MElavender	CPD2573
MetaB_M103	lavender	MElavender	CPD2664
MetaB_M103	lavender	MElavender	CPD2667
MetaB_M103	lavender	MElavender	CPD2695
MetaB_M103	lavender	MElavender	CPD2707
MetaB_M103	lavender	MElavender	CPD2783
MetaB_M103	lavender	MElavender	CPD2800
MetaB_M103	lavender	MElavender	CPD3304
MetaB_M104	lavenderblush	MElavenderblush	CPD0622
MetaB_M104	lavenderblush	MElavenderblush	CPD0749
MetaB_M104	lavenderblush	MElavenderblush	CPD1158
MetaB_M104	lavenderblush	MElavenderblush	CPD1577
MetaB_M104	lavenderblush	MElavenderblush	CPD1888
MetaB_M104	lavenderblush	MElavenderblush	CPD1941
MetaB_M104	lavenderblush	MElavenderblush	CPD1991
MetaB_M104	lavenderblush	MElavenderblush	CPD2681
MetaB_M104	lavenderblush	MElavenderblush	CPD3301
MetaB_M105	lavenderblush1	MElavenderblush1	CPD0107
MetaB_M105	lavenderblush1	MElavenderblush1	CPD0564
MetaB_M105	lavenderblush1	MElavenderblush1	CPD0803
MetaB_M105	lavenderblush1	MElavenderblush1	CPD1091
MetaB_M105	lavenderblush1	MElavenderblush1	CPD1097
MetaB_M105	lavenderblush1	MElavenderblush1	CPD1167
MetaB_M105	lavenderblush1	MElavenderblush1	CPD1318
MetaB_M105	lavenderblush1	MElavenderblush1	CPD1773
MetaB_M105	lavenderblush1	MElavenderblush1	CPD2008
MetaB_M105	lavenderblush1	MElavenderblush1	CPD2407
MetaB_M105	lavenderblush1	MElavenderblush1	CPD3078
MetaB_M106	lavenderblush2	MElavenderblush2	CPD0476
MetaB_M106	lavenderblush2	MElavenderblush2	CPD0789
MetaB_M106	lavenderblush2	MElavenderblush2	CPD1385
MetaB_M106	lavenderblush2	MElavenderblush2	CPD1943
MetaB_M106	lavenderblush2	MElavenderblush2	CPD2104
MetaB_M106	lavenderblush2	MElavenderblush2	CPD2385
MetaB_M106	lavenderblush2	MElavenderblush2	CPD2527
MetaB_M106	lavenderblush2	MElavenderblush2	CPD2612
MetaB_M106	lavenderblush2	MElavenderblush2	CPD2904
MetaB_M106	lavenderblush2	MElavenderblush2	CPD3164
MetaB_M106	lavenderblush2	MElavenderblush2	CPD3251
MetaB_M106	lavenderblush2	MElavenderblush2	CPD3474
MetaB_M107	lemonchiffon2	MElemonchiffon2	CPD0246
MetaB_M107	lemonchiffon2	MElemonchiffon2	CPD0262
MetaB_M107	lemonchiffon2	MElemonchiffon2	CPD0598
MetaB_M107	lemonchiffon2	MElemonchiffon2	CPD0599
MetaB_M107	lemonchiffon2	MElemonchiffon2	CPD0608
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD0101
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD0362
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD0743
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD0989
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD0990
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD1016
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD1121
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD1197
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD1332
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD1370
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD2300
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD3053
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD3083
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD3090
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD3099
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD3133
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD3272
MetaB_M108	lemonchiffon4	MElemonchiffon4	CPD3629
MetaB_M109	lightblue	MElightblue	CPD0820
MetaB_M109	lightblue	MElightblue	CPD1209
MetaB_M109	lightblue	MElightblue	CPD1780
MetaB_M109	lightblue	MElightblue	CPD2038
MetaB_M109	lightblue	MElightblue	CPD3208
MetaB_M109	lightblue	MElightblue	CPD3456
MetaB_M109	lightblue	MElightblue	CPD3522
MetaB_M110	lightblue1	MElightblue1	CPD0524
MetaB_M110	lightblue1	MElightblue1	CPD1604
MetaB_M110	lightblue1	MElightblue1	CPD1809
MetaB_M110	lightblue1	MElightblue1	CPD1813
MetaB_M110	lightblue1	MElightblue1	CPD1973
MetaB_M110	lightblue1	MElightblue1	CPD2394
MetaB_M110	lightblue1	MElightblue1	CPD2818
MetaB_M110	lightblue1	MElightblue1	CPD3105
MetaB_M111	lightblue2	MElightblue2	CPD0016
MetaB_M111	lightblue2	MElightblue2	CPD0075
MetaB_M111	lightblue2	MElightblue2	CPD0274
MetaB_M111	lightblue2	MElightblue2	CPD0390
MetaB_M111	lightblue2	MElightblue2	CPD0678
MetaB_M111	lightblue2	MElightblue2	CPD0784
MetaB_M111	lightblue2	MElightblue2	CPD1006
MetaB_M111	lightblue2	MElightblue2	CPD1144
MetaB_M111	lightblue2	MElightblue2	CPD1194
MetaB_M111	lightblue2	MElightblue2	CPD1594
MetaB_M111	lightblue2	MElightblue2	CPD2064
MetaB_M111	lightblue2	MElightblue2	CPD2328
MetaB_M111	lightblue2	MElightblue2	CPD3199
MetaB_M111	lightblue2	MElightblue2	CPD3282
MetaB_M111	lightblue2	MElightblue2	CPD3480
MetaB_M112	lightblue4	MElightblue4	CPD0309
MetaB_M112	lightblue4	MElightblue4	CPD0894
MetaB_M112	lightblue4	MElightblue4	CPD0947
MetaB_M112	lightblue4	MElightblue4	CPD1533
MetaB_M112	lightblue4	MElightblue4	CPD1618
MetaB_M112	lightblue4	MElightblue4	CPD2036
MetaB_M112	lightblue4	MElightblue4	CPD2598
MetaB_M112	lightblue4	MElightblue4	CPD2606
MetaB_M112	lightblue4	MElightblue4	CPD2850
MetaB_M112	lightblue4	MElightblue4	CPD3116
MetaB_M112	lightblue4	MElightblue4	CPD3416
MetaB_M112	lightblue4	MElightblue4	CPD3630
MetaB_M113	lightcoral	MElightcoral	CPD0042
MetaB_M113	lightcoral	MElightcoral	CPD0517
MetaB_M113	lightcoral	MElightcoral	CPD0726
MetaB_M113	lightcoral	MElightcoral	CPD1230
MetaB_M113	lightcoral	MElightcoral	CPD1886
MetaB_M113	lightcoral	MElightcoral	CPD2032
MetaB_M113	lightcoral	MElightcoral	CPD2184
MetaB_M113	lightcoral	MElightcoral	CPD2279
MetaB_M113	lightcoral	MElightcoral	CPD2402
MetaB_M113	lightcoral	MElightcoral	CPD2450
MetaB_M113	lightcoral	MElightcoral	CPD2470
MetaB_M113	lightcoral	MElightcoral	CPD2541
MetaB_M113	lightcoral	MElightcoral	CPD3438
MetaB_M113	lightcoral	MElightcoral	CPD3610
MetaB_M114	lightcyan	MElightcyan	CPD0002
MetaB_M114	lightcyan	MElightcyan	CPD0008
MetaB_M114	lightcyan	MElightcyan	CPD0235
MetaB_M114	lightcyan	MElightcyan	CPD0587
MetaB_M114	lightcyan	MElightcyan	CPD0748
MetaB_M114	lightcyan	MElightcyan	CPD0903
MetaB_M114	lightcyan	MElightcyan	CPD0934
MetaB_M114	lightcyan	MElightcyan	CPD0984
MetaB_M114	lightcyan	MElightcyan	CPD0987
MetaB_M114	lightcyan	MElightcyan	CPD1075
MetaB_M114	lightcyan	MElightcyan	CPD1080
MetaB_M114	lightcyan	MElightcyan	CPD1191
MetaB_M114	lightcyan	MElightcyan	CPD1467
MetaB_M114	lightcyan	MElightcyan	CPD1695
MetaB_M114	lightcyan	MElightcyan	CPD2067
MetaB_M114	lightcyan	MElightcyan	CPD2224
MetaB_M114	lightcyan	MElightcyan	CPD2280
MetaB_M114	lightcyan	MElightcyan	CPD2344
MetaB_M114	lightcyan	MElightcyan	CPD2393
MetaB_M114	lightcyan	MElightcyan	CPD2437
MetaB_M114	lightcyan	MElightcyan	CPD2480
MetaB_M114	lightcyan	MElightcyan	CPD2497
MetaB_M114	lightcyan	MElightcyan	CPD2535
MetaB_M114	lightcyan	MElightcyan	CPD2621
MetaB_M114	lightcyan	MElightcyan	CPD2860
MetaB_M114	lightcyan	MElightcyan	CPD3008
MetaB_M114	lightcyan	MElightcyan	CPD3412
MetaB_M114	lightcyan	MElightcyan	CPD3458
MetaB_M114	lightcyan	MElightcyan	CPD3564
MetaB_M115	lightcyan1	MElightcyan1	CPD0297
MetaB_M115	lightcyan1	MElightcyan1	CPD0340
MetaB_M115	lightcyan1	MElightcyan1	CPD0343
MetaB_M115	lightcyan1	MElightcyan1	CPD0388
MetaB_M115	lightcyan1	MElightcyan1	CPD0558
MetaB_M115	lightcyan1	MElightcyan1	CPD0691
MetaB_M115	lightcyan1	MElightcyan1	CPD0692
MetaB_M115	lightcyan1	MElightcyan1	CPD1068
MetaB_M115	lightcyan1	MElightcyan1	CPD1110
MetaB_M115	lightcyan1	MElightcyan1	CPD1373
MetaB_M115	lightcyan1	MElightcyan1	CPD1392
MetaB_M115	lightcyan1	MElightcyan1	CPD1455
MetaB_M115	lightcyan1	MElightcyan1	CPD1647
MetaB_M115	lightcyan1	MElightcyan1	CPD1673
MetaB_M115	lightcyan1	MElightcyan1	CPD1686
MetaB_M115	lightcyan1	MElightcyan1	CPD2151
MetaB_M115	lightcyan1	MElightcyan1	CPD2222
MetaB_M115	lightcyan1	MElightcyan1	CPD2434
MetaB_M115	lightcyan1	MElightcyan1	CPD2539
MetaB_M115	lightcyan1	MElightcyan1	CPD2653
MetaB_M115	lightcyan1	MElightcyan1	CPD2786
MetaB_M115	lightcyan1	MElightcyan1	CPD2829
MetaB_M115	lightcyan1	MElightcyan1	CPD3121
MetaB_M115	lightcyan1	MElightcyan1	CPD3450
MetaB_M115	lightcyan1	MElightcyan1	CPD3534
MetaB_M115	lightcyan1	MElightcyan1	CPD3552
MetaB_M116	lightgoldenrod1	MElightgoldenrod1	CPD0869
MetaB_M116	lightgoldenrod1	MElightgoldenrod1	CPD1248
MetaB_M116	lightgoldenrod1	MElightgoldenrod1	CPD1409
MetaB_M116	lightgoldenrod1	MElightgoldenrod1	CPD2140
MetaB_M116	lightgoldenrod1	MElightgoldenrod1	CPD3057
MetaB_M117	lightpink	MElightpink	CPD1123
MetaB_M117	lightpink	MElightpink	CPD1482
MetaB_M117	lightpink	MElightpink	CPD2934
MetaB_M117	lightpink	MElightpink	CPD3153
MetaB_M117	lightpink	MElightpink	CPD3280
MetaB_M117	lightpink	MElightpink	CPD3285
MetaB_M117	lightpink	MElightpink	CPD3440
MetaB_M117	lightpink	MElightpink	CPD3454
MetaB_M118	lightpink2	MElightpink2	CPD0003
MetaB_M118	lightpink2	MElightpink2	CPD0025
MetaB_M118	lightpink2	MElightpink2	CPD0621
MetaB_M118	lightpink2	MElightpink2	CPD0648
MetaB_M118	lightpink2	MElightpink2	CPD1125
MetaB_M118	lightpink2	MElightpink2	CPD1810
MetaB_M118	lightpink2	MElightpink2	CPD1935
MetaB_M118	lightpink2	MElightpink2	CPD2253
MetaB_M118	lightpink2	MElightpink2	CPD2686
MetaB_M118	lightpink2	MElightpink2	CPD2831
MetaB_M118	lightpink2	MElightpink2	CPD2906
MetaB_M119	lightpink3	MElightpink3	CPD0277
MetaB_M119	lightpink3	MElightpink3	CPD0627
MetaB_M119	lightpink3	MElightpink3	CPD1768
MetaB_M119	lightpink3	MElightpink3	CPD2083
MetaB_M119	lightpink3	MElightpink3	CPD2555
MetaB_M119	lightpink3	MElightpink3	CPD2943
MetaB_M119	lightpink3	MElightpink3	CPD3101
MetaB_M119	lightpink3	MElightpink3	CPD3185
MetaB_M119	lightpink3	MElightpink3	CPD3302
MetaB_M119	lightpink3	MElightpink3	CPD3314
MetaB_M119	lightpink3	MElightpink3	CPD3414
MetaB_M119	lightpink3	MElightpink3	CPD3619
MetaB_M120	lightpink4	MElightpink4	CPD0029
MetaB_M120	lightpink4	MElightpink4	CPD0690
MetaB_M120	lightpink4	MElightpink4	CPD0816
MetaB_M120	lightpink4	MElightpink4	CPD1423
MetaB_M120	lightpink4	MElightpink4	CPD1920
MetaB_M120	lightpink4	MElightpink4	CPD2159
MetaB_M120	lightpink4	MElightpink4	CPD2193
MetaB_M120	lightpink4	MElightpink4	CPD2226
MetaB_M120	lightpink4	MElightpink4	CPD2233
MetaB_M120	lightpink4	MElightpink4	CPD2235
MetaB_M120	lightpink4	MElightpink4	CPD2334
MetaB_M120	lightpink4	MElightpink4	CPD2876
MetaB_M120	lightpink4	MElightpink4	CPD3044
MetaB_M120	lightpink4	MElightpink4	CPD3505
MetaB_M121	lightsalmon3	MElightsalmon3	CPD0636
MetaB_M121	lightsalmon3	MElightsalmon3	CPD1309
MetaB_M121	lightsalmon3	MElightsalmon3	CPD1729
MetaB_M121	lightsalmon3	MElightsalmon3	CPD2114
MetaB_M121	lightsalmon3	MElightsalmon3	CPD2949
MetaB_M122	lightseagreen	MElightseagreen	CPD0409
MetaB_M122	lightseagreen	MElightseagreen	CPD0417
MetaB_M122	lightseagreen	MElightseagreen	CPD0629
MetaB_M122	lightseagreen	MElightseagreen	CPD0642
MetaB_M122	lightseagreen	MElightseagreen	CPD0929
MetaB_M122	lightseagreen	MElightseagreen	CPD1070
MetaB_M122	lightseagreen	MElightseagreen	CPD1462
MetaB_M122	lightseagreen	MElightseagreen	CPD2180
MetaB_M122	lightseagreen	MElightseagreen	CPD2230
MetaB_M122	lightseagreen	MElightseagreen	CPD2421
MetaB_M122	lightseagreen	MElightseagreen	CPD2617
MetaB_M122	lightseagreen	MElightseagreen	CPD2738
MetaB_M122	lightseagreen	MElightseagreen	CPD2933
MetaB_M122	lightseagreen	MElightseagreen	CPD3115
MetaB_M122	lightseagreen	MElightseagreen	CPD3223
MetaB_M122	lightseagreen	MElightseagreen	CPD3224
MetaB_M122	lightseagreen	MElightseagreen	CPD3286
MetaB_M122	lightseagreen	MElightseagreen	CPD3591
MetaB_M123	lightskyblue	MElightskyblue	CPD2642
MetaB_M123	lightskyblue	MElightskyblue	CPD3120
MetaB_M123	lightskyblue	MElightskyblue	CPD3179
MetaB_M123	lightskyblue	MElightskyblue	CPD3226
MetaB_M123	lightskyblue	MElightskyblue	CPD3297
MetaB_M123	lightskyblue	MElightskyblue	CPD3548
MetaB_M124	lightskyblue1	MElightskyblue1	CPD0458
MetaB_M124	lightskyblue1	MElightskyblue1	CPD1244
MetaB_M124	lightskyblue1	MElightskyblue1	CPD1345
MetaB_M124	lightskyblue1	MElightskyblue1	CPD1359
MetaB_M124	lightskyblue1	MElightskyblue1	CPD1538
MetaB_M124	lightskyblue1	MElightskyblue1	CPD1643
MetaB_M124	lightskyblue1	MElightskyblue1	CPD2660
MetaB_M125	lightskyblue2	MElightskyblue2	CPD0933
MetaB_M125	lightskyblue2	MElightskyblue2	CPD0970
MetaB_M125	lightskyblue2	MElightskyblue2	CPD1410
MetaB_M125	lightskyblue2	MElightskyblue2	CPD2559
MetaB_M125	lightskyblue2	MElightskyblue2	CPD2754
MetaB_M125	lightskyblue2	MElightskyblue2	CPD2964
MetaB_M125	lightskyblue2	MElightskyblue2	CPD3562
MetaB_M125	lightskyblue2	MElightskyblue2	CPD3627
MetaB_M126	lightskyblue3	MElightskyblue3	CPD0296
MetaB_M126	lightskyblue3	MElightskyblue3	CPD0455
MetaB_M126	lightskyblue3	MElightskyblue3	CPD0504
MetaB_M126	lightskyblue3	MElightskyblue3	CPD0534
MetaB_M126	lightskyblue3	MElightskyblue3	CPD2732
MetaB_M126	lightskyblue3	MElightskyblue3	CPD3060
MetaB_M126	lightskyblue3	MElightskyblue3	CPD3206
MetaB_M126	lightskyblue3	MElightskyblue3	CPD3294
MetaB_M126	lightskyblue3	MElightskyblue3	CPD3361
MetaB_M127	lightskyblue4	MElightskyblue4	CPD0480
MetaB_M127	lightskyblue4	MElightskyblue4	CPD0481
MetaB_M127	lightskyblue4	MElightskyblue4	CPD0757
MetaB_M127	lightskyblue4	MElightskyblue4	CPD1907
MetaB_M127	lightskyblue4	MElightskyblue4	CPD2041
MetaB_M127	lightskyblue4	MElightskyblue4	CPD2297
MetaB_M127	lightskyblue4	MElightskyblue4	CPD2588
MetaB_M127	lightskyblue4	MElightskyblue4	CPD2714
MetaB_M127	lightskyblue4	MElightskyblue4	CPD3076
MetaB_M127	lightskyblue4	MElightskyblue4	CPD3455
MetaB_M128	lightslateblue	MElightslateblue	CPD0139
MetaB_M128	lightslateblue	MElightslateblue	CPD0554
MetaB_M128	lightslateblue	MElightslateblue	CPD0904
MetaB_M128	lightslateblue	MElightslateblue	CPD1014
MetaB_M128	lightslateblue	MElightslateblue	CPD1495
MetaB_M128	lightslateblue	MElightslateblue	CPD1531
MetaB_M128	lightslateblue	MElightslateblue	CPD1626
MetaB_M128	lightslateblue	MElightslateblue	CPD1895
MetaB_M128	lightslateblue	MElightslateblue	CPD2052
MetaB_M128	lightslateblue	MElightslateblue	CPD2705
MetaB_M128	lightslateblue	MElightslateblue	CPD2766
MetaB_M128	lightslateblue	MElightslateblue	CPD2846
MetaB_M129	lightsteelblue	MElightsteelblue	CPD0718
MetaB_M129	lightsteelblue	MElightsteelblue	CPD1114
MetaB_M129	lightsteelblue	MElightsteelblue	CPD1516
MetaB_M129	lightsteelblue	MElightsteelblue	CPD1556
MetaB_M129	lightsteelblue	MElightsteelblue	CPD1691
MetaB_M129	lightsteelblue	MElightsteelblue	CPD2138
MetaB_M129	lightsteelblue	MElightsteelblue	CPD2187
MetaB_M129	lightsteelblue	MElightsteelblue	CPD2290
MetaB_M129	lightsteelblue	MElightsteelblue	CPD2364
MetaB_M129	lightsteelblue	MElightsteelblue	CPD2418
MetaB_M129	lightsteelblue	MElightsteelblue	CPD2715
MetaB_M129	lightsteelblue	MElightsteelblue	CPD2761
MetaB_M129	lightsteelblue	MElightsteelblue	CPD3028
MetaB_M129	lightsteelblue	MElightsteelblue	CPD3207
MetaB_M130	lightyellow	MElightyellow	CPD0206
MetaB_M130	lightyellow	MElightyellow	CPD0238
MetaB_M130	lightyellow	MElightyellow	CPD0461
MetaB_M130	lightyellow	MElightyellow	CPD0827
MetaB_M130	lightyellow	MElightyellow	CPD0858
MetaB_M130	lightyellow	MElightyellow	CPD0954
MetaB_M130	lightyellow	MElightyellow	CPD1180
MetaB_M130	lightyellow	MElightyellow	CPD1331
MetaB_M130	lightyellow	MElightyellow	CPD1445
MetaB_M130	lightyellow	MElightyellow	CPD1472
MetaB_M130	lightyellow	MElightyellow	CPD1478
MetaB_M130	lightyellow	MElightyellow	CPD1610
MetaB_M130	lightyellow	MElightyellow	CPD1616
MetaB_M130	lightyellow	MElightyellow	CPD1649
MetaB_M130	lightyellow	MElightyellow	CPD1860
MetaB_M130	lightyellow	MElightyellow	CPD1874
MetaB_M130	lightyellow	MElightyellow	CPD1937
MetaB_M130	lightyellow	MElightyellow	CPD1945
MetaB_M130	lightyellow	MElightyellow	CPD2001
MetaB_M130	lightyellow	MElightyellow	CPD2341
MetaB_M130	lightyellow	MElightyellow	CPD2509
MetaB_M130	lightyellow	MElightyellow	CPD3134
MetaB_M131	lightyellow2	MElightyellow2	CPD1079
MetaB_M131	lightyellow2	MElightyellow2	CPD1948
MetaB_M131	lightyellow2	MElightyellow2	CPD2043
MetaB_M131	lightyellow2	MElightyellow2	CPD2132
MetaB_M131	lightyellow2	MElightyellow2	CPD2737
MetaB_M132	lightyellow3	MElightyellow3	CPD0005
MetaB_M132	lightyellow3	MElightyellow3	CPD1457
MetaB_M132	lightyellow3	MElightyellow3	CPD2584
MetaB_M132	lightyellow3	MElightyellow3	CPD2717
MetaB_M132	lightyellow3	MElightyellow3	CPD2753
MetaB_M133	lightyellow4	MElightyellow4	CPD0843
MetaB_M133	lightyellow4	MElightyellow4	CPD1060
MetaB_M133	lightyellow4	MElightyellow4	CPD1081
MetaB_M133	lightyellow4	MElightyellow4	CPD1852
MetaB_M133	lightyellow4	MElightyellow4	CPD1932
MetaB_M133	lightyellow4	MElightyellow4	CPD2778
MetaB_M134	limegreen	MElimegreen	CPD0001
MetaB_M134	limegreen	MElimegreen	CPD0004
MetaB_M134	limegreen	MElimegreen	CPD0006
MetaB_M134	limegreen	MElimegreen	CPD0009
MetaB_M134	limegreen	MElimegreen	CPD0020
MetaB_M134	limegreen	MElimegreen	CPD0021
MetaB_M134	limegreen	MElimegreen	CPD0023
MetaB_M134	limegreen	MElimegreen	CPD0024
MetaB_M134	limegreen	MElimegreen	CPD0040
MetaB_M134	limegreen	MElimegreen	CPD0043
MetaB_M134	limegreen	MElimegreen	CPD0053
MetaB_M134	limegreen	MElimegreen	CPD0056
MetaB_M134	limegreen	MElimegreen	CPD0059
MetaB_M134	limegreen	MElimegreen	CPD0066
MetaB_M134	limegreen	MElimegreen	CPD0068
MetaB_M134	limegreen	MElimegreen	CPD0076
MetaB_M134	limegreen	MElimegreen	CPD0091
MetaB_M134	limegreen	MElimegreen	CPD0092
MetaB_M134	limegreen	MElimegreen	CPD0099
MetaB_M134	limegreen	MElimegreen	CPD0110
MetaB_M134	limegreen	MElimegreen	CPD0114
MetaB_M134	limegreen	MElimegreen	CPD0119
MetaB_M134	limegreen	MElimegreen	CPD0133
MetaB_M134	limegreen	MElimegreen	CPD0134
MetaB_M134	limegreen	MElimegreen	CPD0142
MetaB_M134	limegreen	MElimegreen	CPD0155
MetaB_M134	limegreen	MElimegreen	CPD0156
MetaB_M134	limegreen	MElimegreen	CPD0165
MetaB_M134	limegreen	MElimegreen	CPD0176
MetaB_M134	limegreen	MElimegreen	CPD0209
MetaB_M134	limegreen	MElimegreen	CPD0217
MetaB_M134	limegreen	MElimegreen	CPD0236
MetaB_M134	limegreen	MElimegreen	CPD0256
MetaB_M134	limegreen	MElimegreen	CPD0264
MetaB_M134	limegreen	MElimegreen	CPD0269
MetaB_M134	limegreen	MElimegreen	CPD0270
MetaB_M134	limegreen	MElimegreen	CPD0272
MetaB_M134	limegreen	MElimegreen	CPD0276
MetaB_M134	limegreen	MElimegreen	CPD0284
MetaB_M134	limegreen	MElimegreen	CPD0287
MetaB_M134	limegreen	MElimegreen	CPD0293
MetaB_M134	limegreen	MElimegreen	CPD0294
MetaB_M134	limegreen	MElimegreen	CPD0326
MetaB_M134	limegreen	MElimegreen	CPD0339
MetaB_M134	limegreen	MElimegreen	CPD0341
MetaB_M134	limegreen	MElimegreen	CPD0348
MetaB_M134	limegreen	MElimegreen	CPD0351
MetaB_M134	limegreen	MElimegreen	CPD0387
MetaB_M134	limegreen	MElimegreen	CPD0392
MetaB_M134	limegreen	MElimegreen	CPD0399
MetaB_M134	limegreen	MElimegreen	CPD0420
MetaB_M134	limegreen	MElimegreen	CPD0449
MetaB_M134	limegreen	MElimegreen	CPD0452
MetaB_M134	limegreen	MElimegreen	CPD0456
MetaB_M134	limegreen	MElimegreen	CPD0477
MetaB_M134	limegreen	MElimegreen	CPD0503
MetaB_M134	limegreen	MElimegreen	CPD0523
MetaB_M134	limegreen	MElimegreen	CPD0533
MetaB_M134	limegreen	MElimegreen	CPD0538
MetaB_M134	limegreen	MElimegreen	CPD0557
MetaB_M134	limegreen	MElimegreen	CPD0596
MetaB_M134	limegreen	MElimegreen	CPD0639
MetaB_M134	limegreen	MElimegreen	CPD0645
MetaB_M134	limegreen	MElimegreen	CPD0649
MetaB_M134	limegreen	MElimegreen	CPD0670
MetaB_M134	limegreen	MElimegreen	CPD0681
MetaB_M134	limegreen	MElimegreen	CPD0682
MetaB_M134	limegreen	MElimegreen	CPD0706
MetaB_M134	limegreen	MElimegreen	CPD0708
MetaB_M134	limegreen	MElimegreen	CPD0738
MetaB_M134	limegreen	MElimegreen	CPD0768
MetaB_M134	limegreen	MElimegreen	CPD0770
MetaB_M134	limegreen	MElimegreen	CPD0772
MetaB_M134	limegreen	MElimegreen	CPD0775
MetaB_M134	limegreen	MElimegreen	CPD0777
MetaB_M134	limegreen	MElimegreen	CPD0787
MetaB_M134	limegreen	MElimegreen	CPD0823
MetaB_M134	limegreen	MElimegreen	CPD0825
MetaB_M134	limegreen	MElimegreen	CPD0829
MetaB_M134	limegreen	MElimegreen	CPD0832
MetaB_M134	limegreen	MElimegreen	CPD0834
MetaB_M134	limegreen	MElimegreen	CPD0836
MetaB_M134	limegreen	MElimegreen	CPD0837
MetaB_M134	limegreen	MElimegreen	CPD0840
MetaB_M134	limegreen	MElimegreen	CPD0844
MetaB_M134	limegreen	MElimegreen	CPD0845
MetaB_M134	limegreen	MElimegreen	CPD0847
MetaB_M134	limegreen	MElimegreen	CPD0849
MetaB_M134	limegreen	MElimegreen	CPD0854
MetaB_M134	limegreen	MElimegreen	CPD0855
MetaB_M134	limegreen	MElimegreen	CPD0861
MetaB_M134	limegreen	MElimegreen	CPD0862
MetaB_M134	limegreen	MElimegreen	CPD0864
MetaB_M134	limegreen	MElimegreen	CPD0876
MetaB_M134	limegreen	MElimegreen	CPD0877
MetaB_M134	limegreen	MElimegreen	CPD0878
MetaB_M134	limegreen	MElimegreen	CPD0879
MetaB_M134	limegreen	MElimegreen	CPD0884
MetaB_M134	limegreen	MElimegreen	CPD0885
MetaB_M134	limegreen	MElimegreen	CPD0893
MetaB_M134	limegreen	MElimegreen	CPD0915
MetaB_M134	limegreen	MElimegreen	CPD0968
MetaB_M134	limegreen	MElimegreen	CPD0972
MetaB_M134	limegreen	MElimegreen	CPD0991
MetaB_M134	limegreen	MElimegreen	CPD0993
MetaB_M134	limegreen	MElimegreen	CPD0994
MetaB_M134	limegreen	MElimegreen	CPD0999
MetaB_M134	limegreen	MElimegreen	CPD1000
MetaB_M134	limegreen	MElimegreen	CPD1002
