OG Bger Esin Pame Pful
OG0003955 0.753258965277778 2.35804290972222 3.76319952777778 0.494695875
OG0003956 11.6549952777778 1.54766101388889 2.32028820833334 2.37433676388889
OG0003957 26.0863979166667 42.7450159722222 5.86279930555555 3.26640111111111
OG0003958 32.5273423611111 11.109973125 7.33251375000001 16.0508455555556
OG0003959 4.67161423611111 6.70985722222223 3.84716034722222 0.706274312500001
OG0003960 8.23216326388889 23.1790414583333 8.3589275 5.8418225
OG0003961 8.82780555555555 5.28415381944444 4.00861381944445 4.54098590277778
OG0003962 36.3338208333333 1.70738688194445 10.9489315277778 7.55542965277778
OG0003963 15.0515505555556 7.23676784722222 15.4482140277778 10.9816625
OG0003964 26.82805625 4.75970555555555 27.8078972222222 14.8391665972222
OG0003965 44.14076875 22.56124 49.4360708333333 38.6331965277778
OG0003966 112.548163194444 79.0178055555555 212.32298125 134.871498611111
OG0003967 0.355508611111111 4.04869589583333 0.6072983125 0.944157055555555
OG0003968 14.2245649305555 0.00507958680555556 3.38855118055556 1.54934127083333
OG0003969 34.399781875 169.207386805556 15.7277831944444 70.8881025694444
OG0003971 0.922525666666667 1.29165945138889 0.866630236111112 0.580478631944444
OG0003972 429.547270833333 74.9950458333333 82.2525194444444 11.1933475
OG0003973 1.31555965277778 3.26431470833333 1.39262383333333 1.72556266666667
OG0003974 5.40503625 0.0229841180555555 2.38900003472222 2.21063670833333
OG0003975 11.3149113194444 2.49035438888889 0.865133770833334 3.52787097222222
OG0003977 7.40136263888889 0.466730895833333 1.77794290277778 0.976690451388889
OG0003978 7.05202875 5.70308708333333 1.50562629861111 2.68491929166667
OG0003979 7.90137416666667 9.92811041666666 6.85401229166667 4.66287315972222
OG0003980 83.2772409722223 9.49658437500001 1.27118879166667 44.2858895833333
OG0003983 0.345552958333333 2.43220044444445 2.19766601388889 2.16016990972222
OG0003984 2.6208766875 4.16341048611111 7.73105284722222 6.91032506944444
OG0003985 7.01412159722222 3.86700947222222 0.665918857638889 5.06367972222222
OG0003986 0.0321641458333333 0.195140020833333 0.0119098541666667 0.0610457881944444
OG0003987 1.71670868055556 13.4266361805556 18.4337488888889 13.6309993055555
OG0003988 15.8806670833333 2.03840354861111 0.776742298611111 0.935000340277778
OG0003989 14.9359465972222 6.35973291666667 11.1019997916667 11.4829111111111
OG0003990 0.0177839652777778 0.0168534548611111 0.245957041666667 0.0569381354166667
OG0003991 0.282119819444445 0.437415628472222 0.0463822708333333 0.171486295138889
OG0003992 2.64574298611111 0.00507958680555556 1.650536375 5.34155207638889
OG0003993 5.52843319444445 22.0953485416667 12.5380040277778 13.5203570833333
OG0003994 1.34547986805556 0.0742455590277778 0.0837639027777777 0.174136513888889
OG0003995 6.80347159722222 2.71160715277778 2.91594561111111 0.8208999375
OG0003996 41.1811444444445 4.92785916666667 30.9087819444444 28.45529375
OG0003997 3.77715888888889 10.9625280555556 2.688580625 0.946129277777778
OG0003998 11.2976854861111 9.51602166666667 3.86538826388889 4.29376708333333
OG0004000 67.6461618055556 12.3209672222222 104.662371527778 41.4447050694445
OG0004001 37.5887381944444 11.6767423611111 12.7312699305556 11.5183250694444
OG0004002 15.374105625 12.4216104861111 11.4350827777778 10.4629809027778
OG0004004 2.39868315277778 7.73513826388889 1.23421897222222 1.37772701388889
OG0004006 2.99097376388889 5.37019069444444 4.26388847222222 4.531886875
OG0004007 2.82677663194444 11.1151552083334 1.19729374305555 1.47416130555556
OG0004008 29.50721875 138.633974305556 29.3805381944445 25.6321986111111
OG0004009 1.5538384375 3.90636381944444 9.88183208333334 2.95725833333333
OG0004010 33.35748125 22.0423899305556 40.7237520833333 39.4531055555556
OG0004011 54.4300243055556 22.8473259027778 31.7405625 39.2024965277778
OG0004012 1.81649822222222 2.31474022222222 1.01100713194444 2.154735
OG0004013 649.0469375 209.632571527778 123.23966875 257.194966666667
OG0004014 111.575090277778 107.219578819444 141.335481944444 102.574458333333
OG0004015 34.3536993055556 5.6898775 27.1039826388889 28.7328513888889
OG0004016 34.3638888888889 163.715045138889 256.79158125 213.160029861111
OG0004017 82.3888 27.2970395833334 66.0474305555556 37.6200513888889
OG0004018 0.0688158611111112 2.80297555555555 0.0910606319444445 0.839138892361112
OG0004019 0.744519048611111 0.877406284722222 1.34178997222222 1.36283882638889
OG0004023 17.48019875 1.98764782638889 14.3087850694445 16.0095757638889
OG0004024 9.113529375 4.26737854166667 1.66069276388889 1.88715479166667
OG0004025 11.0910785416667 17.0853326388889 1.72300673611111 1.26914634027778
OG0004027 7.12049354166667 1.20094643055556 16.1908217361111 15.8040977777778
OG0004028 1.21023186111111 5.48385041666667 0.816142333333334 1.18226475347222
OG0004029 4.98371180555555 2.16984986111111 4.83596131944445 3.59567845833333
OG0004030 0.402422930555555 0.374570041666667 3.94431208333333 4.06414548611111
OG0004031 1.07348858333333 0.233365673611111 2.45163458333333 1.54930776388889
OG0004032 37.8097395833333 4.2488175 24.3014468055556 27.1840770833333
OG0004033 1.18020713194444 2.47790791666667 0.285521736111111 2.27920694444444
OG0004034 4.67927513888889 6.46402652777778 2.99667113194444 1.85305067361111
