gene	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
Pame_15012.t1	0.934030300318881	0.988659967628044	0.912823820823196	0.824071281756877	0.776157061425442	0.930268030589299	1.101038179114	0.582166735947615	0.819092625468873	0.808067025435876	2.0790640208674	1.76809114219808	1.97458070528496	1.61107320610883	1.60062181949553	1.49503505538847	1.77940261680993	2.03954201123734	1.7453018807994	1.48598318796618	2.15352001086932	2.02166804723016	1.95743176274779	2.09509062196561	1.49610437977073	1.73733631915559	1.80756512802036	1.71046372710216	1.77324525327354	1.69181106432765	1.99459420539818	2.05793195659346	1.97818464465221	2.25948944000435	2.30766749730491	2.00005410004966	2.00129784159565	1.73049214681943	2.16170068408541	2.15530236833577	2.15732833938397	1.99895727610357	2.16231962024748	2.83974195785725	2.62280153311207	2.4700161775327	1.67595590418235	3.22721429126438	1.95361539234552	2.46234554098281
Pame_15013.t1	5.64593505752001	5.72785240130528	5.3780884631359	5.3545861551672	4.66549510233826	5.63069668382075	5.15450625073596	5.48913506489104	5.61862923472432	5.01412762202148	6.08829215249471	5.56041538075917	4.49592536155138	4.88095973858278	5.41340452668947	5.26953815097988	5.82516995979733	5.59857363778299	3.70445148592082	5.67004434586631	5.62663187255269	6.34620344280184	4.99049657315215	5.12382343436137	5.55974570029662	5.64693449991598	6.0058153989488	5.25182889986055	5.24537396261816	6.6106793946953	4.20469633540386	5.51493019567262	6.37518716965982	5.39608411834751	6.53965358616817	4.7712676009383	5.04360260590112	6.13812022602299	6.98828703885414	5.46142378478669	6.05459455073975	6.71734740996152	6.06355902684858	6.76602528535246	8.16680581139685	5.88439034160481	5.96613048992893	6.89607805539706	6.54570586860211	6.60983325178019
Pame_15014.t1	4.60574321639167	4.52299103767779	3.57719918709398	4.14188233685732	3.15256960068178	4.58437327993869	4.25976209156193	3.63023071585969	4.01111094043666	3.69290697510181	4.96022903726671	4.82172041793382	4.37217205191235	4.34896887834982	4.91466497290094	4.75359384010273	5.10724428118877	5.11727114718041	3.10919672146423	5.11318372979468	4.37007358602835	5.33982862946644	4.17587585097706	4.78484420107544	4.907640602045	4.22643916780281	5.21167418563433	4.5516759664202	4.38111721763393	5.72790956625765	4.06189713701189	4.7439942070141	5.44656392789726	4.63076656603607	5.39223154551805	4.17586786897472	4.07854152365486	5.36723475807916	6.23612137322181	4.67739548326346	5.66859570731728	5.46592876755734	5.5015092081174	5.9926392892835	7.34307020637105	5.03557552585401	5.05937691095712	6.44211910008185	5.84221203922091	6.00373040059029
Pame_15021.t1	3.94488654998265	4.06609780353678	4.13923208242666	3.69314122683029	3.68569351282851	4.0715138481524	4.0991857775769	3.72867154925982	3.74652775711819	3.91675369171672	3.55070369624789	3.32328503258174	3.34905383021446	3.44089507361441	3.21772394052691	3.26492069816495	3.22472718182536	3.61454495525956	3.52692015125163	3.52783353053433	3.55510444627232	3.55790017766094	3.42192612619214	3.40438817118499	3.56906570642095	3.62645081839124	3.64876453539571	3.44660561096695	3.75164581403709	3.34209387416583	3.39420268595956	3.65177501062106	3.75764202142744	3.81177926577102	3.71522347076816	3.51182221765933	3.49717802285087	3.84288834633497	3.6925164710108	3.68270812235968	3.74292243017374	3.9048405127469	3.77294133783134	4.04970046145379	3.40002141788677	3.51905119411461	3.55936944202375	3.49529862279325	3.71758321030435	3.61956560655949
Pame_15023.t4	3.21993981720803	4.06607196414549	3.08473101689069	2.9008764661579	2.69180436577571	4.18776774704603	3.30389323748077	2.87820348384295	3.21832550792634	2.71253635471346	2.35217375918155	3.08992520129094	2.92183237011768	3.81233392330441	2.82887729007064	3.32352139277249	3.04594265502833	2.79149112132661	2.66051110469892	3.22375460961239	2.88024667550848	4.00823587634356	3.03042260216189	3.88211477955599	3.55158984235103	4.20120255633964	2.43650567797587	3.3800215010561	2.96142515245636	3.73851926118489	3.11232314814779	3.26839546603682	4.42568084832908	3.11860059803757	3.89896288496337	3.41336661255666	3.73915682571395	4.36229453839559	4.05207674443879	4.09173367995776	4.1569790138501	4.13647851834917	3.99629834918948	2.98891368223525	3.77553522245354	3.41136794014344	3.92845560296388	1.14234154640893	4.52085593478525	4.1105052339162
Pame_15047.t1	7.51077998902419	8.06171680397847	7.59320435406329	6.45336118549377	6.74907832544978	8.16912829361036	7.61723970169549	6.63986450632311	6.75443324888475	7.03333489533321	7.65718266012842	7.36940541036187	7.44923120066949	7.0922920213962	7.75373823180511	7.44448486341164	7.56897453605654	7.8889380300159	7.48544292858754	7.37811274617154	7.88402395216742	7.71840272797568	7.55282277189031	7.48688327815107	7.40264544296303	7.28958551242276	7.52692953822599	7.44061174294055	7.75862298244024	7.53698537579194	7.68327537290812	7.80237418883964	7.80303971161198	7.87373938874384	7.90965311453448	7.86848305717586	7.94269043303178	7.57029594276949	8.09946353699544	7.78090060114899	8.14021627133108	8.06352451354203	7.87547906071913	7.70114702018299	7.83524828413284	7.73917303130949	7.68423666209565	7.46759739924053	7.9175809343747	7.8814994437945
Pame_15048.t1	3.76038064556534	3.7152783922911	3.49225058420068	3.06662827008415	3.25550073314839	3.81220041412647	3.55324990066849	2.99311275155862	3.02283117664686	3.2161785614233	1.15237165494627	2.94368507644391	2.94550470336338	2.63312194523508	2.60927272269094	3.20324031688829	3.28290827121324	2.9317567971236	3.00827891018057	2.54919106788026	2.91088037710399	3.31750812696442	3.40053792958373	3.35522351689577	3.24060283949183	3.31102640096495	3.53038292603624	3.26981264964404	3.59194265843649	2.93359340989873	3.26685998511841	3.39035264624075	3.34323440419564	3.85967143993587	3.79568384083569	3.48692027377546	3.55301637830052	3.7904071483225	3.60055521900627	3.6640618032505	3.86396817597709	3.78951017041939	3.66803967893951	4.2257684964296	3.47802695096189	3.87322261567735	3.48752493732322	4.57807525227977	3.98578274830035	4.20436768545007
Pame_15049.t2	0.742101093519059	1.5183337015285	0.930165822537555	0.811766115745613	0.925573380962873	1.36876834909033	1.02297139913482	0.55494536816769	0.89056965214197	0.813633862089014	2.35139652953893	1.62620080949214	2.15189128024656	2.15760967900907	1.78984608095076	2.67740901480895	2.33487714637587	2.27107601624266	2.2071775722677	2.05838577100035	2.48465890296838	2.47232399678423	2.04171959573438	2.50395672716897	2.67414875707853	2.53989827425055	2.2499822695969	2.52133472382585	2.18050435251299	2.27971791449926	1.90704062809122	2.09380691405434	2.43300482473842	2.22006987482135	2.0511702147072	2.16941515911708	2.35761956338937	3.00133207438684	2.77946985729517	2.87473402486476	2.80970871577819	2.63627891229459	2.51403386476875	3.37901647817358	1.86185613824016	2.86454274965237	2.54930937612006	2.26972439691456	2.64022758038813	2.6982829423561
Pame_15050.t1	3.51487971295721	3.17879589504086	3.16452886088137	3.20078681329206	2.89728302802081	3.37069856476801	3.35262294826723	3.54565954002547	3.45479048724289	3.62055122233883	0.848277403321043	2.85100939256846	2.94531928515798	3.03282377321407	2.08978625430359	3.32506686780214	2.95716799182816	2.4794375327354	2.98029040994857	2.91482280783989	2.90321377447579	2.96944523531726	3.10355303007264	3.34310645944634	3.48904191287623	3.59792442038764	2.81480059195527	3.31743142747094	3.13553486976119	3.34898870089901	3.15350866154068	3.37982886815059	3.44680011603656	3.42098355961749	3.44762151145656	3.56403666186661	3.12613863961897	3.67919857056692	3.40818467839711	3.45522988648401	3.40615159175591	3.62673115067279	3.58903236822667	3.99227899139821	2.83395873118247	3.73648581829795	3.15749326926654	3.71629955169307	3.44614239808374	3.90190951770375
Pame_15051.t1	2.6282626717362	2.19309675111568	2.22022469002781	1.79870170673501	2.01127020012483	1.94605332674479	2.52869633035568	1.92808222903922	2.01383740107029	2.23847505705179	2.01863417413905	2.70227410343531	2.39305094974708	2.52166136531354	2.07234937408633	2.32230603148054	2.47689490016932	2.49689179614464	2.13834921974181	2.08106006115718	2.50257501928081	2.71721249289725	2.25658499057216	2.44671411362759	2.46184021918018	2.66116583771043	2.41900216306345	2.44481811260348	1.87092491903426	2.27378441187493	2.44565520237463	2.71886791913896	2.81195595761169	3.19449054674651	2.8919187938942	2.6880102247028	2.56193217326347	2.7360376428866	2.4983759807876	2.90960031594563	3.02311515740975	2.78473638677786	2.67977508288824	3.14579808228025	2.18117253646728	3.08946594746538	2.51380401137322	1.1417597473139	2.61735255937941	2.44692580264359
Pame_15053.t1	2.55975854640766	2.15820128334456	2.46664800014427	1.68998791094437	2.14145241040207	2.14923334732018	2.45302232914912	2.03212200724222	1.9932649513993	2.29102884076826	0.590718896112475	1.42044467352927	1.46897423830468	1.24779386813402	1.31005504383145	1.6095185904113	1.42763835149457	1.4657759986851	1.42253442785701	1.28363142663735	1.5594330763334	1.759351873573	1.67000637665052	1.60055521900627	1.58500578092318	1.56190285476213	1.73765215361748	1.64541576546438	1.54187162818991	1.35080838305008	1.74451849514332	1.73705071066271	1.78532037173239	1.98462944998318	2.06315430640675	1.89106138521989	1.78154436667234	1.82630645012936	1.7387548686966	1.92430895672884	2.00130865203852	2.06723255757348	2.20599611641385	2.37384027950954	1.95376809218438	2.08134985445993	1.80717354327984	2.66157632008904	2.15005919554934	2.21479624849638
Pame_15054.t1	5.32434258750732	4.68938862722166	4.89687728548624	4.4755648365267	5.05945911469341	4.62737337344092	4.92563869970427	4.7407063373124	4.66149309282422	4.9086688231439	2.36754440231366	3.4701203300796	3.50478562554484	3.39641572009116	2.4824998262665	3.56674210431135	3.68058316347236	2.97417685537814	3.27160047424362	2.98307021226881	3.2040890568532	3.80047543930294	4.154648012873	4.0374173663994	4.17653820327024	3.82247523230804	3.60001992485518	4.09677628657223	3.57123993120149	3.43935983830779	4.01556001156205	3.76097669938914	3.96484218580486	4.39424659572209	4.48411234553708	4.06655422315628	3.73470962022584	4.28783425327863	4.16410241248175	4.46914360464327	4.41292375586647	3.68366277231705	4.46729252465997	5.25702193637586	3.33943530204634	4.71705123400032	3.60074549796208	3.51767883549196	4.39474048848377	4.19627654599031
Pame_15060.t1	3.39914100887022	2.9382180316216	3.00286631051883	2.3259907692204	2.49912643258058	2.86436247703129	3.25073424022799	2.80912628806282	2.65557623038812	2.73784248620289	5.05928604874619	4.70109987750024	4.90567340947171	4.654040212076	5.38476475862002	5.06325700741778	4.97676687404896	5.2567012205096	4.96822441408397	5.13847865270578	5.47158417949481	5.09876061793601	4.83897193026374	4.76341157447001	5.00679619285729	4.84108247788088	5.19873379712647	4.98556873811205	5.34022042516393	5.22628501807156	5.07295041325335	5.26366544688402	5.3300420350547	4.92078872466165	5.16275787276158	5.1074493530289	5.19117966034715	4.81210797745742	5.42569427411838	5.14347505372169	5.49727384499722	5.55991391412128	5.58233319901367	5.3424231845782	5.57166770967915	5.12429918154284	5.03339657024115	5.70355756192103	5.64338868084094	5.62952565323215
Pame_15061.t1	4.68809641345423	4.29295103514208	4.17299147465935	3.69141132961693	3.81528850074985	4.17289549601187	4.44214730651236	3.86522599628443	3.73957811204805	4.02311338270357	3.02787415743145	3.71536626237919	3.7099743199741	3.95061771509622	3.58666868056211	3.92571464801066	3.72459570583569	3.98060116620201	3.7382598322629	3.8596813778712	4.17976580835815	4.37004567887762	3.73796791895209	4.09361087917392	4.04386066075855	3.91714528849154	4.09043851130199	3.9014848010067	3.90616906769106	4.00573232627613	4.15099826717708	4.74981848813607	4.79354738852307	4.40090675332611	4.47691304070835	4.20405461587414	4.49114119115845	4.58842681731803	4.69540926963035	4.57198012018773	4.79456142823592	4.85030937555237	4.83120842134997	4.62576143655793	4.54758555356218	5.00712820995426	4.28100826179129	4.33202043127505	4.89711938903453	4.62066851271148
Pame_15062.t1	3.78314230747134	3.41606820711773	3.62798030306595	3.04393413234359	2.96474239813354	3.15253228512051	3.72330735121516	3.23386505783783	3.22063796525208	3.25927700722385	1.28321654571925	2.71162265108953	2.73194132635392	2.75690372835828	2.63491615438931	2.94131293215815	2.74867161069117	2.79529733063254	2.94244506663857	2.61407609683154	2.85611523022747	3.00166354992749	2.90550686859014	3.06012868433705	3.0668985952063	3.23340340008339	3.16481523471128	3.07491126570381	3.06135628630929	2.84789871980133	3.02436932861289	3.11299031042856	3.10778159123793	3.45029013117405	3.42934681454642	3.16725836164421	3.06424998205802	3.42917003222947	3.12161059715597	3.37697655617887	3.49959080242694	3.4865470570351	3.40398888958296	3.69926288694981	3.23079479052054	3.46065083639332	3.13539039602365	3.59927017921479	3.5207868051307	3.48814220459144
Pame_15063.t1	7.66350117801242	7.76485169135691	7.64361091076847	7.6977321257776	7.35059448428175	7.75349757093864	7.74067126225692	7.582420518195	7.76556126624866	7.42840205003672	7.0618625839249	7.40610293937379	7.19681356696936	7.20936563150614	7.12965394798068	7.34347000608873	7.19221389566047	7.42372942418241	7.29695290453759	7.24686408315416	7.69267826410154	7.22600750704244	7.19935825458511	7.43344356394632	7.45036998156957	7.49419157203368	7.48805702455733	7.65477921695952	7.57017448462338	7.48116975461747	7.26597128137232	7.65764000520782	7.69900324423154	7.98991669925069	7.65434960902318	7.36220685522536	7.5208700745338	7.86368451969591	7.72152988169971	7.83629657083717	7.66620269514984	7.89875252616484	7.71675088239564	8.55620330602061	7.57942154276352	7.42781565673599	7.59034751645745	7.75330367604112	7.88459181614031	7.91574197276482
Pame_15064.t1	9.63337671590981	9.69080642258768	9.62342794804604	9.58281940930038	9.29693455582513	9.79081112769661	9.63766095874233	9.49019103626707	9.50890595920004	9.41458376797246	8.93157078530206	9.23334405254276	8.8983746495706	9.11799366874856	8.23595198480264	9.22624358752307	8.94860084749336	8.440507929674	8.70210687064521	8.59556706345602	8.40474988214135	9.18073467229078	9.09398528687332	8.98517592404658	9.4186685457247	9.37948667344426	9.10229069279506	9.37247332502192	9.59961720814691	8.82537224323839	9.19223362576777	9.40371508615637	9.64551253452197	10.0091847882599	9.33042618875517	9.01711740350552	9.25566123348522	9.70628879383778	9.24370953815616	9.76831667604906	9.40498186414941	9.24361434296368	9.72853619060625	10.3418745885577	8.8971768826573	9.63667355534954	9.33916411444669	8.91229956648031	9.62328161376513	9.53436903283473
Pame_15065.t1	6.05280277530831	6.19612897774555	5.57397431274334	5.77059914773689	5.84250874829035	6.15948589403121	6.07041509007282	5.4429866102287	5.65801720578477	5.57804505198962	5.91296116987931	6.47103947573624	6.08764740954447	6.33760584718247	5.49690329741983	6.42709658082678	6.15631773222567	5.8685114545822	5.67295423319569	6.32564905220967	6.22814335117501	6.26870760540201	6.43843757963841	6.51177795011618	6.46711152584985	6.55729673373119	6.30733197797546	6.64838490756349	6.92016227010759	6.35111591743308	6.86584459993552	6.80910570327651	7.10245867632413	6.77811656485171	6.9525083008265	6.24776804886323	6.59703797545554	6.72691293837958	7.44837239461205	6.94189272228557	6.585339656059	6.64178732508529	7.26680527687247	7.3565312007257	7.5907591900259	6.72892726763183	6.33556721915762	8.47691628006631	7.05813246662943	7.27500704749987
Pame_15067.t1	0.943841830835411	1.9994588878948	2.39068144116763	1.57486202337475	1.99035951245084	2.25717359128556	2.09107015708853	1.58127410852962	1.15353946665357	1.96642308399651	0.672039666526822	0.792258998446941	1.21074419500212	1.46206802863875	1.07104182806979	2.09030808349154	1.6264064274511	1.68631674694477	1.79643993766915	1.41003168988133	2.35085646171357	1.39839962692303	1.92522091253668	1.71520369850807	1.81024154434317	2.35931312847365	2.10551717356429	1.8940727038667	1.93633829840338	1.3056729070855	1.57024918259378	1.48603984230613	1.95714198363263	1.45937915604558	1.36215003368541	1.43451347461202	1.75049074159955	2.79730563879854	1.4544286059487	2.40754582275929	2.27499512435109	3.12344106814418	2.20505776390221	1.92407707605267	2.4606351111112	1.61490297566645	2.37093146749841	1.86764347610645	2.33851569462705	2.36769815128031
Pame_15068.t1	1.86998192304209	2.73940961227667	2.64411238966411	2.89530456043824	2.64712566878737	2.05178970931972	1.74222184423398	2.84656552412826	2.8539058500847	2.22863093556437	1.461539036523	3.79301147974113	4.11523304836736	4.27948615339536	4.25377753444115	5.1341182385653	4.66387400383306	4.25411024187472	5.04193507147442	4.2993692248262	4.5082574966586	3.89538987847521	4.24042882439674	5.1483443820384	4.79639009733101	4.32609147037152	4.61064691669221	4.44792957946545	4.49052520596879	4.26940724085404	4.37299387419039	4.94391195228625	5.42875544630603	3.7618596835693	5.15708818716584	4.9382528532651	4.57267749178355	5.10498237295454	4.71321190304112	5.25296434681489	5.76773953554558	5.89122474044901	5.54434318696775	4.94544851854489	5.36212618200177	4.3437702272542	5.12686550888312	3.7811393578181	5.48423482333943	5.38110337053095
Pame_15069.t1	3.15526998148269	2.90359942334072	2.82790233277067	2.71588678288398	2.63453751103823	2.48746576867334	2.97303812431608	2.56534370716333	2.83376650148041	2.53668456286967	2.76801066149078	4.28038476278004	4.79149112132661	4.5251668453732	4.68067317228743	4.94974501893941	4.69064616524924	4.74250750881068	4.96394107467806	4.59690533433052	4.78184227987719	4.48121497135889	4.67574255279788	4.90586110591769	5.10511651085541	4.80108103411456	4.71620076139864	4.97965040681462	4.75328896570955	4.96423688602432	5.00629353510981	5.12115634703995	5.35049724708413	3.88581837198992	5.4744327983205	5.03383262471982	5.04284567036156	5.2830364799102	5.32284391549605	5.0432570025244	5.26135780181465	5.73306414532183	5.52521070399917	4.97912447747786	5.36187361056818	4.93090761283035	5.06648103350455	5.19376385979568	5.62857822916961	5.60683601354807
Pame_15070.t1	6.88619650225801	7.24339298985863	6.62442701449138	7.10729032026179	7.14294434344727	7.35614381022528	6.78901189819341	7.10741587390316	7.10993509900778	7.0501860461696	5.52448686611659	6.80833356169158	6.63850252622617	6.75470047401719	5.74925267331335	6.89711938903453	6.61811823017723	6.10002941154457	6.42572951622087	6.23398006585276	6.51384127031711	6.36339888998109	6.85760783608573	6.6238668618527	7.17326737770861	7.06971290604222	6.39581514979849	6.97231355215869	6.8241313793866	6.64769154138243	7.02438617356276	7.11453360829505	7.07299541680853	6.96372842280257	7.23862447084225	6.84868552887823	6.91220673811452	7.52523106647944	7.14792736376738	7.40222759798794	7.24462071425218	7.05267672430358	7.09958977360058	7.92165649829045	6.3811397188928	6.98961589006449	7.12370757651207	5.72644978952716	7.49223776372054	7.23936939819452
Pame_15072.t1	3.84057401248159	3.75557128441023	4.45652362663852	4.39211817970601	4.34457997989308	3.54462138981375	4.33152608650687	4.39606356201165	4.31232391607657	4.40713517469037	2.78027439872438	3.41392168428752	3.17339931269124	3.44748001612049	2.93492594619201	3.94756330383977	3.19819552572144	2.82449904088139	3.04994262098844	2.90372473702887	3.1694279875487	3.77131514707414	3.32917958038601	3.44084326114214	4.04545170798665	3.70143816144043	3.5366248900418	3.56521939374151	2.78039829604425	3.16280620128549	3.50481104434853	2.93380299787284	3.33133403445109	3.36718232866157	6.02176175382994	3.11369049893339	3.57932498975579	4.20103784229256	2.68139753876656	3.40634210277521	3.17475794073082	2.54214906954478	3.40298951991406	3.14793509495876	2.45970177077695	6.10179292675546	3.79390628406178	0	3.14591543949348	3.04325525242321
Pame_15073.t1	1.95310130825088	1.61035044730406	2.1823872019897	2.40665367015103	2.1868079533185	1.29325275642788	1.87727701590331	2.4845686836994	2.35993716435585	2.20940033586365	2.78642908320306	4.15352973879424	4.24542720771966	4.09418538880192	3.65166022222154	3.52059825287126	3.50897368038245	3.58874461334958	4.07401726250875	3.37157698330544	4.08275367536063	3.52269607924345	4.34527571993436	4.43439470896335	3.5544169458569	4.17246351306378	3.64761384059178	3.58794099375522	2.89932840108896	3.81981121982319	3.99316711048783	3.93843635885169	3.581544075724	3.6841679196099	3.34406008568757	3.95886123068714	3.55803492253964	4.21543786852582	3.54807898929336	3.54562247609296	3.8213938893664	2.89968029207726	3.44297798745579	3.99107281177346	1.5025342858955	3.49162224665467	4.13897825331988	0	3.55639262717668	3.16876557065906
Pame_15074.t1	6.15521694644071	6.13439140760533	6.50382414824827	7.46733654796423	7.42396467542422	6.1443380615505	6.53288264173898	7.46480710665232	7.38675060304195	7.18744115625023	1.23569642904493	3.34183207921813	3.43466291861484	2.87161894899721	2.55958725552139	3.83109692122555	2.91852553557542	2.42028296844368	3.34815166912269	2.9726117873025	2.85034738519619	2.78294318567663	3.06072186754505	3.46099150875665	4.04462143521321	3.54496752289579	2.98934249659928	3.52132718507228	1.8175987007911	2.95627043802752	2.35339104824294	2.92935168510398	3.10781673538964	2.67323981040161	3.4083885089578	3.32073016079198	3.27377993691491	3.77009958723197	2.96868430124436	3.30135937253399	2.94303987908049	2.8319056085119	2.964441145332	2.8191306488138	1.44338386518756	3.06749416480628	3.57476758627166	0.0826617192034491	3.26293972586502	2.99620613815057
Pame_15076.t1	0.567578545530878	0.742717678700741	0.355668093280707	0.826273090563531	1.03029369747799	0.621110846196233	0.609480767335374	0.95591758180624	1.11605861733138	0.539644219589254	1.39563318212713	2.58964605353953	2.48699747897928	2.40037671033473	2.11302699540449	1.98385277727725	1.77774583031385	2.12138348997623	2.6095871422091	1.97275146330409	2.39078322859046	1.95833045077707	2.61644004025409	2.81581517502027	2.01406243901476	2.30004170099645	2.20841425107336	2.08533287018946	1.67102156759349	2.26821878169352	2.50844386540463	2.10301750073257	1.72408268549745	2.2352583375441	1.87272633932317	2.3157140279853	2.3079064298401	2.5608958913194	1.96157147182078	2.02656283599417	2.31189541472597	1.69902740547231	1.81278981536006	2.26414004825635	0.420089976652181	2.09836902347491	2.69546160984297	0	2.23401993315798	1.6937389541018
Pame_15078.t2	3.38301992989837	3.15974219465919	3.05482243533386	2.86076221653847	3.18829013858914	2.92940471269081	3.23148770660183	3.08490275769729	3.09459754298715	3.20031287699178	1.63355210801692	2.5578413759515	2.5097439731863	2.60687568220947	1.73963211422061	2.48878748086404	2.36887728032453	2.42069797506143	2.35511495968335	2.03753685094345	2.58834405893879	2.52237218307556	2.50155633946607	2.75933482769369	2.95647118176332	2.67693082320253	2.61390877879666	2.71351766619476	2.43048065258222	2.5881113505185	2.68607690093488	2.73113544064342	2.77995515660411	3.1026631698708	3.19589874113931	2.83143950326061	2.89347094276634	2.91371089966752	2.45938702555596	3.33265638232606	3.02028883494585	2.89409405206938	2.89450736863365	3.42785151733961	1.88059149726566	3.12040005151814	2.64962005728729	1.20596797471684	3.22523636286988	3.13351091967569
Pame_15080.t1	4.17869870850833	3.11971639078226	6.48960715674871	5.28379586426897	5.95886818891707	2.72938744651045	5.9574456929697	5.63924953106256	5.10400950000978	6.1714590527809	6.60165343701139	6.22564704844714	7.03642640553563	5.62461563313765	5.09110317117962	4.81285243792427	4.12923355226702	7.01764358349734	6.26463400852912	5.21778519403847	6.49373378550002	7.98254301854362	7.06702556165789	4.31363042244399	4.88944433788246	6.3819633695553	6.67527961855368	4.96557190432049	5.52241675449862	7.23257442272196	5.6452203341448	5.93779163361894	7.56517064045584	3.66444870679746	6.3334577253954	4.71533880355157	6.89137057770371	7.01005249059522	5.83931466345515	6.7937398508555	6.16062779666161	6.14907234940025	5.59376608139368	5.9147080205059	6.43833277801119	4.04697990814441	6.57115193266497	4.69971819022363	6.12028350363344	5.88833412293189
Pame_15081.t1	1.67035996171203	3.2654233932245	2.0301418223871	1.48160894299005	1.06615809365011	3.54484391347089	1.88224393003928	1.40346406822711	2.4216514989382	1.61084177374442	1.17228908329169	0.950164539002694	1.79129314859221	0.751426871341364	1.35891945350059	1.03491998434916	1.96170851700653	1.86779764587961	1.45985649533421	1.76193200049621	1.70929945951925	1.7379722440248	1.38483450789508	1.38940160821568	1.46418728848894	1.32847459644734	2.00417056815456	1.79739487820196	1.61013780225755	2.3429415361417	0.707655537495413	1.7950354422953	2.03009590351428	4.32251947862874	0.903460215990342	1.69465736554709	1.64940392492067	1.29564075037908	1.90302669764638	0.969781539761087	2.05789037867003	1.17399087274533	2.08903706559233	2.21867269039458	1.27054090249728	2.49116043645838	1.63002331171942	1.70991699116002	1.59569460683892	1.92856740681027
Pame_15082.t1	1.75763775492291	3.45656962245875	2.00896369266054	2.57912462164706	1.78097774223977	3.75339059766599	2.01484087096744	2.37100119154167	2.67876603508943	1.74472514365284	2.23967604368437	2.44226145396405	3.40268261677582	1.89871141798949	3.69155649748692	2.33723725096557	2.52278394550893	2.98575725087995	2.8825276291417	3.38809996878105	3.26274734107504	3.10107685061638	2.61152651702755	2.42272547854372	1.70043971814109	1.87873711052829	3.18488168876942	2.15559381730093	2.83783831479975	3.43717979034889	2.45970963852776	2.73840468582966	2.01267235789656	3.34540063363481	2.83371591045936	3.13284660306572	3.38592105610843	1.40736906805106	2.37944907039298	2.37685156924259	3.25544332633971	2.33641479568532	2.85761878345849	2.61550340252573	2.3161370513332	1.84987919663061	2.71876930456616	1.11257337015959	2.54316177299036	2.27674974783395
Pame_15087.t1	6.20150840397223	7.56828297322164	7.41123979517489	7.12664253111817	6.56570683600544	7.86486708459311	7.11689493952339	6.91873207721806	7.09425718642192	6.88004875761599	8.51437478862241	7.35826437931023	6.92916370554656	7.85909367978207	7.46790709888556	7.3927724869371	6.65808149150089	8.32242844295557	7.12786023048751	7.14881211275315	8.36800437738904	7.63666811823085	7.39847008826942	8.11363799658159	7.38257215346111	8.22795281368232	8.30794303110059	8.06448410715948	8.38107567592629	7.80185706603506	8.03456789281821	7.40258575823259	8.78315540662594	6.73772731636011	8.34110068686851	7.00988458893184	8.17683137661202	8.59091260194506	8.10826307530433	8.10752572437687	7.87738230400825	9.21941540352172	7.71762159275927	7.46541947506045	8.34238140259345	6.43222952622828	8.25319038332412	7.13727808503694	8.316367525123	8.12168373629173
Pame_15088.t1	2.93282466005595	2.22238108583088	1.87192248215	1.43490306404937	1.04619767189541	2.09853072697459	2.63425404422626	1.38265065404889	1.88054056287589	1.36301404054122	3.29962125697793	3.21164771177975	3.48818077502809	3.51249238877663	2.75215341046172	2.93405408571428	1.25942315228141	2.82560248106783	2.04827106663932	2.49349619145711	3.51433691217244	2.58857912830255	3.17072948033686	3.17689877811357	2.91909023523009	3.82177143134725	4.30051912993323	3.29115117156967	3.39463760810067	3.49471000791732	3.39360290948337	3.09052658575088	5.57689697225904	1.98930252776546	4.19131786446739	2.90989788274764	5.1475183653687	4.1012382509127	3.66094002260952	3.35988798213723	3.85089941238573	4.35447331844711	2.99030867868191	3.10493039116501	4.2654819045517	3.26990388831562	3.44570684232339	1.32219929606294	4.98639728192207	4.52661347649887
Pame_15089.t1	3.99187099837849	4.44894719062978	5.29220381940147	5.87106739986177	4.71061911220656	4.56186987073593	4.9457153769473	5.51371496491457	5.84224473049944	4.94657179938975	4.16462539773716	4.11510817322201	4.71891503261087	4.64034328200587	4.67038715697383	4.00123477906438	4.17702479850863	4.91436360369576	4.50144551465934	4.26140293775295	5.70373749826998	5.29655652041983	4.54393505906024	4.68848252062772	3.89620402407484	4.5763165422516	5.26264738103723	4.25698043598569	5.07724299893246	5.20071620351504	5.02306457742789	4.48421548543031	5.50410232738926	4.00461824130673	4.80574645126894	4.36665792966451	4.69922401293967	4.64136105632736	4.67115181382563	4.88411433687429	3.84126870254334	5.51534661068594	4.956451666237	4.94700215859998	4.35672837775691	4.82591788540462	4.64362534009972	3.07322212765519	5.26181285787066	4.98406977723514
