gene	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
K02877	0.14985535	1.5118552	0.113033175	0.009212148	0.31851247	0.047303837	5.9474567035	4.827543452	4.675619236	2.786300173	6.943215574	12.956435541	5.53449212	7.419272099	6.990129939	6.404288282	6.883262412	11.573838555	5.053410384	1.793716779	1.216528345	1.400557931	0.778872667	3.289135465
K02878	301.089494288	307.324416092	307.689270465	269.004144218	314.910244751	255.543914631	407.631034919	393.74710836	406.771308117	402.485587347	398.951183997	402.495040497	396.806604862	421.668761117	393.8164168475	370.906987081	392.970234522	399.90395751	338.425029074	329.053416502	343.896286253	332.848374161	349.145847881	334.9967417415
K02879	299.916069355	304.381959669	296.490459537	223.208081737	291.057467034	239.180886024	389.26986535	371.780940076	381.789416925	382.3868429305	374.013368076	375.9911502	366.018197351	394.007195105	348.261360496	338.710020514	359.832075691	362.142595863	315.705053299	306.205909041	329.134922223	303.591052449	324.656625202	329.5657668175
K02881	285.342997858	290.955333974	283.394165805	211.679947289	279.359719775	214.013513486	364.611334324	339.688336602	355.316279192	347.760286191	354.530276119	355.402767263	354.91654182	383.78000192	343.822819682	330.672472468	351.15770382	354.905649886	311.08453101	284.184796932	301.8204073195	280.16258021	305.490003258	306.591770856
K02882	0.6848702	0.32428047	0.25952855	0.27919874	0.41971213	0.26549464	0.62366452	0.42943594	0.233151516	0.70443139	0.6140463	0.27725093	0	0	0	0	0	0	0	0	0	0	0	0
K02883	0.46242735	1.54423068	0.37005913	0.055665815	0.70904397	0.42492864	7.160958527	5.43435571	5.393838552	4.483220488	6.632363135	12.737177025	4.250029443	7.260202348	5.797069895	5.670437633	7.51323575	10.55450956	4.765414565	1.98393888	1.3989363	1.63498116	0.743170565	4.3113841
K02884	312.750920849	323.406626533	305.648326413	329.670813756	334.949248496	305.514827068	386.069636068	373.165128657	385.563557196	387.814085941	380.7178045535	381.253886471	376.286433988	407.696162634	378.443482349	360.48896997	371.004555551	383.727150471	347.894794406	322.15037155	339.018841769	329.879078697	340.1666437555	333.30079897
K02885	0.12910272	1.8583267	0.055083558	0.09876414	0.2783804	0.19018087	6.253885427	5.269268244	5.877042745	4.042969455	7.820384955	13.384456435	5.531195674	6.410493286	5.535966456	4.351954213	4.636626433	8.55805733	5.664753065	2.46770669	1.214114826	1.40616085	0.86163113	4.0973941
K02886	323.983028856	346.0570161656	337.809115969	320.2004305629	350.57930132	292.674959803	445.536901255	437.421444479	457.476129661	439.3383261395	441.6588979715	457.252524577	421.26295821	458.071498926	427.206788522	408.4715554605	431.558152158	446.031857276	371.3018752591	354.85048689	371.6862081669	360.8546625765	369.1240949745	371.500455188
K02887	282.328329723	311.585930091	297.431326128	276.955858382	316.824898796	242.420510982	376.616764827	369.956469984	378.35609296	376.832853967	379.785280326	369.190348421	393.0606490145	417.693080632	391.249420103	376.612268089	395.4418167	399.486339847	346.769541942	310.869634559	332.446158034	317.173422117	333.6172290605	326.644467307
K02888	338.279126311	352.770023557	337.711150168	327.437862901	361.891271754	316.49750592	389.19380736	376.51273212	390.322101311	396.159032963	390.823124061	382.855441195	397.150275356	421.384275606	393.139653205	389.803719351	399.645921283	404.937097287	373.497980693	341.378361708	370.657473081	344.526239197	363.430043486	360.357599558
K02889	0.56934327	1.6124848	0.28340515	0.1451833	0.7093137	0.37275437	2.10537067	0.638971728	1.427276224	1.99700366	2.30488913	2.640027711	1.26579883	2.756159316	2.52755458	2.26292222	1.7927781	3.814432406	2.99599128	0.67077521	0.54041605	0.809382336	0.201782185	3.1933653
K02890	316.263775841	323.144497052	327.457994413	297.658109325	339.995645044	265.909295597	376.418347049	369.097094264	382.09473018	385.796896142	366.454727864	378.369153452	378.004575673	423.285491779	379.231404224	361.100402752	373.065591544	383.106523163	315.3698546945	318.5891530335	349.181139262	318.438356859	340.048231178	332.048837141
K02892	69.672109953	63.958012813	66.332438647	64.93845681	76.828848917	103.509517267	106.941387464	86.830939519	99.882621783	95.975171381	83.648014183	99.883526061	134.126162909	112.780294917	125.22510157	132.340864882	131.820538162	123.269370384	153.940970282	123.149991324	125.518470353	113.672146072	132.714527178	133.656638503
K02893	0.22141123	0.36992306	0.28340515	0.036295824	0.27281278	0.27956563	0.18493003	0.037231397	0.2688536	0.56502146	0.4821036	0.08712646	0	0	0	0	0	0	0	0	0	0	0	0
K02895	275.632841106	284.933634985	269.604394101	229.036112844	279.842443029	226.539934948	364.739823421	338.828840623	342.902599301	353.667700728	346.446392989	345.087906473	354.980052098	397.706080905	345.024830915	327.216124191	358.767914292	351.728547725	321.339539597	275.725347703	306.783097793	277.052213814	312.890611005	307.002755469
K02896	0.89033127	0.65928045	0.51182865	0.151008681	0.96259143	0.57178665	0.45960139	0.15829826	0.5366825	0.779874854	1.1787774	0.382055255	0	0	0	0	0	0	1.1240737	0.44354793	0.09919892	0.13870777	0.15288779	0.41533932
K02897	224.907159407	211.991652625	223.129372584	212.3448176645	241.414121564	197.624187163	216.685330725	230.6474907195	219.148182048	232.974172154	236.502331835	216.516417921	209.242359614	188.432822363	231.831345309	236.932496999	229.093716325	238.95966112	214.501233918	208.798103939	194.128307358	219.658591685	185.667837756	178.833309023
K02899	28.28406191	71.14099138	39.00806393	20.80764232	40.16820217	26.020025644	21.930555612	26.17004125	30.254944734	22.322794807	23.682558619	24.2364073	69.05564921	102.81263053	56.06759413	52.080018544	58.79268039	57.69684151	74.087108648	81.956596979	93.802203931	86.537830987	98.802121441	92.319660153
