KO Bger Esin Pame Pful
K02470 389.130045693667 689.293130990233 643.402020779733 553.02248134715
K02471 5.36297114166667 6.21281576033333 4.330602399 1.74179270583333
K02472 32.2962021619167 65.6425122011667 45.9931095778333 45.7051905714167
K02473 54.39486466475 80.15924502575 74.8978269509167 76.0339963640833
K02474 92.5116832273333 198.390725071167 146.693462675 116.952656567167
K02476 26.7725612296667 32.7252112298333 18.7507052301667 15.5228701138333
K02477 1856.21009679073 1220.4492441902 1286.15254752867 1484.47693972372
K02478 898.19559094015 469.87532500325 464.96463046525 618.8926318903
K02479 14.3744865666667 7.86250639633333 21.401105837 11.6474972883333
K02480 221.060582040233 79.3158103543333 136.311675905833 81.4805890099
K02481 226.134933943 78.5924318988333 284.057930927 270.70446947825
K02482 133.548821944033 95.99918730225 291.406078168333 260.583058281567
K02483 1100.9652636371 1221.92891455667 1358.96452768473 1415.48840171915
K02484 265.659300452533 265.254058318667 206.258661313083 878.888369599067
K02485 13.4441070556667 1.54623913466667 6.97338745566667 10.3803091173333
K02486 0.231548989666667 0 0.247749256666667 1.05526932083333
K02488 7.07998299516667 11.1816210818333 13.2517092395 14.0471811038333
K02490 22.1139218721667 6.46867769966667 41.5526478751667 41.8620235708333
K02491 0.276003512 2.0128016795 3.19846350166667 1.89978654166667
K02492 58.0676786211667 58.23781977225 81.5516931685833 75.3900485698333
K02493 341.606109451333 415.529483999367 360.273093858333 319.809789046933
K02494 3.0894530815 7.84944579783333 2.26550689083333 6.96098716666667
K02495 387.592524595933 440.854920722 440.251919844 386.284241036583
K02496 4.556069392 5.34636320591667 2.73113484516667 7.93941436616667
K02497 1.11858511966667 1.70859167116667 9.51493084516667 6.17753704066667
K02498 6.26864105183333 8.678422053 3.464263872 11.9436808206667
K02499 13.1731880316667 39.5993510021667 40.6754822148333 34.2955300815
K02500 232.46450601525 299.897683651367 267.30238568 251.0866842755
K02501 219.058401404167 262.249870525417 219.359087954833 214.119077859083
K02502 51.682214265 112.4237432164 101.06155273525 78.4393134309167
K02503 270.006986918667 352.053079315167 335.097862891333 302.29419880525
K02504 2.60938641166667 5.548836662 1.78677939183333 3.76128835891667
K02505 3.38676885033333 2.406315314 0.758121412 1.46492938616667
K02506 0.369104581166667 1.30389476166667 0.0309629883333333 0.128681538
K02507 3.87935961866667 4.50273074 0.852259239333333 3.18392457058333
K02508 15.163963768 14.2722586045 2.81686733416667 8.28490974491667
K02509 3.48748663433333 10.371232041 1.80200924516667 3.97514041308333
K02510 64.6625686693333 62.2924096505 91.6896626473333 70.1011674491
K02511 5.45582611716667 2.9200903515 0.318450608333333 2.41486046233333
K02517 284.238291577383 251.218809973033 264.832603432183 252.897045334433
K02518 12.7340856808333 60.0530899301667 75.6215543895 63.4196356903333
K02519 321.747181000667 512.860953255417 464.1818868045 443.6604027199
K02520 282.504951849333 363.246348344417 371.477070592167 328.616964380333
K02521 3.84776175733333 0.700617499 2.22306225783333 4.270625213
K02523 203.432334050667 164.545854083833 170.08912914205 185.634330231367
K02525 29.9464141443333 27.9015050773333 13.563390453 24.3814377561167
K02526 37.1194855175 20.195088785 9.72688592333333 18.5613331396667
K02527 210.612978349167 147.788524129367 187.893016448333 177.8208037424
K02528 312.705499075967 369.528417445433 337.577599987917 315.3773282447
K02529 1547.55417525223 1074.59037340057 1013.56615118325 1194.8574956328
K02530 18.1935184691667 15.3925909833333 8.97786958833333 13.3720356768333
K02531 2.85509912833333 8.7654204525 0.806831371666667 0.4706312555
K02532 11.8282454515 9.4129478565 5.086229199 9.70588298666667
K02533 25.2413267330833 24.259155746 49.71241794155 50.6872633363333
K02535 36.6559235708333 29.2514884356667 67.4486766593333 68.8721509678333
K02536 210.0780967497 206.712130429433 209.2368345035 199.51913277295
K02538 1.66700745433333 3.28423789666667 1.514657534 6.13442932291667
K02541 0.273109527666667 0.505102539166667 0.141750582166667 0.299785965
K02542 0.271233361 0.445077080166667 0.119813423833333 0.796868758333333
K02548 181.202222550167 188.61437359605 186.945157740667 147.242041854933
K02549 77.9232320185 63.7872016598333 43.8877996709167 44.9484682010333
K02551 112.257700546667 112.01892139475 57.63421292675 56.5932856678667
K02552 14.7837435583333 15.195678507 4.09506083816667 5.88355859266667
K02553 4.35327998583333 14.345784733 2.05651365716667 6.40058471066667
K02554 23.01416282095 14.5417255133333 134.942785603833 11.604150803
K02556 87.9499111776667 67.12732755475 168.545671602167 154.82058981275
K02557 212.716104117 150.2587915385 208.280741977 238.38038696625
K02558 32.5652937728 52.503773769 68.6336925434167 47.6988016060333
K02560 3.6390554085 2.01238573666667 0.431997339333333 3.7851665415
K02562 2.99629894016667 1.24889492266667 0.388951674666667 2.01683375883333
K02563 279.440759278 374.3037846085 351.185401161917 328.95272763635
K02564 554.07366486425 485.435057686167 480.865655342167 693.1090769372
K02565 108.859618000083 66.5018998541667 69.1663325326667 85.2559073091667
K02566 41.0784944773333 74.9550182980833 63.9401212685 58.8642447545667
K02567 15.599512445 7.35221767083333 22.3794377711667 35.4828502899167
K02568 1.978834094 2.6437562815 2.53769942316667 5.3030672005
K02569 23.9181274481667 4.0171490485 16.2425878578333 25.3787384235
K02572 4.01840612716667 4.40852000516667 2.09611152766667 11.5410696391667
K02573 80.3243752129167 25.0483978255833 81.7406132506667 79.5153940541667
K02574 273.31910599755 186.3652952323 324.006382232167 308.13190770675
K02575 36.9958406274167 53.4536220613333 26.269851498 59.50466566825
K02584 45.7221361558333 35.1578782145 77.4840677986667 74.8329051228833
K02585 3.08047449083333 18.7849527255 6.958339798 4.66963022016667
K02586 1.12502346666667 14.9291569325 0.115625086666667 0.433408033266667
K02587 4.26350045566667 2.20773059083333 2.953718661 5.953533375
K02588 2.97900929866667 19.4277007566667 11.281727338 7.75368779183333
K02589 0.5723032155 0 0.0559993525 0
K02590 0.6368633735 0.180839746333333 0.175909327666667 0.083830355
K02591 0.748631276 13.7298109680833 0.398471150833333 0.167500256833333
K02594 0.267610537166667 1.99247719233333 4.18066289233333 1.05830441925
K02596 0.206462225 8.00719226966667 0.281820818333333 0.4494516405
K02598 18.3541885081667 25.09932898175 35.8736299765 36.7075348708333
K02600 281.41531306025 431.7687633775 404.7545917305 346.184854840283
K02601 451.301685739 534.505186498833 431.986625900167 417.638379359917
K02604 0.286724366666667 0.2664771845 0.0780628758333333 0
K02609 2.03166791583333 10.8247793823333 0.434594269 2.0376683415
K02611 3.7065835825 8.937054234 0.325359049166667 1.60637206483333
K02612 156.2134811515 99.4036059341667 86.6505104753333 84.1406561165833
K02613 3.2318963755 13.5293840285 6.529752915 2.965221846
K02614 192.355025115333 162.397926711167 191.5553791095 151.71440384645
K02615 0.282359818333333 0.979423779333333 0.203561915 2.37201852916667
K02616 3.12483840116667 17.2362734988333 0.31601937175 2.10377300891667
K02617 2.30410727033333 9.293552157 6.879153212 2.9420305715
K02618 3.66547199766667 11.8061368731333 2.2037509995 4.42053683525
K02619 42.0850855984167 18.8123234986667 9.8302422975 13.1487778618333
K02621 224.535762862483 270.25708597425 232.7401034645 246.703750449433
K02622 202.858875354767 258.46675932325 217.410266716917 270.2065292525
K02623 1.71365678966667 6.12431651116667 0.5986266285 3.11979151816667
K02624 10.8525237315 17.2292199290833 7.84249091583333 10.0264657919167
K02626 11.0461861045 8.9484435395 21.722282862 10.4623781143333
K02634 0.1012605835 0.00815863516666667 0.352388183166667 0.0574098193333333
K02635 0.2847462525 0.0519985593333333 0.289074002333333 0.137455488666667
K02636 7.15191599216667 1.659813373 3.42387218466667 2.83485137866667
K02639 1.73529127833333 1.01064352483333 4.422069686 1.08158722316667
K02647 81.5671352589167 105.040463508 103.465478921667 95.01726274825
K02650 24.0884100026667 72.8988326304167 30.0369082458333 52.17872729775
K02651 7.01484671166667 9.003246351 11.9568956205 16.8835825906667
K02652 61.6551614970167 142.255240680917 142.452771024083 112.943968077033
K02653 106.60339140425 177.162454815333 197.697888654283 148.374876339033
K02654 82.051179364 133.545412493917 104.350527226333 105.45848285385
K02655 43.405070708 13.6994707556667 13.033505255 23.87892675
K02656 10.1757098166667 6.08142406283333 11.5699959938333 13.4715040263333
K02657 0.969823458333333 3.96800047233333 3.18739232283333 8.77261577166667
K02658 3.17548451516667 3.41133799766667 10.1859171986667 12.9985700448333
K02659 1.02891368966667 3.13228375666667 0.718004881833333 4.28585175133333
K02660 0.8881671475 3.10552197633333 2.88069916683333 8.57324249433333
K02662 18.45968490425 84.1436736456667 66.79490222 48.8496511916667
K02663 3.8654442045 10.785340846 8.89684258816667 9.62256688166667
K02664 8.65864665966667 10.79416464 16.9373745598333 16.8381780976667
K02665 1.59470059866667 5.8590831085 5.02395730766667 5.59488654366667
K02666 44.4914375555 24.1794500435 29.1403752763333 44.5808084585833
K02667 12.0287295528833 12.1498013495 17.1406654665 20.2694220300833
K02668 4.10795299666667 5.82609817983333 7.165392798 8.32155090458333
K02669 90.8887824316 188.137536501617 220.316157325917 162.723436917333
K02670 1.06388478556667 6.169302822 4.1499194335 17.8374902616667
K02671 8.371483877 5.21547044516667 9.71875015733333 6.08678837516667
K02672 8.8642514715 6.46093134333333 10.0910195303333 9.97255893833333
K02673 3.17057285033333 2.98456325783333 6.06219192366667 6.80213740166667
K02674 17.8660962088333 12.2663359032833 27.5145074075833 20.9981240100833
K02676 0.424385816166667 3.51347746133333 0.8117252385 3.10012150633333
K02679 3.15223279966667 1.49073511583333 0.256247743333333 1.60645425416667
K02680 4.05049782716667 2.5813680935 0.513803159666667 2.67995825866667
K02681 3.364600149 1.451145312 0.372654113 2.21477082483333
K02682 3.02033150216667 4.716802331 0.263063534333333 1.69837259466667
K02683 0.357940363333333 5.84926556816667 5.87687482683333 2.63807738216667
K02685 0.52616042 0.384570938333333 0.073316566 0
K02686 2.96444331416667 0.908148304166667 1.30039476 3.31016856083333
K02687 259.281513088167 314.616859047583 370.492405007817 275.163329419683
K02688 97.27799667625 31.9251603303333 61.7886307348333 103.720652922917
K02742 4.0643206635 13.539705174 26.7866060085 18.9804711096667
K02744 23.1175831446667 15.782741323 16.1344588783333 23.34173575375
K02745 12.0119129918333 7.20323552933333 11.4957137838333 5.00702383958333
K02746 13.0224386998333 6.39387841683333 7.76385539866667 5.19896187266667
K02747 11.1647374258333 6.11453032766667 5.62038204983333 4.79752806616667
K02750 12.5624192666667 15.4649578081667 15.143249008 23.9897556574167
K02753 6.88688455208333 1.8846901395 1.14366330983333 2.81746434266667
K02755 5.65696384366667 0.864459972 3.99690892866667 7.294303581
K02757 324.90487408895 118.493091043333 75.6645528688333 124.967837943867
K02759 126.2604577085 93.7840082713333 73.7407737471667 94.76739650175
K02760 173.0094823505 97.1541867993333 79.255301689 116.211424599667
K02761 326.65951350845 294.1291043941 273.340794655667 307.48016891735
K02768 103.160013713167 47.770915705 46.871909272 76.5028638766333
K02769 19.9764317595 10.3469839086667 11.9013580228333 22.9614443656667
K02770 94.595808626 61.1666521636667 55.67174994 73.1435531128833
K02773 28.8469622378333 23.561614417 13.5304426586667 21.4674976761667
K02774 9.77118670316667 7.01012360233333 3.77246438516667 9.41731151016667
K02775 34.10762173775 32.4912304178333 18.33104947675 32.7425002395
K02777 61.60290771525 63.8410828995833 58.3095020921667 67.1367290933333
K02778 0.6165379475 0.523726079333333 0.393615821 1.229194566
K02779 14.552254285 10.4776049801667 14.1651076195 21.5265658811667
K02781 14.8089908838333 30.3980528281667 20.6140504225 22.8602751623333
K02782 12.4125062223333 11.0941862243333 6.77826247783333 8.86510516415
K02783 13.140750314 8.74411437116667 6.0275784545 7.90410455491667
K02784 34.1574368396667 29.1678246755 55.8590341413333 73.5720945131667
K02786 4.553949536 7.383424042 3.09619879916667 0.476229001666667
K02788 3.02975298633333 12.5392360345 3.07061658016667 0.881925106
K02791 43.5058670764167 19.6139926081667 14.1460422913333 28.4017853698667
K02793 75.6025758498333 88.3730746725833 84.9501152219167 108.594762604833
K02794 58.0743966320833 86.4140181718333 50.2241264856667 58.1506647486333
K02795 88.08643259335 73.2104794338333 84.4364604391667 99.2542487135833
K02796 79.5679221346 83.5158387876667 89.0646696045 109.314629465267
K02798 25.06429205 10.120310444 10.5755840145 16.0380119604167
K02800 46.4534770680833 25.928585103 18.9904422125 27.8708034149
K02804 73.2652919748333 49.1832036863333 46.179701748 76.7638670385
K02805 23.9168017933333 67.2377360440833 37.6649954003333 42.8227617528333
K02806 68.5764319703333 51.6582641648333 102.304356774833 92.6482614242167
K02810 42.7427979296667 56.1139702136667 16.3518943455 27.5523969321667
K02812 4.58021363283333 2.58316265166667 0.198928987833333 4.01178559883333
K02813 14.7687441146667 5.1010336615 6.01484843566667 18.4435207896667
K02814 6.45503730216667 2.25312517233333 0.1581386385 4.34878028633333
K02815 4.81544556906667 2.24025364416667 0.209059932666667 4.99643387883333
K02819 19.4422310314167 21.893492103 13.0409581998333 18.2283756606
K02821 63.6631395595 21.1808488203333 25.5930598491667 28.8836548458333
K02822 15.2535588063333 3.02697583766667 7.11532607833333 10.0487414093333
K02823 152.109861778917 228.475415194617 243.769560712583 202.387394093833
K02824 128.809932844333 137.152410993333 146.318418328833 149.14897850055
K02825 50.5806931748333 88.32027299725 112.029718702167 113.700916474833
K02834 256.431903839833 318.057615860333 282.004039186 257.693761256333
K02835 330.6338403584 399.1850579595 390.565922944833 357.436511463
K02836 301.861279296783 424.9637960855 388.585056005667 361.8231591763
K02837 250.565384115833 287.3374500635 258.0354847855 291.389356620883
K02838 265.831840042833 357.180646027833 352.038409633333 312.870866056083
K02839 68.144142779 26.6962420429167 39.91439087575 45.2385249775833
K02840 8.77125567866667 7.530926664 5.350092548 4.84275731733333
K02841 21.069869187 16.3471160475667 28.89174685145 25.2039909220833
K02843 97.3613771686667 50.8526145106667 124.358903518167 118.500065566583
K02844 19.9965007804167 9.51202170516667 22.916200283 36.06404465075
K02846 2.12421489816667 2.72710288516667 0.167723307666667 1.49900928316667
K02847 21.2335484268333 44.9248272688333 52.25027402225 33.2386256059167
K02848 0.781007764166667 6.4359357085 1.97354572116667 7.2375558425
K02849 49.96428091275 26.4590489205 25.5601834448333 31.5612029065
K02850 9.99651520016667 3.29219422866667 12.2701644195 7.92616376533333
K02851 151.045410841583 283.6602452415 167.623441646167 178.13678857355
K02852 16.2623361041667 5.9723276445 2.57478894783333 6.81825722716667
K02853 5.12925365 2.40146286966667 0.3280246755 2.20459358916667
K02854 1.07535316316667 2.14330065166667 0.4786364775 3.8129952305
K02855 2.135906879 2.16913032883333 5.3222616885 5.49535326833333
K02856 116.157235810167 64.3630582926667 54.8960562865 61.2980167706167
K02858 33.4757464615 31.8396976368333 31.7007617435 45.0111216176667
K02859 8.34413176883333 19.645647561 17.2667341313333 20.8496226351667
K02860 261.5008682175 299.49837637 258.5428364965 245.239603229333
K02863 306.0899664995 413.4590114875 404.632292573167 359.531044045567
K02864 320.3362897245 366.737918784333 369.324465111083 340.014582997333
K02865 0.308523153333333 0.374526662666667 0.0884050558333333 0
K02866 0.444052505333333 7.35622963916667 5.48801007275 2.75825188633333
K02867 323.113479722833 417.174005327083 410.42794965925 366.22279363625
K02868 0.353714776666667 0.394670487333333 0.0553965866666667 0
K02869 0.543460240666667 8.59946536916667 9.78796139366667 3.24499684316667
K02870 0.318330783333333 0.317050638333333 0 0.0956078183333333
K02871 282.918063025167 376.401140971083 369.066321867083 327.698741694
K02872 0.343420563333333 0.282223342666667 0 0
K02874 305.931103995167 404.414317095083 410.997193328167 345.501365666083
K02875 3.264061873 10.4273129561667 10.3540662601667 4.5496653825
K02876 276.317173501167 377.949121015833 362.518914914667 318.020338890667
K02877 0.358295363333333 6.35609511325 7.4675472345 2.25537026183333
K02878 292.593580740833 402.013543872833 396.01216032325 338.06094926875
K02879 275.705820559333 379.20526392625 361.495240836667 318.14322150525
K02881 260.7909463645 352.8848799485 353.209198266 298.22234826425
K02882 0.372180788333333 0.480330099333333 0 0
K02883 0.5943925975 6.9736522395 6.84091410483333 2.47297092833333
K02884 318.6567938525 382.43068314775 379.607792493833 335.401754857917
K02885 0.434973064666667 7.10800121016667 5.837382232 2.61862677683333
K02886 328.55064211275 446.4473706805 432.100468425417 366.5529638425
K02887 287.924475683667 375.122968414167 395.590595730917 327.92007550325
K02888 339.097823435167 387.644373168333 401.010157014667 358.974616287167
K02889 0.615414098333333 1.8522565205 2.403274242 1.40195206016667
K02890 311.738219545333 376.371824825167 382.965664855833 328.945928694667
K02892 74.2065640678333 95.5269433985 126.593722137333 130.442123952
K02893 0.243902279 0.270877757833333 0 0
K02895 260.931560168833 348.612210589167 355.903925021 300.132260896833
K02896 0.6244711885 0.5825482765 0 0.395625905
K02897 218.568551834583 225.412320900417 222.415400288333 200.2645639465
K02899 37.5714978923333 24.7662170536667 66.084235719 87.9175870231667
K02902 70.1938858813333 45.9172362493333 48.4933260321667 64.9569385495
K02903 0.369384297333333 0 0.0513358605 0
K02904 12.8548717873333 14.5652180528333 24.431060997 21.505489651
K02906 316.156735468833 393.714036134167 391.696268451583 343.692044970983
K02907 39.4479503991667 22.7165771591667 16.0232438836667 24.1433008206667
K02909 62.2032715136667 109.956658916333 109.996061976 115.125726716
K02911 1.52186553 5.287573435 5.30362767283333 9.87884427533333
K02912 0.397365756833333 6.17068074633333 5.90040626483333 2.130616752
K02913 35.7825147333333 5.231803615 10.2282148133333 40.9617339376667
K02914 11.7183074413333 6.6381986245 0 2.76273776166667
K02917 0.37563626 0.00511456666666667 0 0
K02919 4.91571826333333 15.2645995701667 16.7642493333333 15.432283716
K02921 0.4239179655 0.856029223333333 2.12953745833333 1.2960542415
K02922 0.302376758333333 0 0 0.097075897
K02925 0.313329373333333 0.485298046 0 3.245651165
K02926 314.310517194333 383.345615988 381.3526201015 346.88096020185
K02930 0.694568911666667 8.31372550016667 7.46170949038333 2.61064197633333
K02931 284.408320619833 402.4231406455 399.600793264683 342.683002856
K02932 0.283527445833333 0.504210391166667 0.190562191666667 0
K02933 271.920133151667 395.007625142417 385.601764466167 331.054216648583
K02934 0.304774365666667 0.261024363333333 0.143491723333333 0
K02935 380.113155420167 420.821182527583 430.900135646767 365.5309933675
K02936 1.49590420466667 7.31765340366667 7.3904778285 3.281200241
K02937 0.351159126666667 0.2439907175 0.0715926161666667 0
K02939 256.144010224667 358.8431448425 349.8120791225 313.634636978
K02941 0.267362694 0.513509705 0.0506880238333333 0
K02945 388.765666849367 572.000106041667 545.7064848775 491.539723065833
K02946 366.196077956917 434.300266863167 431.721375709417 379.621307111583
K02948 265.547510476333 371.868048473417 376.2440663225 325.615024768083
K02949 0.354818686666667 0 0 0
K02950 338.103190931 405.365048880667 407.910874596833 351.893981078167
K02952 286.888573175 407.071904070083 410.510725193833 347.714875279
K02953 0.249874100833333 0.2042146995 0.1038983105 0
K02954 35.0627212823333 87.2582948783333 42.7271991175833 73.4294740265833
K02956 34.4405457253333 110.10545132 91.5305753055 100.488822827083
K02958 0.248149885 0.248028738333333 0 0
K02959 222.251130034833 223.963966250833 209.334146150667 191.778761713917
K02961 20.5281887466667 44.7529321083333 106.698088748167 27.085785061
K02963 2.42637208566667 47.244636917 22.615359391 42.5841846831667
K02965 3.85009925833333 84.6593793096667 43.3497661531667 92.9013512615
K02966 0.783270717166667 6.5698801905 6.71117629433333 2.2684836445
K02967 291.110775637833 406.1373415791 524.173611966567 343.388829803283
K02968 91.92423786 87.8084688261667 96.741416829 93.7063285086667
K02970 13.8163703716667 16.6012751258333 26.183187755 38.884545665
K02971 0.433268605833333 0 0.093018459 0
K02974 0.4157485225 2.57091823566667 5.37518581483333 2.26291182166667
K02975 0.544157786333333 0.268519706666667 0.078091515 0
K02981 0.3287906035 0.411483590166667 0.0546395978333333 0
K02982 293.409964274083 396.741747167167 387.10609361025 328.358546971083
K02984 0.589743324333333 7.2664216255 6.65545876316667 2.39430864283333
K02985 0.329106254166667 0.431241187 0 0
K02986 261.286429982167 385.741191471667 372.360414271 331.6648831645
K02987 0.691382412166667 6.4957438635 6.74223241843333 2.35785539283333
K02988 275.911240935833 393.951900321333 382.516050392083 331.583752213167
K02989 0.066580956 0.305720214 0.107060172666667 0.2670284705
K02990 240.005696137833 308.284681188167 300.7006998015 309.236739763667
K02991 0.2727877025 6.3932611815 6.43014368683333 2.16353129933333
K02992 310.979507515833 409.031403440667 412.843535936833 350.434579372667
K02993 0.2948104055 0.120370871 0 0
K02994 287.723665256833 403.99573661775 403.265982357 339.933509803
K02995 0.716583261 6.76950363916667 6.6085326255 2.14126134433333
K02996 286.270645486083 393.72961422575 389.1772452395 332.13736599225
K02997 0.265908237 0.501442699 0 0
K02999 0.296364003333333 0.246422828666667 0.173607597833333 0.336558775
K03004 0.351630371666667 0.151860814333333 0.114322948 0
K03006 0.282554755 0.42293218 0.16981485 1.26280402833333
K03008 0.398395148333333 0.156945578333333 0 0
K03010 0.307164665 0.259683829 0.143896868 0.556614821666667
K03011 0.429962038333333 0.211205984166667 0 0
K03013 0.41059105 0.56870149 0.0841526268333333 0
K03021 0.244053463333333 0.3840761295 0 0.268612790833333
K03025 0.360786110666667 0.365306201666667 0.342967135166667 0
K03026 0.272190046666667 0.3188833355 0.0581491485 0
K03028 0.269087676666667 1.2513928925 0.332598800333333 2.45378571593333
K03032 0.246610774166667 0.743308793 0.389355602666667 1.656526655
K03035 0.343925705 0.2471647315 0 0
K03038 0.247309686666667 0.170630026666667 0 0
K03039 1.43009014166667 0.283007760333333 0.299388587666667 1.447038594
K03040 292.726861461083 443.296175679867 441.414849849167 375.605620415367
K03041 1.43357766783333 8.530058145 9.34293083436667 4.51796021658333
K03042 0.360360576 6.21385402133333 8.81301146616667 2.795116214
K03043 387.569766465583 706.840147441667 622.251911821333 569.3525499471
K03044 0.580045938 8.5998195925 11.7268859896 6.59431752366667
K03045 0.326505872666667 8.44655131633333 9.79903622883333 3.1041813255
K03046 398.1517965385 695.858429324583 648.046093659333 574.925363542567
K03047 0.731382183666667 7.960749487 8.430251641 3.20392826433333
K03048 27.7611796945 60.3791761795833 66.4988855993333 60.8823065721667
K03049 0.768463608166667 6.5326001475 6.34247978033333 2.60191863916667
K03051 0.509256323333333 5.47184654833333 6.52255358683333 2.3621331115
K03057 0.524920458166667 4.791490212 4.58569823333333 1.70086670116667
K03060 26.3882362721667 38.7609577468333 45.295223248 36.0207796233333
K03063 0.282224574166667 0.14297236 0 0
K03066 0.311915128 0.186300768333333 0.120579661833333 0
K03070 373.79162522085 658.565246975617 579.954523316833 580.8517861937
K03071 20.4460088998333 24.8114716545 16.7336795193333 23.76550911075
K03072 106.897574895883 152.4206544745 153.740266084 147.2839157715
K03073 94.4025859263333 36.4392866631667 80.1347236575 60.1923427921667
K03074 44.75877515875 117.670830918083 177.9627382305 96.9203013951667
K03075 204.407943712667 190.955815488667 185.605995714917 178.978434088833
K03076 279.00516222615 457.824971292367 443.769325159217 418.017816575883
K03077 245.7674579575 183.603636562167 171.620149121833 166.333969032417
K03078 6.69057060633333 3.46334082133333 3.342047649 3.15802521233333
K03079 164.572532626217 154.515687611417 182.580419382333 155.599736405167
K03086 394.6300853924 652.022033548133 512.915960335333 458.522237467867
K03087 7.991517515 47.7928851475 20.0635485386667 27.5176920965
K03088 3118.89995005067 2653.65682750175 2811.8067210821 2811.61636365772
K03089 27.9914311731667 23.9030540901667 46.4947061621667 52.9463510888167
K03090 4.12968884733333 37.9152530493333 30.5053152105 20.1253152023333
K03091 149.691325923433 419.84552191725 234.386127440167 191.335474059333
K03092 254.9716293185 302.5998901675 264.073768026667 276.15009531445
K03093 98.6299836994167 106.302936630667 160.300340376833 128.438752566567
K03094 0.285984166666667 0.554432648 0 0
K03095 15.6966079051667 27.6971585103333 26.1390236535 28.9225321983333
K03098 191.578443169667 58.1875013115 71.8080554795 116.212619793083
K03099 0.27037947 0.143037259166667 0.0720306943333333 0
K03100 600.613188948483 625.933940780367 623.815449475333 626.21294319205
K03101 330.048079530417 333.472982781417 317.991081463667 304.477246477517
K03103 31.5717048383333 5.5847614555 5.22251370633333 5.42750913
K03106 290.320823737067 441.26172125625 404.457442711833 419.296141043767
K03107 0.0948983923333333 0.83545185 0.09670608 0.35927184
K03108 0.1787558055 0.244393690333333 0 0
K03110 269.906753090667 373.834847302 355.476527545333 322.507538582
K03111 553.67898596575 659.494369229 924.000685583333 563.768504560867
K03112 4.36828146933333 1.11058136383333 0.638383837833333 3.66858595616667
K03113 171.499130419333 144.340809441 131.327096346583 129.781974908333
K03115 0.496409906 0.689497543 0.1044053485 0.607315686666667
K03116 17.0488614503333 28.1481169959167 39.0675985191667 36.6786741013333
K03117 20.612501865 20.4283594758333 31.7518526556667 38.4993315095
K03118 182.134375511367 175.572634153433 182.083970487333 180.824637123533
K03119 0.929390215166667 10.4823626085 0.9181119885 1.38694624883333
K03120 0.432684683833333 9.50752425683333 10.0784416861667 3.17761061083333
K03124 0.627349921666667 7.05165786483333 6.90776530471667 2.7549537335
K03130 0.109497939 0.833588633833333 0.0520817906666667 0.472822020833333
K03131 0.331225147666667 0.129791423833333 0.1714141565 0
K03132 0.242211078833333 0.388870613666667 0.110409151833333 0
K03134 0.3481198925 0.152653400666667 0.285460067333333 0
K03136 0.581474345666667 5.146920281 6.25423069983333 1.835974356
K03139 0.252733798333333 0.157116656833333 0.0675376121666667 0
K03147 109.1123301665 124.660080228083 120.994673615167 172.911708311417
K03148 22.9346021393333 17.15115662175 37.5936086938333 35.0801266588333
K03149 96.4713327007 86.4094300979833 89.8041431323333 103.277391867683
K03150 374.78482852705 330.6471770521 344.33421224825 364.478242726583
K03151 70.7588005403667 230.8684949147 174.688625588167 126.51520583155
K03152 305.10054986275 179.502774236 195.878391011367 237.52125381325
K03153 30.9171004708333 32.757466275 12.2445718263333 10.8872716895
K03154 0.651474637833333 2.09386457933333 14.2455713343333 11.7174888506667
K03164 0.2579410875 1.88480085041667 0.673736645666667 1.42319711033333
K03166 0.267120076666667 7.05738585216667 12.0184174416667 4.981251218
K03167 0.421025276666667 7.71897104633333 15.8671786826667 6.28733020033333
K03168 379.127315340733 508.340035838417 545.938366120417 543.950668627117
K03169 755.434978283067 658.129398740717 731.795064821333 860.82838603675
K03177 297.687369570767 339.06017076875 358.23626340105 297.54271426975
K03179 69.3193167181667 47.0113940855833 51.62740656 71.13862948075
K03181 3.8499309985 5.44925322341667 0.662104341166667 5.36051898066667
K03182 93.6018798048167 61.2184820583333 51.5131928898333 85.5460887538333
K03183 223.499399576167 151.983305846167 145.05632435245 162.0439596071
K03184 2.89476027 1.48707913183333 0.896880936 2.7978010465
K03185 4.66999140566667 3.81051067616667 1.98803435966667 7.622735375
K03186 113.879478955167 82.1035728861667 136.919353334 101.740226696
K03187 17.7792388443333 7.85565208216667 4.38137273133333 3.66148926683333
K03188 16.6199970068333 16.1690450503333 5.37044514216667 4.10761562758333
K03189 15.8011881038333 16.4570775528333 5.23613151483333 5.04416993133333
K03190 15.5646595313333 15.0932151748333 4.85225765866667 3.58519978983333
K03191 15.17465008225 0.377733320333333 0.776145169333333 0.949108981166667
K03194 37.35332610075 14.4865429331667 67.7141423791667 89.9217916515
K03195 3.13061023466667 2.82852340033333 0.780723730166667 7.59565712633333
K03196 6.22121971916667 9.59739165683333 2.419341087 11.8978335951667
K03197 1.51536938783333 1.41038256583333 0.3253745145 10.4774176936667
K03198 0.9219916 0.3565478315 0 5.55449261516667
K03199 7.87760260416667 11.3262254628333 4.021139307 14.4533031812
K03200 3.49269289616667 3.2026502645 1.0599822665 7.7050141485
K03201 5.62302057366667 4.49313335306667 1.440460288 12.3248683536833
K03203 4.1635908615 4.13152338166667 0.758217407166667 7.98534619366667
K03204 4.0190531525 2.9120296135 0.573304972 7.07217318066667
K03205 437.59590828445 642.918413280083 689.042124371833 767.475554189517
K03206 9.67244829133333 2.167904594 10.3440843955 6.52410170433333
