ID	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10	QC01	QC02	QC03	QC04	QC05	QC06
pos_13967	448855.6597	3848.87291	0	121172.0494	1820824.76	164173.9042	30456.76917	224252.3698	56574.52807	1423417.428	11195.40816	329.8359063	0	6300.808455	8264.999423	5048.390712	16498.52053	18830.29012	738.0147673	4088.30475	0	31243.51373	2605.619988	567.4075627	2552.761264	218445.1087	8590.152657	0	205411.1742	15685.67394	0	0	61186.31723	3934.12296	27657.61648	81187.19794	4458.184518	57307.16435	51933.16331	22904.52534	58429.14841	0	0	182061.6399	52959.27618	0	0	0	79091.44567	20589.22063	35180.95833	28847.30428	74511.89068	35877.89434	32671.56551	43457.01758
pos_14829	240169.1008	284741.6646	189854.3196	265632.7717	112556.456	253668.703	256846.9555	231299.7467	276602.1752	127636.6676	34133.01226	12787.64189	219.642197	0	0	0	0	0	0	19419.33339	0	0	32.12169208	0	10580.17259	1505826.56	95515.25557	0	52139.46474	0	0	0	262571.5375	0	683738.1249	0	320554.8721	0	13792.97222	0	29.9896317	0	0	16808.77191	39687.25256	0	0	0	0	0	36859.36769	42226.97035	44867.09609	35997.89697	38205.83128	43446.83831
pos_15157	1179995.67	1163815.425	1333768.202	1008442.497	1050128.566	1120936.119	1164542.108	1206886.261	1097218.307	1014573.287	322488.4225	894084.0199	635402.9106	1438042.181	471016.7564	746966.4573	582727.6956	539535.3246	824951.4743	723837.8285	484883.1766	750385.8642	466474.9024	615376.8981	115319.7786	381606.3184	682547.0186	377279.1321	470321.4105	599473.9067	1189505.681	467299.4016	1178602.531	1062295.71	724802.6654	711331.7575	1201070.81	1005533.579	569260.0409	616887.1002	1239937.108	967544.5101	345799.4659	580930.8597	1319782.193	2247925.461	2582875.626	359951.6991	1378377.342	1016660.235	610114.2134	564231.0151	590717.7794	546477.9506	611532.6107	594603.5548
pos_15373	1625020.973	1783490.006	1904148.96	1569766.051	1552525.176	1722575.153	1756967.414	1781117.392	1710963.706	1554949.465	477967.3687	1157387.908	621337.8356	845510.9538	559577.1858	523758.5362	1397955.782	653792.2955	1145483.149	822826.2041	726128.8256	960509.3595	539958.7631	560258.3468	617324.8269	549097.4422	686845.0718	577866.4404	492627.2774	886807.9646	1136066.047	748054.0816	1119058.635	1591168.637	1523701.842	1306222.335	1304174.178	1091009.287	1791020.439	1097114.438	1120242.568	827344.2791	1413614.797	548482.6839	1093196.21	1121268.736	863963.168	780378.0958	1532258.781	1042558.613	826336.2396	911634.2459	829197.3944	847700.139	860973.9601	857084.4772
pos_15531	0	0	0	0	0	0	0	0	0	0	1698185.058	1039430.521	1255294.162	930880.744	1183664.055	302698.136	35166.1367	137945.4061	716291.1217	645571.4196	257445.492	1625383.016	265863.042	597166.92	876847.3513	608915.6421	206678.1406	634177.0917	681171.7624	676261.0354	514320.3215	498203.8755	2266624.605	617951.6527	14115.79068	113380.3348	252860.7667	171456.4805	652044.3069	2408686.76	1116415.725	516915.5824	1535333.667	236165.2644	422824.1576	691608.8343	415603.2155	560529.1429	591477.1924	1295116.081	601349.3728	576768.2768	594851.3808	582727.6214	595896.7616	586181.4035
pos_15739	275370.3975	309070.0416	302383.1828	309410.4835	332298.7835	302412.3117	329687.4116	314528.7658	308616.4829	353023.5658	716278.0865	163916.4885	1208878.693	586227.9869	1218898.257	2872902.594	2145155.77	1464698.259	2301950.72	490750.0659	381767.7913	204949.2149	2302359.478	525622.2742	447468.8141	5981045.122	1971779.516	266687.8701	1624102.691	906203.2963	506917.8671	231773.2304	630279.4731	3302937.366	228144.8458	1117725.784	236369.6188	893629.0275	396678.1402	415616.0837	442205.7486	156708.8026	192097.1479	845447.2843	469879.7683	192849.5281	298822.3142	778824.6793	284436.0408	635244.827	856347.5488	902084.5794	887097.0236	907734.7412	928332.6382	845018.5043
pos_17177	0	0	0	0	0	0	0	2214.708162	0	0	130023.6493	23100.4573	14623.41966	72849.94369	95578.11676	6451.489998	503658.6003	176350.15	32424.03432	2123.784007	33702.77138	54183.76951	1622197.31	399344.9201	101564.501	18336.87239	9172.273065	6041.150732	196259.9135	0	0	4314.015944	3786.702438	12341.30289	9295.061632	128621.494	5596.452567	82680.91969	0	0	1338.126428	3588.337881	11498.09862	793055.2124	1937.549595	41238.75636	4759.56292	279441.2522	9509.283421	3702.242062	82282.88183	61431.43143	66596.16995	77590.53748	68241.58649	74274.6952
pos_17190	4954.425489	3251.728249	2699.354478	1848.159683	1474.976822	1820.86806	1401.835691	2693.634649	4024.012542	4294.996224	3700.084178	3223.596129	3548.772445	0	4168.868685	2214.51373	28709.23826	8032.687265	0	5766.410499	2701.684842	0	1098.200506	0	2152.497031	75620.63077	0	4633.063584	1456.574919	0	15880.54747	0	0	8739.463666	3213.150245	3754.368599	17112.34401	79677.62096	1813.009432	3920.281655	4695.949474	21339.61757	0	0	4012.731981	50354.50459	287198.2649	5571.176957	8739.218239	8779.706555	7212.612053	2093.912515	5259.89159	4118.172813	2712.034802	3785.282196
pos_18015	0	0	0	0	0	0	209.0878133	0	0	0	24.84155473	10.00008955	12.12039459	0	0	42.34599392	30.06492954	0	332.5604751	35.16105685	0	0	0	0	0	234436.6047	542.9234231	41.18191584	0	11.57863204	0	0	0	0	0	0	6.057627024	0	0	973.9552547	0	1.200934118	0	0	594.7497617	5.126836422	0	0	0	0	10.07674647	0	0	0	1687.87953	0
pos_18131	4256.11978	5346.800538	4545.461144	4079.632447	1008.565463	1501.702383	3610.658766	2659.301678	818.7047447	0	12340.30882	2323.15079	5148.924039	15158.07819	10770.1169	309714.8924	16735.35004	118764.4746	15655.53154	3986.327797	6584.576241	5643.862131	0	7312.075389	9517.535039	972.9667815	156403.9707	9247.62678	0	10587.99766	0	4246.634487	20463.73066	12718.8218	5606.11844	4591.466602	0	1108.83442	2650.596392	16016.94788	7262.550417	1733.133367	9946.201053	4721.999764	0	4323.742811	1425.375865	1249.60369	30346.70895	7434.91721	4281.338844	3066.74747	2101.925333	8245.833132	1621.449437	1546.863897
pos_19176	10.86813332	108.0021191	173.4654907	102.8266395	401.4165251	4624.419188	3.03193489	286.4336302	8.081010302	0	40214.72186	2754.137154	27943.11218	5174.024039	96732.21708	39425.97723	166005.4901	74444.24428	15998.24934	63006.56292	55191.90296	64007.95676	14129.08888	34558.99251	33758.52703	887.11979	26688.77921	17997.12811	18964.7284	22052.06912	5034.492382	21084.98323	13196.67213	7907.915061	3853.675999	349198.3414	5368.653931	181348.8789	25799.55976	58489.42757	17928.90849	15929.2779	2688.653577	82141.92	20202.5181	9970.346871	196.2924045	22349.45217	100966.0939	7259.524064	23223.71867	21640.97449	25311.00755	24649.48707	27931.74739	26147.03149
pos_19266	0	0	0	0	0	0	0	0	0	0	0	485667.2065	0	0	0	567.7909826	0	0	0	4261.210189	125.4484777	1183.928051	0	0	0	1831.084827	0	0	0	0	267.4283777	0	0	118.8518386	0	295.9094275	1586.90977	1387.094915	0	1142.387852	0	49.7457907	0	291.8291961	90.41634834	0	0	0	54.48566929	446.504106	6674.725537	6017.448365	15144.90802	3498.423096	7164.386767	5264.152703
pos_19293	39273.88569	45955.51827	46098.7057	36189.58101	34425.13372	45648.96452	39419.77376	43783.11103	43960.927	47254.98028	6706.026309	2088.885207	4311.740603	4921.458442	2677.112019	21844.91868	7321.952356	14197.19294	1170.641194	2635.521159	1224.741006	1669.870586	10817.60747	9281.480486	6035.19689	0	17515.96751	8816.171125	0	1879.300128	1046.925977	1317.020522	4662.464505	519.7967492	5675.622582	363.8227627	2942.084471	4068.603251	6443.114604	1090.086244	0	4124.610604	0	6177.002909	552.2656834	1407.195684	7523.152207	604.0303195	397.4169072	0	5329.062793	5327.316902	4710.59146	4834.30669	4937.537589	4318.571344
pos_20280	21231.09983	22584.38113	20410.24586	21400.37617	21806.30576	21805.49343	20262.87836	20849.57548	22314.88808	21204.15658	15836.12694	21360.27791	13387.64658	23042.4652	17979.25058	60899.29294	17041.76885	33982.62787	19642.55572	14051.48703	14418.89846	12887.60183	16200.53635	23590.52232	37027.82872	11200.46202	42218.18204	13204.5953	16185.57767	23052.79111	20677.28992	21169.02387	29535.47052	12883.58714	21062.12428	14122.81636	14583.21334	14130.23793	16830.36452	14045.0171	14712.82022	13071.71058	16135.82227	21820.3956	11813.95511	12714.28704	16817.61116	15796.58592	9094.992819	11568.85602	13317.0681	14499.51682	15277.73314	14440.65407	14408.69428	15115.31863
pos_20943	9520.19235	7845.59578	7489.053382	9516.351397	9304.688833	9228.594855	10214.21305	7407.776971	9025.478584	7892.996055	12547.65677	14232.42767	17139.69039	26522.4732	13141.65999	13573.69949	29759.3557	15665.28476	15179.36005	7282.953503	13458.84415	9305.545978	15614.41724	17584.60815	8436.44558	19878.26614	16209.64786	11805.29696	24655.43265	15662.88304	28735.73219	12757.85738	10502.28544	11077.53294	25024.76929	7769.708495	16584.93843	11066.19486	12956.27365	11604.64607	18746.43725	10250.60016	16295.34485	54372.8255	7986.397571	13579.48342	13590.37982	15070.49917	7151.609071	12956.8294	10702.85595	12406.89277	12174.28181	12017.84996	11180.29282	12519.3347
pos_20956	0	1894.926298	0	0	5222.823855	0	0	0	0	540.8202691	0	0	0	0	0	0	0	0	0	1059.26566	0	4704.760129	0	0	0	0	0	582.1560165	0	0	0	1182.47736	0	0	0	0	0	0	1249354.81	0	0	0	0	14320.62057	0	0	0	0	0	0	12033.86726	14708.05026	11499.81455	13301.96826	17635.70615	15008.31101
pos_21080	106122.2746	110106.9976	86114.57496	87031.43349	86557.12147	109564.6634	84039.09376	92296.79823	104242.7954	81184.24048	35532.98651	27933.64291	64010.49674	21597.68756	36531.72562	17464.99356	98117.65091	42815.1197	90922.1725	36859.69053	46949.33035	64897.83933	37226.54119	39911.17154	30625.88524	15906.66198	19368.45481	34878.55052	31063.79643	33038.24313	25209.73938	19393.2343	27304.33026	36400.3944	33599.24852	39123.69182	40571.43609	35661.97211	24154.44828	47473.33339	25335.15687	26001.42053	30420.76219	22072.06546	36251.63836	52432.78517	10221.40865	20535.85888	49596.20068	32444.59916	36436.80275	35888.48376	34829.18113	30646.53808	37059.62828	36578.27844
pos_21810	28702.40305	47342.80987	33214.45155	57203.30643	106739.5052	39470.36969	51333.3911	35071.10201	46815.11358	88568.01009	18299.6299	21422.80764	20413.20784	47587.56275	19636.91712	11332.06966	146943.8843	57302.84436	13328.04571	10642.9878	129969.3354	14161.18204	64402.7182	39989.48441	40494.32161	990604.3876	33858.73893	33696.47718	45832.46283	23981.59854	28406.86647	17033.26695	12927.07289	30386.09696	90325.50418	11472.35278	48314.22952	16055.2883	76353.14878	17878.90378	27510.35977	16120.01108	28584.89292	300944.8522	82657.38939	9616.597869	15061.77299	181311.8717	16362.25587	10191.61819	60978.66536	58767.15334	59386.87355	58337.92133	57420.41646	58507.58374
pos_22726	61313.99073	58820.48457	40896.63274	59714.36395	46285.94393	61823.8603	45031.98487	42963.22201	62884.4371	55684.02512	4861.793664	932.2005837	29271.52481	1003.366028	0	2928.291796	2094.35337	0	115211.4873	7898.438916	0	12219.33767	3405.990516	0	4154.031696	8544.38783	0	1781.227435	8677.712587	569.8677605	0	1040.906014	0	2386.730892	0	861.4975963	954.5865204	569.5693702	3209.477405	19853.16251	0	4494.866027	0	0	4528.422072	0	5048.863873	0	28915.02693	7187.48314	3111.413171	8406.745988	6687.217172	9307.686249	9690.172596	5794.81746
pos_22803	3733.598795	2856.527478	3229.100435	6618.849091	5710.12503	6434.775563	5183.889469	5503.178573	2911.997253	5051.796337	74239.18412	119151.371	116693.499	0	29213.36397	407573.7361	32479.27676	187495.3294	4705.570823	133452.688	33707.84609	58339.7914	12644.34477	53931.27911	33069.24849	7189.799145	241181.3798	29997.02399	2374.633925	74408.53919	20045.60333	101590.3843	27111.84136	55059.96799	5724.714441	618767.7754	3029.77219	396019.3639	80410.7835	130783.9474	29186.44559	40361.21291	29673.42974	59157.14768	139584.3424	8068.768276	75862.52378	28283.67189	153288.7748	58548.38345	54808.433	55707.72381	49895.23765	50825.79465	49802.74324	59955.40341
pos_24102	4098.25364	9551.109784	2139.008855	15868.07178	0	16652.42045	5119.029978	6481.234129	2824.71103	0	41127.80231	0	11647.60541	0	3927.156877	0	3816.815921	5686.986637	3588.818943	12728.74021	3492.130777	86724.78711	12002.45897	4636.80077	8870.491081	0	972.707555	5116.83589	13550.36172	2050.465107	5740.783376	1195.053307	1351.266999	2780.537123	0	10419.41217	5356.051958	2442.804301	20209.03727	236189.4663	23345.19107	4137.873425	0	0	13240.50228	15287.67595	1233.325803	17250.18069	67031.90518	16524.91382	12396.76885	12429.10773	15934.86691	14098.41013	4601.588967	10628.4764
pos_24442	17774.71646	18648.12844	14363.58719	17633.35857	10424.26361	17768.11411	14570.5586	15145.46987	16077.97164	14957.06088	25372.782	34492.97352	80037.43103	9608.330752	15926.83465	18198.12885	6716.584195	11584.19204	14187.11044	26035.51383	28966.73686	28433.29476	14949.8312	18825.25073	15439.69398	24863.67016	13007.83548	27479.31035	13043.71073	18910.68194	14344.5224	15866.40349	13440.11426	14965.01508	9827.792641	16035.23318	23411.55519	16986.67427	29112.58935	24479.0883	21651.76328	21337.41902	12059.74304	11578.9196	19672.23519	38329.12841	25881.6031	15380.35592	33812.37121	24326.12338	19462.21766	20808.49597	18085.27503	18092.42881	19129.13759	20232.10399
pos_24724	20578.15578	34704.47015	29920.10912	22156.69113	9779.794084	23278.72273	28205.09058	20966.69619	15613.12869	9796.508092	179917.6708	36580.44841	10321.12734	29268.52355	89924.51499	58773.11091	10419.27882	16127.67067	32395.61808	61229.58018	68313.35358	163598.3609	101485.6754	77207.80961	54109.11788	40015.78256	44951.04508	84791.72128	78655.31973	19693.34254	80431.87353	22985.65542	92024.90499	22419.22599	38808.98026	62755.37805	115415.8732	83348.22496	151017.3493	119485.649	75585.63103	121227.4125	48957.18376	2462.385161	111702.7864	218033.1588	107316.6991	59722.98303	188163.086	108931.5168	50306.30665	50082.52941	53566.12624	56510.96728	57449.29927	54416.2242
pos_25445	737.1469294	4996.085659	3999.300634	1805.134775	3119.849311	2640.94142	3879.110711	3422.375777	3746.798942	2359.833092	15800.92589	0	10316.19919	0	0	5219.106737	0	0	0	10346.91112	0	1161.658163	773.7029057	0	0	193673.1391	0	589.0961623	2638.466345	390.0562737	0	904.5657442	0	0	0	4943.621984	0	1071.268534	1397.107345	4966.155339	1671.53715	1398.452494	0	2286.259258	2889.259818	1031.415566	1576.953571	222.3912253	13127.63621	21903.19708	1634.388757	3546.290703	1682.691739	1853.092036	2305.675406	2715.805489
pos_19076	1423.574693	2396.020313	1402.332867	1211.894833	0	966.7829569	0	156.5740353	4614.433852	4671.44476	28958.28627	25915.99484	414958.2395	51658.17834	193828.9997	37101.02113	14567.47436	18747.9743	19530.25693	65635.92115	40874.10813	32124.00675	36953.2288	25288.02539	29895.22768	102322.8391	19950.36764	51859.98099	20107.21781	37408.66117	22261.23553	21240.57404	30508.97591	20974.84924	18790.73195	22659.74052	22482.2945	19929.32042	23342.58937	15578.43672	18796.56918	15500.79598	31732.12586	269130.746	29245.32553	28629.71939	12980.44308	9191.700423	15690.25477	14587.74814	39646.03488	42317.51048	45897.47779	42380.67154	45229.66185	42080.40065
neg_2786	382.203589	869.3806246	118.0879994	412.3050872	449.5619087	679.5990289	259.6276814	0	0	176.1809532	2825.315633	18378.99681	58027.49787	799.6967585	10402.41046	93561.78323	673.4812829	40663.18535	39699.46665	12487.00243	19128.95388	8705.505868	4202.903495	1692.64272	3665.313118	489.0621661	52280.38308	1711.061216	0	3289.462844	0	1840.147944	832.519481	11532.55127	0	71653.75282	0	44070.83916	2239.090378	3688.300858	8980.579123	2756.732497	0	1799.267061	498.4389248	900.8566626	1170.595975	820.1555563	4098.566891	1236.092661	7471.959812	6819.761526	6156.955703	6093.699963	6778.573768	7376.394132
neg_2934	0	0	0	0	0	0	0	0	0	0	0.196132252	0	675261.6571	69.73125558	76.68198299	313.7133475	72.85230029	91.6990297	425.7131591	523.0613155	0	0	312.151262	0.109537001	317.6755638	0	0	0	0	0	0	435.2605097	6.25632165	150.3367129	0	0	275.0529338	0	109.0723821	478.0857423	231.2282587	0	0	0	138.4246361	0	74.51092336	127.5169578	47768.57107	32928.78524	16244.29432	15210.2015	12142.50847	14084.64069	14835.93056	15548.73555
neg_4600	133057.4288	111941.2287	114526.5834	142773.258	227334.0427	132410.4809	118211.3047	125296.7714	119542.2986	183286.9991	442107.695	661045.0624	307353.6634	299790.5544	171588.257	621872.3032	369832.2839	469761.8103	230392.3207	34032.02998	141339.6186	117144.8626	171559.9444	391939.1518	338587.2438	349480.1701	358915.2009	310256.775	164929.4066	248159.0333	149878.9035	46094.97642	171851.6278	177469.2397	25424.16806	333271.9496	256474.9729	239309.5327	79091.34941	452363.8767	343889.0568	6474.264267	38040.69464	462688.1145	224570.2262	658437.6592	312917.76	238028.4958	420951.716	114527.9995	171416.0433	169564.7248	205132.363	217127.8503	207056.8815	219529.5765
neg_4630	44460.75919	42280.05283	49184.66085	49429.76667	43106.17711	46416.17265	47999.95331	47274.93879	45334.28693	40294.94261	27667.52542	9323.405622	5330.212002	36594.48457	19839.68536	6190.400161	32354.03391	10511.08239	7002.8231	79068.21147	16307.22267	14364.02841	8990.914589	15628.10594	13994.0417	2691.84245	5831.187448	6222.049337	15810.85206	8370.759164	18073.52543	14607.17964	11841.78133	12693.77614	15991.8602	6914.350684	9285.97055	6422.649591	9272.990539	27452.84027	15121.82895	10873.19883	11094.65109	11069.34668	21774.40004	30167.00514	23319.49735	21679.96055	19795.91741	12753.2825	12072.74185	12902.08153	14294.74432	10966.89997	14120.74734	13691.15628
neg_4969	0	0	0	0	0	0	0	0	0	0	0	442.2629276	0	221139.3951	0	0	948.7453324	351.7947792	23853.15714	0	763.9097616	901.3672961	1545.952486	0	0	0	0	11019.61951	0	1924.64864	0	593.0940848	0	17555.19543	0	0	0	0	0	0	10738.97954	347.1863792	0	17925.21991	0	0	0	16092.00892	0	0	5059.914954	3446.327248	2753.276717	3964.444544	3537.922572	3639.726963
neg_5461	1052.672268	580.6354461	939.5320098	801.9629693	448.2156362	1828.049702	893.911472	418.6553638	780.5817512	1360.756999	6012.728892	4074.898003	468.0183104	1710.693816	5369.910565	4146.906991	3027.235209	858.8478183	20274.55109	1827.195805	7318.905401	8040.243302	50676.03792	925.4129416	3013.421126	349083.5223	3477.141294	17538.57183	13260.08007	1230.132084	0	184.2957262	1052.261285	5579.555391	0	2818.783484	3957.491014	3696.806616	3568.105775	4632.440473	2387.717607	8470.725182	1482.234806	0	1135.71447	7658.355521	0	6877.930718	1223.24451	1641.035266	10315.77748	9425.548726	8262.797948	7860.430006	7690.731658	8843.696145
neg_6004	7801.766594	8548.500987	7476.908696	9298.428868	7872.03777	7238.057443	7826.203702	7547.547433	8133.881914	7437.510846	11850.59851	18263.51689	17094.41678	33346.32426	19814.1258	15316.90837	21396.09287	14966.16475	4642.310909	17626.17838	11566.33399	17408.41415	12156.05017	12641.12513	21599.92967	16030.79346	13354.92832	12310.31636	12970.40475	11406.42395	23974.51499	18190.83001	9780.039752	13985.67665	8120.071892	22012.85348	13932.47272	18868.702	7340.989962	22901.7423	7584.033922	24995.75568	39720.91244	15575.19394	16677.35061	26605.93592	3068.212829	15942.81293	18596.37643	2941.378267	12289.26973	12069.7615	11194.32766	12725.87601	12161.76953	12497.97635
