KO	Metagenome_fam01	Metagenome_fam02	Metagenome_fam03	Metagenome_fam04	Metagenome_fam05	Metagenome_fam06	Metagenome_fam07	Metagenome_fam08	Metagenome_fam09	Metagenome_fam10	Metagenome_hos01	Metagenome_hos02	Metagenome_hos03	Metagenome_hos04	Metagenome_hos05	Metagenome_hos06	Metagenome_hos07	Metagenome_hos08	Metagenome_hos09	Metagenome_hos10	Metagenome_lab01	Metagenome_lab02	Metagenome_lab03	Metagenome_lab04	Metagenome_lab05	Metagenome_lab06	Metagenome_lab07	Metagenome_lab08	Metagenome_lab09	Metagenome_lab10	Metagenome_res01	Metagenome_res02	Metagenome_res03	Metagenome_res04	Metagenome_res05	Metagenome_res06	Metagenome_res07	Metagenome_res08	Metagenome_res09	Metagenome_res10	Metagenome_wild01	Metagenome_wild02	Metagenome_wild03	Metagenome_wild04	Metagenome_wild05	Metagenome_wild06	Metagenome_wild07	Metagenome_wild08	Metagenome_wild09	Metagenome_wild10
K00868	49.837539430999996	224.91744335	19.286482255	54.666763234	146.67660936	23.49838627	21.372569741	26.75175756	106.71805437	20.625822680000002	7.79562034	3.5022189000000004	2.49715783	4.83368429	3.737246215	1.4150742	14.052176603	5.449277067000001	0	1.366330055	87.10206179000001	79.66346872	150.34378963	198.941546625	178.337884484	171.42270385400002	139.29235755	135.0031322	182.01906975	153.642373916	8.208789276	8.678963047	5.6532127249999995	8.563568753	104.49252649	10.86504745	15.08887574	16.396180253	20.965996435	157.66644464499998	189.951075127	247.16803739	220.75735958500002	186.008910226	121.917649169	443.68891681	252.998135946	119.863335759	180.649423673	158.973454744
K00869	318.93722462	143.74551437	21.22799524	37.192486089999996	232.53461592	37.61998156	2.08699087	77.55129144	154.08500256	82.31737064	20.93810857	5.1148868	13.94608413	49.766121430000005	3.812664	2.6503506000000003	38.807774	3.0883058	2.6898272	15.172501699999998	38.87066693	37.8979422	7.081046659999999	203.22253975	22.57303015	92.38547746500001	141.29763942	371.815225695	253.89337784	125.10631615999999	42.9003064	7.15056215	12.59604326	22.278799375000002	241.52484597	28.27889282	24.343732104	10.39225911	12.76730756	429.9289246	172.01773891599998	115.327809008	130.490348728	177.817545101	280.704712205	41.097411199999996	228.16334788	106.27937652099999	210.01332295	241.96310196
K00872	111.06334894000001	179.38687578	17.42906249	36.909700099999995	160.50299839	25.21596749	6.833309181000001	35.8005471	144.03398926	28.675557290000004	10.234379304	2.94460601	11.416889470000001	42.589100859999995	3.77779519	2.11253545	33.18103279	2.9008267940000003	2.10277635	3.37914155	48.27749266	48.943331164	35.428268259999996	95.07265464	23.036357702	63.82588812	52.29707781	308.72325755	111.9590254	55.28911643	23.632697470000004	4.829014965	9.30243645	17.46926797	106.07026345	21.58179342	25.048116190000002	11.56493991	14.58755582	238.9997553	181.68933103999998	138.667986846	127.686138085	157.471314391	112.090799615	141.86691948	132.34532367	114.749938234	151.93610432	185.539086481
K00873	134.036714577	297.94494287	55.020629889	135.40500732	457.21610464	54.45668043	55.779651559	99.439153091	660.32115896	48.20051234	18.571350905	4.82765709	13.739805081	16.876098598	8.388814257	3.83462457	17.05638082	9.483050555	1.55292496	1.6794780999999999	192.145594005	248.04561383499998	278.465342033	381.498321444	324.043844972	339.496380032	356.445166755	521.78881235	393.205611654	355.02196275	16.695353204	25.947321333	24.325769061	15.966225483	393.21764288	26.639491946	43.926577504	40.378789126	54.732519558	645.26225444	412.676866965	272.487610334	212.18490874699998	295.273553377	391.800635744	292.75864433	330.848830393	341.894989258	399.264455587	398.517508475
K00874	51.440534399	448.67461355	31.79906163	53.63100578	329.07631065	34.68010541	26.869829991	88.624277229	253.87156557	20.542151624	18.99923209	0.56806566	9.20665193	7.537922204	4.27654262	4.160363	4.21028625	6.65484492	0.74593267	0.18607835	192.049103783	236.2007715	175.38678529	329.36722521	184.623697132	260.889662454	175.329386581	443.59322203	348.33311532	211.192339855	10.347980676	9.572227604	17.464963116	10.696729203	252.57569984	19.65107691	28.032105644	22.864724322	33.61916574	529.91945887	477.398866659	399.38090456	280.453055407	370.31767385	354.93895877	513.51756433	539.368956585	204.64789692	478.978180675	407.765418705
K00876	121.518970827	295.54282978	69.169472456	124.219213955	305.82756182	54.237587794	55.490634825	134.308195374	569.082810038	52.4020907	19.24738394	2.94411113	11.935178905999999	18.161401545	7.250720015000001	3.832812856	15.883248505000001	12.880148399000001	1.40983806	1.113507192	242.774067499	241.189208186	274.179079763	416.211796405	375.25959894	404.940251992	362.281096901	483.48616209	376.973675482	392.82919737	15.34982989	19.40755001	25.599342214	14.880960807	326.91701871	29.16727032	34.942823843	40.218388083	61.653847925	423.934451471	361.543625271	322.664095396	201.274936703	336.595732889	416.722507571	177.270356035	325.808677696	185.883811796	343.400471318	425.328537671
K00878	37.919684368	157.63899765600002	21.345919374	44.06775662	171.18564036	18.4835058	12.11209886	30.41069723	141.150853375	12.267380639999999	9.025660021	2.79021195	3.3552095250000002	3.801221251	3.67021233	1.448360995	2.6395131540000003	2.936451429	0.611386576	0.38821476	98.7280547	79.39507401	90.63816722	212.6262537	67.009337846	133.390010924	111.940191552	296.196654016	165.18399035	119.80775903	7.41818734	6.86247643	8.9241744	4.43624684	124.49719861999999	8.49165241	9.11952821	11.86485395	13.6438166	310.63853134600004	265.829838835	180.408516971	162.661289671	230.841260686	148.133847475	137.86585228	196.49332328	69.551446624	240.138773579	191.266515365
K00880	3.14685139	16.286166389999998	0.7630667099999999	3.4117666250000003	2.8492728200000004	1.294866	1.04494254	1.0076632699999999	5.30122475	0.5238571	0	0	0	0.08296684	0	0	0.15300171	0.27549638	0	0	3.11136185	23.72801716	11.758899846	3.39503546	11.144444545	7.750220754	4.67934259	0.5626326500000001	2.76815749	7.15522045	0.12986337	0.38321804	0	0.65977524	0.19742969	0	0.15344168	0.34800411	1.1310197	0.70928027	6.563128664	20.06023318	15.610111788	12.807444545	18.595430366	84.26134911	38.848577150000004	5.08479823	8.81845303	16.89765313
K00881	1.31183492	0.82250175	0.47601767	0.50157475	5.5733343699999995	0	0.6718559900000001	0.49603018	1.4362917400000001	0.2538134	0	0	0	0	0	0	0	0	0	0	3.42465776	17.67342588	7.82720273	1.0301718100000001	4.348648703	5.7194522	4.567216275	0	0	3.6657661360000002	0	0.4518	0.1734216	0.08965244	0	0	0.22743643	0	0.50961115	0	12.608053360000001	5.61842032	20.25576216	4.6777919	8.904473734	19.02364257	13.05010707	1.9820631	11.65396285	7.4127946
K00882	13.511959533	77.61810754	14.73666083	24.54807442	157.59733884000002	8.607672703	6.518199115	11.652123712	475.27448097	11.442894240000001	2.42050401	0.56084329	4.321136716	3.6397239	2.7770424	1.3679728	1.2354441999999999	0.579525	0.4753368	0.33773765	92.481016813	35.291113036	41.538495215	176.78654217	39.397129329	113.322114335	206.816108905	158.9021369	202.68188312	127.37057446	6.217109625	1.25202539	10.116244876	6.11338641	203.11242244000002	7.71764393	15.390359080000001	10.219923334	2.755615979	226.6503607	134.318631993	113.257301594	113.90483592700001	204.108401691	140.272900802	157.065922795	199.23338574	142.89058243	134.042321131	153.60018003
K00883	1.9217638400000001	18.83150806	0	0.25747034	0.41254005	0	0.79587982	0.17042224	0.40045023	0	0	0	0	0	0	0	0	0	0	0	1.165459	9.5762286	6.59376254	0.86369219	3.854019955	2.2831304599999998	0.64477063	0	0.9175227	1.1729223800000002	0	0.15483375	0	0.13303253	0.9598569	0.1946621	0.7367282399999999	0	0	1.18135193	20.891289019	19.855887680000002	27.33826312	7.035626871	19.60624065	109.749982726	37.22117285	10.723099415	20.99263315	13.40355838
K00884	1.80992285	42.48165141	0.83098377	5.68206225	114.85003813	1.8397793	1.05072939	2.58777846	3.80947355	0.18457201	0	0	0.71657068	0	0.24420965	0.71329816	0	0.10882305	0	0	22.66396598	12.28562479	7.57622194	15.9713404	18.83097588	18.139822979999998	14.439647619999999	19.129268579999998	22.56389975	14.07345974	0.17741011	0	1.5186501	0.93392079	43.042333400000004	0	0.2125187	0.26529646	1.39589324	3.907714	29.349342509	22.4358536	30.77785768	30.19629746	12.407344982	85.69926945	40.78338659	12.67197428	52.28506435	20.17335247
K00885	0.0	21.22526455	0	0	0	0	0.2547791	0.7565713	0	0	0	0	0	0	0	0	0	0	0	0	0	13.831604700000002	0	0	0.113324925	0.36590153000000003	2.78002863	0	0	2.04433706	0	0.14737187	0.18627667	0	0	0	0.17451628	0	0.6789042599999999	0.17135035	1.88377698	9.89521978	11.63531756	11.98897733	2.455156875	54.4527168	16.29208422	1.95327052	3.601183066	6.311149773
K00886	0.87693482	16.29624816	0.79404173	1.2557125500000001	5.81441373	1.1523787300000001	0.14458403	10.056160129999999	0	0.6750668	0.3480052	0.22564279	0.33859783	0.56674945	0.3056393	0.3683298	0.11911865	0	0.21447247	0	1.40046954	10.961311219999999	2.5007761	1.85351543	0.67057145	0.5608276	0.7818629	0.16626452	0.27609541	0.6690116	0	0.15465577	0.34095063999999997	0.45235472	0	0.18890181	2.98937276	0.8519734999999999	0.9968581	0.09195809	0.15830475	17.625064849999998	42.139488494	3.01989913	0.87126439	7.112767850000001	1.81483667	39.78096214	4.60441329	1.15892948
K00887	9.844015536	167.48847415999998	7.34432661	13.969545786	220.60499557	8.47082517	5.86877372	27.353327165	533.140494494	8.1610714	7.452421846	0.82535744	2.265039915	2.1079812	0.6144654700000001	1.1460233	6.1341950999999995	1.46909476	0.2896772	0.34889695	84.202251514	90.90766001	39.784936155	208.006704754	67.76634542	100.97962228	164.35104664	340.47915692	267.03786611	137.35671341	3.1652598800000002	1.00571486	1.98838339	3.15250093	221.034910403	3.46460487	6.79750031	6.05899629	11.5921785	341.79970603000004	186.717100996	105.12086787999999	73.571496016	159.429157883	187.572499007	17.79015716	154.947471814	67.00156976	171.745651884	207.93982803
K00891	245.230232691	279.544121803	80.675777441	126.26091299	196.21948686	85.99531332000001	51.552879779	137.042542074	77.539701337	66.743649544	21.25333022	10.918857655	19.68089572	46.839711307	9.40908624	2.730197958	47.325139106	11.662948625	3.49289487	6.11328591	173.338664958	260.94361393	274.780648778	197.85614468	260.287841527	259.748618558	269.832290261	114.993068511	281.788559488	278.159552735	49.20312327	22.69303708	30.437789954	33.314281262	175.71568766	49.036354239999994	55.623848634000005	45.048239266	62.073898027	177.494681601	220.826762997	271.778368373	271.305418453	280.077123386	255.837282413	395.21380644	295.209757462	188.58656529	235.359336598	250.426073533
K00895	23.64402093	106.57723431	13.09388922	28.19605868	5.0016221000000005	9.68676648	15.200145869	54.11493362	7.09486134	11.9843978	6.38265687	0.38751751599999995	3.4996116600000002	3.40572371	1.98446894	0.1811459	2.1263015	2.915945356	0.346457326	0	41.57578058	110.76061546	48.660387194	41.32445715	70.83509613	91.41342723	58.75080562	23.99139616	45.786824524	78.97638656	4.2708637	6.891779894	7.1469010399999995	3.60885639	5.722879300000001	5.85846698	9.51331045	9.81819475	21.41416008	14.89892169	33.164317027	41.839170745	16.07237794	18.36664074	44.151343945	14.71246123	26.053490410000002	52.00452913	35.654181666	36.33359907
K00897	0.7898863500000001	1.9199593799999999	0.5199348	1.1895747399999999	5.267950300000001	0.17746124	0.41225351	0.3115293	0.25153911	0.5356208	0.45493153	0	0.2139289	0.55903876	0	0.39721859	0	0.18667236	0.17181836	0	1.136476704	2.04743383	2.19162715	2.08785022	5.5904935049999995	2.7344180600000003	2.33507908	0	0.558314536	2.60436837	0.5431091299999999	0	0.41250221	0	0.3006659	0	1.5678465	0.16919844	0.62696323	0.27430891	1.726581194	1.4439916240000001	11.07141754	3.3556161700000002	0.566049956	2.07719673	1.69270216	2.01623065	0.8255797	2.394089314
K00899	3.47715606	4.74366855	0.47059111	1.71391531	3.9576268900000002	0.37339365	1.26556236	0.49539933999999997	2.26123972	0	0	0	0	0	0	0	0	0	0	0	3.6692882	6.931367844	5.04077823	36.035639079999996	8.948503797	13.91915885	23.295418610000002	4.41474765	27.782915594000002	17.556609215	0	0.43619241	0	0.22041607000000002	16.83395465	0	0.7517915399999999	0	0.35395443	0.43150252	10.672535786000001	20.35267496	15.240065576000001	16.518035669	7.3670086900000005	83.93123093	29.26363204	8.04567738	14.67872947	11.16263491
K00901	50.52243968	98.35965847	19.46943262	49.824371389999996	44.250028320000006	19.83362369	20.022006145	46.53321054	7.8091876	16.339372726	8.644507854	1.5291826149999999	4.729220085	5.77716754	4.372361419	0.58633868	8.17256877	2.778708564	0.43537654000000003	0	70.01398686	92.37774665	109.791679665	70.049398273	95.55008089	102.200553945	78.21232471	14.906641220000001	43.61996136	85.01285425500001	7.8404421	9.116693854000001	12.842539306	6.40729658	4.80835158	13.02091641	22.472282035	22.141332226	23.98786059	7.44979663	77.842097024	92.293323411	142.2010877	89.525944597	68.264095923	231.238603055	112.235410755	56.76032844	85.24647665	67.309910104
K00903	14.61448459	48.071839018	10.11590553	25.97672354	232.34004776	11.082297444	9.569347766	13.920265689999999	157.19747494	8.02858873	4.224130745	1.4368225399999999	5.35965042	2.222180255	2.11128928	1.3575666	3.05216814	0.54692518	0	0.156209943	68.42853772000001	23.847313495	30.514708645	220.906766964	49.195987166	103.00476805	211.53324519	244.28872175	312.147137094	156.942249102	5.586949995	3.616107675	9.32520949	4.06942901	328.50505864	7.8889175	14.95482633	9.8668463	2.9883995949999997	485.661634355	207.488764541	155.406197431	115.20436173499999	222.80358365499998	251.99263611400002	29.0806999	211.28211952	86.899923395	203.95984272	248.52955724
K00912	90.922813667	125.219996163	32.322501394	51.03060514	30.518176057999998	35.672053294	36.940987845	94.692366802	10.10125875	28.83531717	9.431452985	4.773244326	3.34280107	6.158402229	3.7652974439999998	0.82860172	10.123341666	9.89153071	0.62459005	1.414018886	76.873961265	174.658461965	197.557686673	98.92751083	192.222223163	145.966832446	128.50264052	27.24853659	86.189088405	137.262915175	9.39601668	11.752615220000001	10.84444426	10.523623795	5.37563555	17.11030604	16.14781854	23.576812475	44.874435981	10.55446846	79.568748757	101.299667633	96.98440731299999	83.489757309	115.974549286	121.593891708	81.23473877	80.906876741	80.74365781	94.804699304
K00917	2.012341569	5.473169387	1.302264746	2.7286607299999996	2.46624932	5.7775582640000005	0.6029121000000001	0.3736273	26.132893730000003	0.58945653	0	0	0.561100344	1.00898531	0.1193405	0	0	0	0	0	9.3198561	9.51347514	1.99386754	21.28035499	5.12965331	13.06982864	10.071321076999999	43.768617830000004	56.05141983	10.39309882	0.99353831	1.380371168	0.60962156	0	42.899741975	0	1.21455445	0.18490958	0.8571171799999999	4.33386606	18.57481306	30.450951312	24.05954477	24.385336301	2.474819235	4.35671068	15.728806539999999	23.23079535	25.910211229999998	15.06943713
K00918	0.43474553	0.63531486	0.15745391	0.42326587	0	0	0	1.38837534	0	0	0	0	0	0	0	0	0	0.18939967	0	0	0.82494561	1.1978445	0	0	0	0.5232748	0	0.20097104	0.47856992	0.30693474	0	0	0	0	0	0	0.16826916	0	0.24464447499999997	0	0.65283193	0.32689305	0	0.24930142	1.6368701300000001	0.13841851	0.27975392	0.36112985	0.51544887	0.5821901700000001
K00919	116.841809852	262.582935568	48.837484406	95.03429984	201.59907458	52.9316957	45.961989009	97.72572898600001	567.764107116	37.387332072	17.167038473999998	5.400765294	6.6607379799999995	8.858477286	6.458638552	3.35154651	13.680549300000001	10.535664329	1.21380406	1.014161435	155.04717810399998	232.13164823	275.158617929	330.918026185	282.514867839	294.848514052	271.756884554	398.22584122999996	271.70057518	278.717612152	15.611176355	16.71627225	17.821544506	12.58125744	157.995871835	22.81224753	33.03447896	30.453072435	47.492905748	281.99703637	316.080351659	301.700310611	298.06325809	364.849221877	258.683095846	215.939145683	301.627205055	167.150490554	334.278476483	307.9213452
K00925	127.500964607	427.33791248	53.755644245	106.493813716	524.76166801	51.607170905000004	55.704988175	102.765041545	764.674461869	39.652373824	26.294792329	5.378661781	9.617932466	12.843907011	6.788551015	4.1264675	14.96710629	13.396190152	1.516526325	1.10905471	223.49736072	227.769026475	306.843408892	680.6710124150001	365.93113359	462.153608056	540.155572481	776.385101407	775.04049921	442.801666779	15.553782945	17.999502489	20.835812645	18.155015586	736.4052122940001	29.28867893	27.201681125	38.25926953	60.353000329	1163.618920522	601.036880989	378.496317265	328.048036411	461.333102797	523.806189487	438.442925	524.588153062	341.20098365	565.623613004	730.238705495
K00926	68.917082235	204.959174712	26.09649274	61.82118165	242.80564073	32.161733	26.79025623	36.82310497	542.52015492	22.415771258	12.01989023	4.2274929199999995	6.46305034	6.07125407	4.34014014	2.42820061	9.400469039999999	6.4882804499999995	0.44945455	1.104669164	111.16427097	84.202431415	166.92320426	242.4120795	183.26699435	182.40459629	186.450350344	401.154645756	220.127987104	192.767414681	9.66128535	11.849524611	12.31753314	9.59618764	172.81855118000001	14.8875762	19.20985192	16.31511643	25.789195266	385.67943873	207.376886747	136.92058818	110.08123911999999	181.204447455	176.00510758000001	221.65424416	215.31306682000002	140.511593734	232.53053893	212.52089538
K00927	380.170576611	359.007538923	91.165510035	197.633458525	326.565007465	120.04852603	64.267816983	181.233874256	572.74296138	112.112105845	35.585643346	13.75906208	36.565080086	102.534232213	13.72978838	5.509798	87.81928137	19.168607336	5.407441586	10.55572917	212.161259205	312.330199505	317.067145209	362.08459253	382.492641003	378.949873938	371.433117291	468.378161186	420.18404199	396.16814019599997	77.51874037	37.415279955	35.771511814	53.499891213999994	375.86569843	68.782968736	81.771991915	57.80123849	78.30934412	481.700582107	397.290227186	299.448326037	264.68688699	438.285470544	395.217269208	288.188995657	332.0256135	399.410320416	382.071598299	360.811331583
K00928	155.014414038	231.528565445	67.58193925	120.89396603	104.70092531	62.621393475	68.68043170600001	147.726372719	37.63098546	53.94574919	17.183055886	6.654358196	8.320715768	14.733204758	10.505596891	1.78994793	14.48369165	12.95465937	2.6003955	1.858878177	224.421580624	276.02075331	344.89932674	331.815672244	360.401177774	350.781774085	263.047873213	96.32815256	255.714693934	333.187326401	19.14335583	23.464460471	27.601377127	17.79009322	80.13571634	33.80145192	39.755543185	46.470794274	71.03370715	49.35610584	282.004923516	351.743367513	288.04866748	246.313474045	207.522638969	309.530921261	286.25213191	298.175908922	304.671191525	228.842848637
K00929	79.253145629	56.088093755	39.053302776	80.89255707	55.42085687	36.21909515	36.681450011	68.094110846	8.931435105	31.84793367	15.46149215	3.96362382	11.722088685	8.811071878	4.25074602	1.135474096	10.969985718999999	6.380593195	1.65428909	1.2300564600000001	159.30353915999999	88.358970065	224.78502147	82.839346966	206.335722405	152.305056461	127.104147821	32.28212836	63.330041876	139.427558695	13.236259734	10.97391052	24.10124353	10.504401922	8.558519095	23.372629606	30.38375691	30.138166893999998	29.554286726	9.108327416	55.877307474	63.417915962	8.12638914	31.82556532	72.030589429	18.26983308	27.586313624	50.355393426	51.818741843	42.226465198
