CPD_ID,Bger_1,Bger_2,Bger_3,Bger_4,Bger_5,Bger_6,Esin_1,Esin_2,Esin_3,Esin_4,Esin_5,Esin_6,Pame_1,Pame_2,Pame_3,Pame_4,Pame_5,Pame_6,Pful_1,Pful_2,Pful_3,Pful_4,Pful_5,Pful_6,QC01,QC02,QC03,QC04
CPD0634,46319125.795130201,35586198.5525418,39096068.242118701,71796019.638750002,62412809.761875004,6480269.6684818799,4107362.1597130499,36002744.705714896,16002292.938994,23932674.315779999,5553025.0650732396,5380181.2350850003,7313003.4809021102,11301538.542620299,11515438.3205557,14289753.7504634,9786371.5751835909,60392916.406450897,36969833.936622098,56188532.949775003,54994378.829366803,11516492.551958799,30279749.983396899,63057946.859567396,26126797.572560299,26519540.461396001,26503403.976160001,26350857.812500801
CPD0635,6276146.57810946,6059129.8743145904,7626686.7025781302,7268263.4283047104,15716801.552157599,7198499.7899338501,3579925.7660859399,4277938.0788312498,4588523.3140273504,2695723.9890957102,3235958.9376532398,3737422.3595886999,10821322.585544299,10768341.4565625,9691841.5426268205,9035503.5439797994,6432567.7845895598,9551837.5325426795,19421697.819515601,8991015.1588741895,30743838.834770702,9311915.8535916097,6785163.4198567597,10253305.864801001,8024884.2363051297,9032936.8018235303,9250561.0647959709,9215613.1787839793
CPD0636,29893330.806304701,11069635.8998958,16697419.9343525,30093285.285414599,40065535.983078897,185583748.29827499,17938894.279277299,12258929.965357101,25825624.529620402,32874295.222767901,44236841.074558601,31895804.2493999,36505716.137916602,33433560.862187501,17239616.857108299,22226657.589779601,23886503.69805,31313558.794419698,821830568.89781594,97938395.831911802,33807554.265526801,72869526.320937499,144724107.01394701,20859841.6292812,17092294.437027398,23522857.072378501,52317833.735874899,305567337.25459701
CPD0637,2745457.7321512299,1496169.1921449499,2170811.8534434899,2897050.9578056098,1925640.7910766699,1361022.8692656299,550134.072503348,852738.98721052497,469069.50073995499,354808.90693554701,566858.98794628901,654282.58203515701,726645.21447143704,729487.89066914096,808890.92246814002,631023.35597886005,539874.67847794096,852683.82759331597,685439.77948713198,659038.74648253701,928903.502309973,603195.81092773494,723471.27143554797,778499.35053929198,967688.43806353398,732868.22278945299,777784.63316296297,937043.475900964
CPD0638,1668998.5799296901,9284096.1049095392,1454985.18241211,6137329.2005453398,786590.934568358,386704.96653348301,4910934.7046250803,14393619.526685899,7168197.8132051397,2203142.8486697199,8626043.5172163397,6502857.38977795,4363516.69239063,12088914.309423599,6079954.5681152297,8136065.8565209601,5862838.2133423602,10232912.608243201,10472198.562276499,13026534.157941001,8257377.1765755201,5595058.8344006399,15767104.2931365,14017663.302616199,5934478.6702495497,7030012.6968501899,7453255.8419687496,7730568.1125454204
CPD0639,6680172.44475934,8518986.2304878198,8910413.1849575192,8917945.3561793398,5883437.6889214497,3794803.4388645799,4239240.9058135301,3650588.7194208801,596119.78226342797,871528.421786719,3643617.3335748198,498275.61538271501,7922137.67460093,407321.840916563,5110249.2777414499,7606507.8910904704,6146430.2974073896,9583326.4312851597,6251775.4878984401,2144235.36664643,10899359.911743799,2051827.10196781,4305252.30548988,2634876.47832197,4328460.1189945797,4763190.0080706701,4177082.53658156,4414608.5585997701
CPD0640,4772173.4285972901,6187619.5742460396,2602146.7595250001,6685784.98567764,2353584.5260463599,1774036.7401078099,4515498.3347528204,3722755.5175051601,3776646.6429468798,2756995.72815332,5425113.5943492204,4996640.3887391202,1632895.9683833299,4572254.25938976,1799130.0563851099,1643254.66176353,4206290.1895507798,2984690.5175384502,2083778.07160322,2637495.8526852699,2127187.1141243302,3658949.7126796902,4194593.9832322001,3479613.2828189302,3362757.57490191,3469403.7444847901,3371257.5167185701,3610651.6197088799
CPD0641,2108376.6988570299,406640.70708731102,2382620.3266519802,2902849.2953362898,2402389.6391791902,1012648.50346954,1343008.17655996,177478.73025494799,1199340.76401218,972875.29459578497,1832345.72071379,408762.62036654202,1017545.50376574,1012074.8197418,2735694.5057116798,1038209.39507656,979860.09182890703,3217710.5541015598,1591257.9993485799,693534.50289076695,6998418.3844296904,659397.00820757204,3514002.5925883502,1795561.3764233999,697974.89408390597,962547.65323481895,1137830.01746281,1064708.8822491299
CPD0642,1033981.62720293,565386.58796718705,804273.70465451397,1364432.9641752299,134755.56764039301,351348.32595755201,333563.214646484,584720.99612851499,324452.15265234403,288336.56493945298,863970.35655468702,615870.30188652303,2948204.1161083998,9669517.7294505592,2059867.33511152,2854275.2613756699,9514081.0803500004,10329567.7100896,467080.31526639598,326326.24731679697,171903.50863265601,532309.46247723198,950136.95764250006,281387.36499583302,1938719.2949071,1788143.3574812501,1962899.1412465901,1850628.5384963299
CPD0643,12277476.5922732,2838326.48384983,2555768.5416947501,3639624.3159724502,6232749.1593071604,7211926.6442162599,2374528.8357176902,2126921.5039265798,3672221.9277514298,921622.72069431795,1374133.6713823299,580229.90426590899,5329434.4415490096,4042573.3235985199,3883958.3660378898,3137782.8312741802,9134070.6709493399,3561218.0422124998,6797903.6101179002,6435731.9344157698,3538412.65193359,16708624.767757701,13258907.472163601,3033641.2755455701,3609556.5373192201,4469486.0269484399,4339640.7804628098,3963675.65906476
CPD0644,3033727.4740345301,362486.239574707,959615.86261267005,947848.438526785,10954594.534308201,10124292.953903999,2312853.6411915901,2208548.0513649601,2466261.8215969699,2283448.1921721702,162278.28680624999,1660400.2081156501,2533826.2822915502,976352.69728446798,1580467.72392994,4758036.3043088997,1193896.46598214,471389.15186767501,3426236.01392905,8389535.5810265802,935359.67315570405,426939.08526971698,279844.37818664598,386554.57063193101,1573134.97694083,1513374.60104492,1948041.6119131299,1666897.1083289401
CPD0645,4643652.5648906101,832332.74024869595,1148188.9065078199,1135486.7538821599,6962939.3252539001,5375506.5565351397,38618.565585163196,65979.164042602395,39824.026339098797,131262.51236561901,94821.123102734506,93114.270581215605,2173100.2116967798,743356.03392968501,1772657.54044271,2677272.2123365002,1036418.0011198,823241.89375586098,3895908.5091997702,2342718.0968574202,8975212.6159160193,1113603.8196731701,341758.77740937599,481971.166815106,1208506.52766406,1262616.1647254401,1394134.23466667,1452255.62436495
CPD0646,28235906.660599999,17728437.240230199,28487319.008749999,28462492.105801199,9561521.5799122006,6394486.1448463202,3848008.6772195301,8963640.1619561706,8503038.6063857209,4181498.21403701,3761490.7027288498,5791850.6724421196,16442789.4998306,17623505.644499999,122340322.17524099,31449632.956992399,28712525.2929722,41148170.693821803,58347919.062455699,30865396.584202699,25767344.749287099,19702940.634492598,24021234.557619501,60624555.281742997,24779695.424348701,25471736.986668002,26074046.849571899,25071191.108030401
CPD0647,27251281.629787501,8121544.9921666496,10114966.0820198,16276489.925253401,31328910.1459166,35091972.490474999,1468508.2064296899,8730385.0744531192,1522021.90772038,1170064.3321095901,1201585.09064388,921376.83992329496,5805353.8629249996,4851026.4103375999,6307946.2488682903,7584766.5228236401,7200404.7931770897,7710515.9648343604,13973628.9792058,9344404.2252572794,14848334.3181562,6697649.2664000103,3622902.6297148499,4751488.9184875004,11608619.6762437,11892591.342580199,11029184.836248901,10988982.4036984
CPD0648,14480200.3387617,17416832.305454001,6424921.1934713405,11209523.556616601,15176113.175472699,17645732.1937293,723131.69826093805,1208734.1283875001,524131.84138359199,586514.56500878895,787955.45456396695,494878.38922265702,10331427.7483836,6655354.26726411,6699460.2703502504,9061911.1087057292,11157265.309095699,14931330.0245247,5849713.6534921899,13639414.454147199,9822687.1139843706,4928081.4756228803,6122506.0971903,3957621.0653173798,8027979.5185078299,7757523.97834286,7809706.7777851503,7874241.7758398596
CPD0649,3130063.0173635902,7125914.0807226598,22806863.748797599,6560615.9969834499,9326077.0062304698,19350836.963408999,2716934.2005905001,1119182.82551807,2320300.5364529602,2726760.2658148101,1541027.88858398,1652409.27233813,8649347.2808673996,6290370.8577373801,10971894.653083799,8697948.7075485494,5581553.4289863296,8315454.1150999004,4359380.9374816697,10155270.640318699,13555933.276617199,3806934.2318811798,5141774.5529735703,1895296.68902897,7038865.3886799198,7558773.8474228699,7416432.3279056503,7674471.1485552397
CPD0650,677542.06371774501,1578342.5431880399,1453165.8051213601,980065.68097387697,1227097.04794102,991337.35079687403,494813.91280371102,20636932.501471199,2039806.3839018899,1787684.51024519,465878.04412480397,1816971.6003042399,598063.49424072902,310296.50935742201,166035.080317969,625107.55427036295,325749.872937012,854613.73640625004,630775.19946495199,672220.52875908895,784297.55121110799,302360.66728125,720166.41384211497,610564.98195745202,1303440.4587783699,1182690.3581192701,1306979.32526232,1188483.0260737501
CPD0651,1604046.56667248,1299362.7819462901,2512733.4471707898,1797664.5281662601,1444767.1733850001,1399829.3432152299,119441.493112906,251230.51660442501,134477.50725773399,118799.93394708799,183827.25788276899,165999.12424699901,203317.59218147301,3884026.82856031,391382.27464567497,201521.559883557,21283.629051260701,205942.47244215899,867460.74392441497,480784.16838384501,536201.07756936399,273430.72655059397,341767.20763206697,623058.87354005198,843745.27605761704,871641.50135579496,873589.71668283595,855234.65588169603
CPD0652,12431594.675292499,16731686.129897101,8580737.1897446197,14291259.2927898,4325113.0100164097,1883812.63272845,651387.67418184702,824024.01842690096,470125.98978854198,171307.162308256,328875.36890038702,545107.18288451899,1195684.17689219,1111427.46683551,2243475.34465625,1279643.49186525,310933.56243412598,558194.06707274704,1141396.3507117201,1290796.1357490399,1280754.73594771,1007900.4920388,2231754.52982953,1851424.6789799801,3015593.1316148699,2735266.8284939602,2906022.4150409698,3003518.0614120602
CPD0653,28310075.388043601,6191315.5596818198,9536390.2057281509,26850554.946973499,7697104.9254349396,39689750.577123597,4155066.3747125999,3344292.1371978801,2673640.63807688,10591209.605429299,3643721.6800183598,2214174.7931657,10309714.628343699,13320974.9436149,7599890.9930105796,17558387.146338701,14057925.848899599,14084680.641281299,37457672.140684299,9806021.7555348296,9388276.6801919695,22520077.091226298,24718071.180920601,15656858.834203601,12896331.445972599,5200771.8502840698,7637150.6065066596,9199682.4505683407
CPD0654,1967543.4506288001,1159451.94478551,1541564.52786255,1570546.2876156501,858335.46239874605,6056113.5493092202,1352554.9153447801,3705691.9549425598,1437533.8854407801,1102359.72513984,449786.47282973601,605613.28544969601,1460039.39989139,17846915.7910758,1305395.71177559,10243374.1894427,22476741.981830001,20475790.968153,63330.188996322198,1166140.48282314,1335723.8496453599,1015821.22864098,744529.98908668302,789308.56923999998,4233639.2640779102,4377900.7099713599,4315022.2310034102,3984594.2558499202
CPD0655,12027279.0468884,50017729.111002997,41739411.308653399,36463017.391235001,9452057.5209634006,29195598.903859802,45648133.1293661,84928649.048606902,38691397.514346898,71107659.6694251,50492336.828393899,42361893.977139004,71450040.981199995,165249237.060054,82546535.739196405,62304014.581727304,56616363.605725303,137430957.059145,29861764.691828899,63829844.451569997,190571535.20728099,98475006.421526596,47317012.059428103,98631921.019295305,70659499.282260597,70365947.126706302,67131062.024201304,68121958.819776297
CPD0656,5930959.3481224999,24172095.661686499,8245762.8345605396,12190514.289804099,3464684.86865156,10208691.2047107,4638390.3902973002,5902573.0279487995,7063038.3673343798,7746110.7905999999,8011586.0715479199,7004692.0249750102,57762720.448225401,107980955.18433,112369634.422224,84288284.252110302,47588459.4176156,75339073.837674394,21473766.614785802,26189158.622137401,30141457.092923101,31197897.003667299,16299173.9665295,43866041.156377897,34664756.442710198,34402858.0316213,33217739.303212501,33683550.132894397
CPD0657,5769976.73611339,6658808.8215197902,4489838.9509855099,6868009.2548804302,16821286.517826799,8328910.7109145802,9973781.7696122397,10055563.0862578,4910696.6700589303,2640873.89710875,3029446.8878850001,10313456.139214899,2543572.0839664899,5392070.1019524802,3382375.4746270701,14719356.8068117,5952294.6297129104,2858312.9746544799,12071625.191370901,5935471.4586550398,2209317.1651769402,3239076.7249737601,8114956.9725158196,2374687.9699394298,5289989.3815524299,6770706.3222465599,10056475.942909401,7326532.9336546604
CPD0658,80820663.527614594,20941791.831648398,41282476.376294099,92293760.517692804,17379857.347672999,41392791.5719034,3980915.2856299998,21556693.414471202,11142258.658,4258690.17541485,15323291.2617852,71746691.836379707,1995706.2002769201,7031113.4548102496,3175871.2735132002,6572273.7758208597,2375957.2183400998,4665730.2525151698,2663724.9633091898,2944115.5405349098,2781006.12000885,2987890.3585999999,18520210.984560002,3595999.9824119098,13115405.296848901,10470128.488392901,10075729.8168741,10493281.635395201
CPD0659,625595.81073012401,1455700.8414153899,1003179.04281119,5769159.56428516,556055.97685128497,412434.251100789,2039689.55415337,1000086.4749384,2494036.0910757701,1438890.34333985,1012462.64943466,883025.37697460805,1165276.1449512099,1977914.33140774,1784272.62121875,2825223.2407984198,1933723.2585443,3002366.7127648001,2853234.4766467698,4371587.9208705304,1944164.7580140601,1587912.5882393899,3913476.2247138098,4218928.2157347295,1475849.91023933,1441144.2287457599,1412467.3613638901,1392707.7732023699
CPD0660,1719935.19476032,1888762.7518994,1076861.2518818399,1425582.6126017701,2701385.87691407,1263365.51084783,879516.29139177001,2383436.1687390301,1038828.66383594,1349981.3561545899,837142.80267871195,989061.95277076506,2958615.6442910102,1884691.30011363,1503668.02949307,2035757.4990751599,1871903.7079977901,2982818.9820984001,2650191.70828981,1076327.9389829601,1206752.6682363299,1280704.84445759,965964.43152343796,1254379.08763417,1347834.4906000199,1612571.0896584799,1744589.29722352,1782629.4229492799
CPD0661,5458822.4531865101,1855831.64577292,6480144.85261882,1569728.75192697,1966909.2309421401,1925276.0287307601,4295671.9158209302,4964467.4449347202,3084918.0973070799,2076182.8019423101,4952979.5295395004,5754428.4443888301,1295376.8556652099,2549965.4046281301,1504218.8849607799,1062281.6667968701,5042771.4514307901,2982681.71105236,1139618.0407889399,1129905.98343789,1059059.8761760001,1429010.7406744601,1415865.9838570801,1810224.9236322499,3019435.9079366298,2203721.1374311699,3154679.31021953,2101864.0249056802
CPD0662,676832.92077508196,2023652.6442,52541548.4375723,17706157.149236102,18579786.2011915,2109480.9678158802,531023.58541062998,891575.58337615698,238108.341524124,1200224.99131941,849754.55017633701,640170.32131306396,5105588.4087602003,3241185.8710546899,1353594.8286902299,10464568.659146899,2042042.73808075,6968595.9847609401,16618187.550540499,7505390.8371734396,11285733.0566932,6862902.8689262802,10149216.4440993,3856077.8035388901,2461691.0317403902,2287522.0556607102,2814106.6100691999,2128386.9185965899
