CPD_ID	MS2_name	MS2_score	level	MS1_name	MS1_ppm	mz	rt	Formula	type	HMDB	Chinese.Name	CAS	KEGG COMPOUND ID	Super.Class	Superclass.Chinese	Class	Class.Chinese	Sub.Class	Subclass.Chinese
CPD2871	N-Allyl-N'-(3-chlorophenyl)thiourea	2.24	level2			225.026	15.9	C10H11ClN2S	NEG					Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	N-phenylthioureas	N-苯基硫脲
CPD2872	"L-Serine, N-(1-oxohexadecyl)-O-phosphono-"	2.24	level2			422.2307	14	C19H38NO7P	NEG					Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD2873	Blasticidin_S	2.24	level2			423.2095	271.3	C17H26N8O5	POS	HMDB0030452		2079-00-7	C02010						
CPD2874	Kojibiose	2.24	level2			325.1132	257.7	C12H22O11	POS	HMDB0011742		2140-29-6	C19632	Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Fatty acyl glycosides	脂肪酰基糖苷
CPD2875	Aflatoxin B2	2.24	level2			315.0871	239.7	C17H14O6	POS	HMDB0035208		7220-81-7	C16753	Phenylpropanoids and polyketides	苯丙素类和聚酮类	Coumarins and derivatives	香豆素类及其衍生物	Furanocoumarins	呋喃香豆素
CPD2876	tianeptine	2.24	level2			437.1257	191.2	C21H25ClN2O4S	POS	HMDB0042038		66981-73-5		Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Fatty acids and conjugates	脂肪酸和聚合物
CPD2877	Carisoprodol	2.24	level2			261.1807	160.3	C12H24N2O4	POS	HMDB0014539		78-44-4	C07927	Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD2878	1-Isothiocyanato-7-(methylthio)heptane	2.24	level2			204.0866	143.7	C9H17NS2	POS	HMDB0038440		4430-38-0		Organosulfur compounds	有机硫化合物	Isothiocyanates	异硫氰酸酯类	Isothiocyanates	异硫氰酸酯类
CPD2879	Trihexosylceramide_(d18:1/9Z-18:1)	2.24	level2			1050.6917	132.7	C54H99NO18	POS	HMDB0004878			C04737	Lipids and lipid-like molecules	脂质和类脂分子	Sphingolipids	鞘脂类	Glycosphingolipids	糖鞘脂
CPD2880	LysoPE(0:0/18:0)	2.24	level2			482.3246	120.7	C23H48NO7P	POS	HMDB0011129		899443-67-5		Lipids and lipid-like molecules	脂质和类脂分子	Glycerophospholipids	甘油磷脂类	Glycerophosphoethanolamines	磷脂酰乙醇胺
CPD2881	Erythronolactone	2.24	level2			117.0196	109.3	C4H6O4	NEG	HMDB0000349		17675-99-9		Organoheterocyclic compounds	有机杂环化合物	Lactones	内酯	Gamma butyrolactones	Gamma-丁内酯
CPD2882	Cyclopamine	2.24	level2			434.3011	106.9	C27H41NO2	POS	HMDB0250664				Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	Steroidal alkaloids	甾体生物碱
CPD2883	[1-hydroxy-1-(4-methoxyphenyl)propan-2-yl] 4-methoxybenzoate	2.24	level2			315.1249	96.6	C18H20O5	NEG	HMDB0038324		212516-34-2		Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Benzoic acids and derivatives	苯甲酸及衍生物
CPD2884	3-Hydroxystigmast-5-en-7-one	2.24	level2			429.3775	90	C29H48O2	POS	HMDB0034422		2034-74-4		Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	Stigmastanes and derivatives	豆甾烷及衍生物
CPD2885	Nitrofurazone	2.24	level2			197.0323	89.6	C6H6N4O4	NEG	HMDB0014480		59-87-0	C08042	Organoheterocyclic compounds	有机杂环化合物	Furans	呋喃	Nitrofurans	硝基呋喃
CPD2886	Physangulide	2.24	level2			523.2917	64.1	C28H42O9	POS	HMDB0037381		131749-58-1		Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	Steroid lactones	甾体内酯
CPD2887	"DG(20:3(5Z,8Z,11Z)/22:4(7Z,10Z,13Z,16Z)/0:0)"	2.24	level2			695.5596	27.2	C45H74O5	POS	HMDB0007466				Lipids and lipid-like molecules	脂质和类脂分子	Glycerolipids	甘油脂类	Diradylglycerols	二十烷四烯酸甘油二酯
CPD2888	Megestrol_acetate	2.24	level2			424.33	17	C24H32O4	POS	HMDB0014495		3562-63-8	C07120	Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	Pregnane steroids	孕烷类固醇
CPD2889	Corchoroside_B	2.23	level2			519.3024	288.4	C29H42O8	POS	HMDB0030343		35536-76-6		Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	Steroidal glycosides	甾体皂苷
CPD2890	"4-Methoxy-2,4-dioxobutanoic acid"	2.23	level2			145.0147	263	C5H6O5	NEG					Organic acids and derivatives	有机酸及其衍生物	Keto acids and derivatives	酮酸及衍生物	Short-chain keto acids and derivatives	短链酮酸及衍生物
CPD2891	"(3R)-5-(2-Fluorophenyl)-3-(1H-indol-3-ylmethyl)-1-methyl-3H-1,4-benzodiazepin-2-one"	2.23	level2			398.1672	253.4	C25H20FN3O	POS					Organoheterocyclic compounds	有机杂环化合物	Benzodiazepines	苯二氮卓类	"1,4-benzodiazepines"	"1,4-苯二氮卓类"
CPD2892	"Methanone, (4-methyl-1-naphthalenyl)[1-[2-(4-morpholinyl)ethyl]-1H-indol-3-yl]-"	2.23	level2			399.2124	249.6	C26H26N2O2	POS					Organoheterocyclic compounds	有机杂环化合物	Indoles and derivatives	吲哚和衍生物	Naphthoylindoles	萘甲酰基吲哚
CPD2893	4-Methyl-N-(2-propyl-2H-tetraazol-5-yl)benzamide	2.23	level2			246.134	237.7	C12H15N5O	POS					Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Benzoic acids and derivatives	苯甲酸及衍生物
CPD2894	Sibiricose A3	2.23	level2			461.1317	215	C19H26O13	NEG					Organic oxygen compounds	有机含氧化合物	Organooxygen compounds	有机氧化合物	Carbohydrates and carbohydrate conjugates	碳水化合物和碳水化合物结合物
CPD2895	11-Hydroxytephrosin	2.23	level2			425.1248	212.9	C23H22O8	NEG					Phenylpropanoids and polyketides	苯丙素类和聚酮类	Isoflavonoids	异黄酮类	Rotenoids	鱼藤酮类
CPD2896	N-[3-[Acetyl(hydroxy)amino]propyl]acetamide	2.23	level2			173.0934	210.6	C7H14N2O3	NEG					Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	Carboxylic acid derivatives	羧酸衍生物
CPD2897	Idarubicin	2.23	level2			496.1619	210.4	C26H27NO9	NEG	HMDB0015308		58957-92-9		Phenylpropanoids and polyketides	苯丙素类和聚酮类	Anthracyclines	蒽环类	Anthracyclines	蒽环类
CPD2898	"N6-(2,4-Dinitrophenyl)-L-lysine"	2.23	level2			311.0993	196.3	C12H16N4O6	NEG					Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Aniline and substituted anilines	苯胺及取代苯胺
CPD2899	"10-(Acetyloxy)-12-hydroxy-4a-methoxy-4,6,11-trimethyl-1-oxo-4,4a,6,6a,7,7a,9a,10,11,12,12a,12b,12c,12d-tetradecahydro-1H,3H-3,6-ethano-as-indaceno[1,2-d]pyrano[4,3-b]pyran-8-carboxylic acid"	2.23	level2			503.2309	165.7	C27H36O9	NEG					Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Eicosanoids	类花生酸
CPD2900	"7,8-Diaminononanoic acid"	2.23	level2			189.1596	161.6	C9H20N2O2	POS	HMDB0304236			C01037	Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Fatty acids and conjugates	脂肪酸和聚合物
CPD2901	.alpha.-Methyl-1-piperidineethanol	2.23	level2			144.1381	160.3	C8H17NO	POS					Organoheterocyclic compounds	有机杂环化合物	Piperidines	哌啶	Piperidines	哌啶
CPD2902	"4a,7b-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-9a-((2-methylpropanoyl)oxy)-5-oxo-1a,1b,4,4a,5,7a,7b,8,9,9a-decahydro-1H-cyclopropa[3,4]benzo[1,2-e]azulen-9-yl (2E)-2-methylbut-2-enoate"	2.23	level2			515.2657	154.1	C29H40O8	NEG					Lipids and lipid-like molecules	脂质和类脂分子	Prenol lipids	异戊烯醇脂类	Diterpenoids	二萜类
CPD2903	Emetine N-oxide	2.23	level2			497.3031	145.5	C29H40N2O5	POS					Alkaloids and derivatives	生物碱和衍生物	Emetine alkaloids	吐根碱	Emetine alkaloids	吐根碱
CPD2904	4-Hydroxy-3-methoxyphenyl .beta.-D-glucopyranoside	2.23	level2			301.0939	106.7	C13H18O8	NEG					Organic oxygen compounds	有机含氧化合物	Organooxygen compounds	有机氧化合物	Carbohydrates and carbohydrate conjugates	碳水化合物和碳水化合物结合物
CPD2905	Cys-Gly-Cys	2.23	level2			280.0434	73	C8H15N3O4S2	NEG					Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD2906	3-Oxocyclobutanecarboxylic acid	2.23	level2			113.0247	67.5	C5H6O3	NEG					Organic oxygen compounds	有机含氧化合物	Organooxygen compounds	有机氧化合物	Carbonyl compounds	羰基化合物
CPD2907	"2-(4-Hydroxy-7-methyl-5-oxo-2,3-dihydro-5H-furo[3,2-g]chromen-2-yl)propan-2-yl hexopyranoside"	2.23	level2			437.1466	64.9	C21H26O10	NEG					Organoheterocyclic compounds	有机杂环化合物	Benzopyrans	苯并吡喃	1-benzopyrans	1-苯并吡喃
CPD2908	"3-(4-Hydroxy-2,2-dimethyl-1-oxo-3,3a-dihydroimidazo[1,2-a]indol-4-yl)-2-(4-oxoquinazolin-3-yl)propanoic acid"	2.23	level2			435.165	63.4	C23H22N4O5	POS					Organoheterocyclic compounds	有机杂环化合物	Diazanaphthalenes	二氮杂萘	Benzodiazines	苯并二嗪
CPD2909	cis-Moxifloxacin acyl-.beta.-D-glucuronide	2.23	level2			578.2137	28.8	C27H32FN3O10	POS										
CPD2910	Curcumin_III	2.23	level2			337.1424	297.7	C21H20O4	POS	HMDB0039609		91884-88-7		Benzenoids	苯环型化合物	Phenols	酚类	1-hydroxy-2-unsubstituted benzenoids	1-羟基-2-未取代苯环类化合物
CPD2911	S-Formylglutathione	2.23	level2			336.0875	224.6	C11H17N3O7S	POS	HMDB0001550		50409-81-9	C01031	Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD2912	Reserpine	2.23	level2			607.2624	149.3	C33H40N2O9	NEG	HMDB0014351		50-55-5	C06539	Alkaloids and derivatives	生物碱和衍生物	Yohimbine alkaloids	育亨宾生物碱	Yohimbine alkaloids	育亨宾生物碱
CPD2913	Bixin	2.23	level2			395.2272	144.9	C25H30O4	POS	HMDB0035317		6983-79-5	C08582	Lipids and lipid-like molecules	脂质和类脂分子	Prenol lipids	异戊烯醇脂类	Diterpenoids	二萜类
CPD2914	Physagulin_D	2.23	level2			621.3612	125.4	C34H52O10	POS	HMDB0041049		146713-92-0		Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	Steroid lactones	甾体内酯
CPD2915	"PI(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))"	2.23	level2			885.5451	120.1	C47H81O13P	POS	HMDB0009832				Lipids and lipid-like molecules	脂质和类脂分子	Glycerophospholipids	甘油磷脂类	Glycerophosphoinositols	甘油磷酸肌醇
CPD2916	Repaglinide	2.23	level2			453.2808	118.1	C27H36N2O4	POS	HMDB0015048		135062-02-1	C07670	Organoheterocyclic compounds	有机杂环化合物	Piperidines	哌啶	Phenylpiperidines	苯基哌啶
CPD2917	Alpha-linolenyl_carnitine	2.23	level2			408.3497	113.5	C25H45NO3	POS					Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Fatty acid esters	脂肪酸酯
CPD2918	11-Oxo-androsterone_glucuronide	2.23	level2			481.2453	103	C25H36O9	POS	HMDB0010338				Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	Steroidal glycosides	甾体皂苷
CPD2919	Faradiol_myristate	2.23	level2			653.5828	98.9	C44H76O3	POS	HMDB0034841		193690-82-3		Lipids and lipid-like molecules	脂质和类脂分子	Prenol lipids	异戊烯醇脂类	Triterpenoids	三萜类
CPD2920	Betulinic_Acid	2.23	level2			455.3543	34.3	C30H48O3	NEG	HMDB0030094		472-15-1	C08619	Lipids and lipid-like molecules	脂质和类脂分子	Prenol lipids	异戊烯醇脂类	Triterpenoids	三萜类
CPD2921	Cefoperazone	2.23	level2			646.4814	15.7	C25H27N9O8S2	NEG	HMDB0015424		62893-19-0	C06883	Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD2922	Peonidin_3-sambubioside_5-glucoside	2.23	level2			758.2216	15.6	C33H41O20	POS	HMDB0041765				Phenylpropanoids and polyketides	苯丙素类和聚酮类	Flavonoids	黄酮类	Flavonoid glycosides	黄酮糖苷
CPD2923	"1,7-Dioxa-4,10-diazacyclododecane"	2.22	level2			175.1437	300.5	C8H18N2O2	POS					Organic nitrogen compounds	有机含氮化合物	Organonitrogen compounds	有机氮化合物	Amines	胺
CPD2924	Nicergoline	2.22	level2			484.1176	264.1	C24H26BrN3O3	POS					Organoheterocyclic compounds	有机杂环化合物	Quinolines and derivatives	喹啉及衍生物	Indoloquinolines	吲哚并喹啉
CPD2925	"Carbamic acid, N-10-undecyn-1-yl-, 3'-(aminocarbonyl)[1,1'-biphenyl]-3-yl ester"	2.22	level2			407.2319	227.2	C25H30N2O3	POS					Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Biphenyls and derivatives	联苯及衍生物
CPD2926	2-Hydroxy-4-(prop-2-en-1-yl)phenyl 6-O-.beta.-D-glucopyranosyl-.beta.-D-glucopyranoside	2.22	level2			473.165	223.6	C21H30O12	NEG					Organic oxygen compounds	有机含氧化合物	Organooxygen compounds	有机氧化合物	Carbohydrates and carbohydrate conjugates	碳水化合物和碳水化合物结合物
CPD2927	3-[4-[Acetyl(hydroxy)amino]butylcarbamoyl]-5-[3-[acetyl(hydroxy)amino]propylamino]-3-hydroxy-5-oxopentanoic acid	2.22	level2			433.1954	218.9	C17H30N4O9	NEG					Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Fatty acids and conjugates	脂肪酸和聚合物
CPD2928	Aspergamide A	2.22	level2			464.223	199.7	C26H29N3O5	POS					Organoheterocyclic compounds	有机杂环化合物	Benzopyrans	苯并吡喃	1-benzopyrans	1-苯并吡喃
CPD2929	Carbamoyl_phosphate	2.22	level2			139.9758	179.2	CH4NO5P	NEG	HMDB0001096		590-55-6	C00169	Organic acids and derivatives	有机酸及其衍生物	Organic phosphoric acids and derivatives	有机磷酸及衍生物	Organic phosphoric acids and derivatives	有机磷酸及衍生物
CPD2930	Fluocinolone acetonide	2.22	level2			495.2201	155.3	C26H32F2O7	POS	HMDB0015181		356-12-7	C07007	Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	Pregnane steroids	孕烷类固醇
CPD2931	"(3E,7E,11E,15E)-5,9,13,17,18-Pentahydroxy-4,6,8,10-tetramethyl-2-[(E)-2-methylbut-2-enyl]nonadeca-3,7,11,15-tetraenedioic acid"	2.22	level2			523.2888	149.7	C28H44O9	NEG					Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Fatty acids and conjugates	脂肪酸和聚合物
CPD2932	3-Hydroxy-5-((3-hydroxy-6-methyl-5-(pentofuranosyloxy)octanoyl)oxy)-6-methyloctanoic acid	2.22	level2			493.2688	132.6	C23H42O11	NEG					Organic oxygen compounds	有机含氧化合物	Organooxygen compounds	有机氧化合物	Carbohydrates and carbohydrate conjugates	碳水化合物和碳水化合物结合物
CPD2933	3-Hydroxy-2-octylpentanedioic acid	2.22	level2			259.1558	126.5	C13H24O5	NEG					Organic acids and derivatives	有机酸及其衍生物	Hydroxy acids and derivatives	羟基酸及衍生物	Medium-chain hydroxy acids and derivatives	中链羟基酸及衍生物
CPD2934	"(6E,8E)-3-Hydroxy-10-methoxy-4,9-dimethyl-10-oxodeca-6,8-dienoic acid"	2.22	level2			255.1246	126	C13H20O5	NEG					Organic acids and derivatives	有机酸及其衍生物	Hydroxy acids and derivatives	羟基酸及衍生物	Medium-chain hydroxy acids and derivatives	中链羟基酸及衍生物
CPD2935	"4'-Cyano[1,1'-biphenyl]-4-yl 4-ethylcyclohexanecarboxylate"	2.22	level2			334.1794	125.4	C22H23NO2	POS										
CPD2936	[3-(hexadecanoyloxy)-2-[icosa-5.8.11-trienoyloxy]propoxy]({[2.3.4.5.6-pentahydroxycyclohexyl]oxy})phosphinic acid	2.22	level2			859.5362	119.5	C45H81O13P	NEG	HMDB0009787				Lipids and lipid-like molecules	脂质和类脂分子	Glycerophospholipids	甘油磷脂类	Glycerophosphoinositols	甘油磷酸肌醇
CPD2937	"1H-Indazole-4-carboxamide, N-[(1,2-dihydro-6-methyl-2-oxo-4-propyl-3-pyridinyl)methyl]-1-(1-methylethyl)-6-[2-(4-methyl-1-piperazinyl)-4-pyridinyl]-"	2.22	level2			542.3222	111.6	C31H39N7O2	POS	HMDB0252956				Organoheterocyclic compounds	有机杂环化合物	Diazinanes	二氮杂环己烷	Piperazines	哌嗪
CPD2938	6-(Acetyloxy)-2-naphthoic acid	2.22	level2			229.0492	88.3	C13H10O4	NEG					Benzenoids	苯环型化合物	Naphthalenes	萘类	Naphthalenecarboxylic acids and derivatives	萘甲酸及衍生物
CPD2939	Antibiotic FR 901512	2.22	level2			375.1857	70.9	C21H28O6	NEG					Benzenoids	苯环型化合物	Tetralins	四氢萘类	Tetralins	四氢萘类
CPD2940	"2-Pyridinemethanamine, N-[[4-(1,4,8,11-tetraazacyclotetradec-1-ylmethyl)phenyl]methyl]-"	2.22	level2			411.3222	56.2	C24H38N6	POS	HMDB0248283				Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Phenylmethylamines	苯甲胺
CPD2941	"2(1H)-Pyridinone, 3-[(2S,4S,5R)-5,6-dichloro-2,4-dimethyl-1-oxohexyl]-4-hydroxy-5,6-dimethoxy-"	2.22	level2			364.0717	53	C15H21Cl2NO5	NEG					Organic oxygen compounds	有机含氧化合物	Organooxygen compounds	有机氧化合物	Carbonyl compounds	羰基化合物
CPD2942	"1,2-Distearoyl-sn-glycero-3-phospho-L-serine"	2.22	level2			790.5626	39.8	C42H82NO10P	NEG	HMDB0012378				Lipids and lipid-like molecules	脂质和类脂分子	Glycerophospholipids	甘油磷脂类	Glycerophosphoserines	甘油磷酸丝氨酸
CPD2943	"Methanone, 1,1'-[2-(phenylamino)-1,4-phenylene]bis[1-[4-(1-pyrrolidinyl)-1-piperidinyl]-"	2.22	level2			530.3477	17.1	C32H43N5O2	POS					Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Benzoyl derivatives	苯酰基衍生物
CPD2944	Maltoheptaose	2.22	level2			1151.3762	292.7	C42H72O36	NEG	HMDB0013000		137767-17-0		Organic oxygen compounds	有机含氧化合物	Organooxygen compounds	有机氧化合物	Carbohydrates and carbohydrate conjugates	碳水化合物和碳水化合物结合物
CPD2945	Cratoxylone	2.22	level2			451.1679	262.6	C24H28O7	POS	HMDB0304622				Organoheterocyclic compounds	有机杂环化合物	Benzopyrans	苯并吡喃	1-benzopyrans	1-苯并吡喃
CPD2946	Trifolirhizin	2.22	level2			469.1067	255.5	C22H22O10	POS	HMDB0303946			C10538	Phenylpropanoids and polyketides	苯丙素类和聚酮类	Isoflavonoids	异黄酮类	Furanoisoflavonoids	呋喃异黄酮
CPD2947	Podophyllotoxin	2.22	level2			437.1197	183.2	C22H22O8	POS	HMDB0015310		477-47-4	C10874	"Lignans, neolignans and related compounds"	木脂素、新木脂素及相关化合物	Lignan lactones	木脂素内酯类	Podophyllotoxins	鬼臼毒素
CPD2948	5-Hydroxyferulate	2.22	level2			209.0461	174	C10H10O5	NEG	HMDB0035484		110642-42-7	C05619	Phenylpropanoids and polyketides	苯丙素类和聚酮类	Cinnamic acids and derivatives	肉桂酸及其衍生物	Hydroxycinnamic acids and derivatives	羟基肉桂酸及其衍生物
CPD2949	LPA(0:0/18:0)	2.22	level2			439.2802	134.9	C21H43O7P	POS	HMDB0007850				Lipids and lipid-like molecules	脂质和类脂分子	Glycerophospholipids	甘油磷脂类	Glycerophosphates	磷酸甘油
CPD2950	Tamibarotene	2.22	level2			352.1869	134.8	C22H25NO3	POS	HMDB0015605		94497-51-5	C12864	Benzenoids	苯环型化合物	Tetralins	四氢萘类	Tetralins	四氢萘类
CPD2951	Murrayenol	2.22	level2			471.3539	47.8	C30H46O4	POS	HMDB0029345				Lipids and lipid-like molecules	脂质和类脂分子	Prenol lipids	异戊烯醇脂类	Triterpenoids	三萜类
CPD2952	Dichlorprop	2.21	level2			232.9772	288.7	C9H8Cl2O3	NEG	HMDB0251202			C11020	Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	2-phenoxypropionic acids	2-苯氧基丙酸
CPD2953	Felodipine	2.21	level2			384.0776	274.1	C18H19Cl2NO4	POS	HMDB0015158		72509-76-3		Organoheterocyclic compounds	有机杂环化合物	Pyridines and derivatives	吡啶及衍生物	Hydropyridines	氢化吡啶
CPD2954	Dehydro-L-(+)-ascorbic acid dimer	2.21	level2			347.0268	269.4	C12H12O12	NEG					Organoheterocyclic compounds	有机杂环化合物	Furofurans	呋喃并呋喃类	Isosorbides	异山梨醇
CPD2955	"N-[(3s,5s,7s)-Adamantan-1-yl]-1-(4-fluorobenzyl)-1H-indazole-3-carboxamide"	2.21	level2			404.2145	263.8	C25H26FN3O	POS										
CPD2956	Sulfasalazine	2.21	level2			397.0632	252.9	C18H14N4O5S	NEG	HMDB0014933		599-79-1	C07316						
CPD2957	"Glycine, N-[2-(3,5-difluorophenyl)acetyl]-L-alanyl-2-phenyl-, 1,1-dimethylethyl ester, (2S)-"	2.21	level2			431.18	245.6	C23H26F2N2O4	NEG					Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD2958	"Urea, N-cyclopropyl-N'-[3-[6-(4-morpholinylmethyl)-1H-benzimidazol-2-yl]-1H-pyrazol-4-yl]-"	2.21	level2			382.1976	243.8	C19H23N7O2	POS	HMDB0248690				Organoheterocyclic compounds	有机杂环化合物	Benzimidazoles	苯并咪唑类	Benzimidazoles	苯并咪唑类
CPD2959	Dianix Blue 3RLS	2.21	level2			449.1918	239.4	C23H24N6O4	POS										
CPD2960	"2-(4-Hydroxyphenyl)ethyl (2S,3Z,4S)-4-(2-(2-(3,4-dihydroxyphenyl)ethoxy)-2-oxoethyl)-2-(.beta.-D-glucopyranosyloxy)-3-(2-hydroxyethylidene)-3,4-dihydro-2H-pyran-5-carboxylate"	2.21	level2			661.21	224.7	C32H38O15	NEG					Lipids and lipid-like molecules	脂质和类脂分子	Prenol lipids	异戊烯醇脂类	Terpene glycosides	萜类糖苷
