sample	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
Pame_14366.t1	0.473688	38.0201	0.244648	0.222102	0.235478	46.7483	0.221445	0.220899	0.691078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234997	0.325254	0	0	0	0	0	0	0	21.2189	0	0	0	0	0	0.274426	0	0	0	0	0	0.27709	0.303039	0.598597	0	0
Pame_14367.t1	0.803396	1.03987	2.16712	0.381058	1.47795	0.980996	1.69109	0.960935	0.548286	1.70723	0.048968	0.386727	0.495353	0.287396	0.626186	0.540771	0.781756	0.350043	0.653817	0.372697	0.459601	1.03298	0.914085	0.681307	0.732814	0.416268	0.79722	0.860654	0.731656	0.752506	0.580162	0.507374	0.746313	1.74247	0.959932	0.978501	1.06918	0.527084	0.989273	1.04291	2.12113	0.853079	1.75138	1.44775	0.748512	2.14516	0.685606	0.869622	1.08712	0.937737
Pame_14368.t1	0.63277	0.097109	0.556053	0.087889	0.296692	0.109048	0.272785	0.418757	0.261897	0.255697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14369.t1	1.58075	1.24305	0.756234	1.57906	0.820238	0.761528	0.968197	0.780581	1.52598	0.892746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14370.t1	1.54659	1.44457	1.58411	1.2285	2.25489	1.74884	2.35553	1.46841	1.35763	1.96507	0	0.364115	0.472458	0.144411	0	0.59662	0.403835	0.204566	0.386759	0.17027	0.280022	0.130884	0.251583	0.178947	0.494597	0.496288	0.913357	0.34775	0.09094	0.447478	0.083475	0.346818	0.487323	0.69313	0.407068	0.423259	0.632407	0.210574	0.041893	0.294011	0.750005	0.093882	0.299965	0.644493	0.321437	0.578148	0.272865	0.137118	0.568616	0.578705
Pame_14371.t2	13.0493	17.6885	8.08363	5.42918	8.52043	17.0659	7.25542	7.4284	2.06634	11.4876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14372.t1	0.283545	0.354966	0.148322	0.140166	0.186347	0.222041	0.224666	0.139728	0.052745	0.131454	0	0	0	0	0	0	0	0.106813	0	0	0	0	0.054731	0.046632	0.092293	0	0.051727	0	0	0	0	0.05642	0	0	0	0.11032	0	0	0	0	0	0	0.055658	0.100492	0	0	0	0	0	0.050149
Pame_14373.t1	0	0	0.137719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14374.t1	0.223488	0	0.230781	0	0.444777	0	0.418148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14375.t2	0.093727	0.100626	0.192141	0.088052	0.188797	0.112999	0.088048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14376.t2	3.31447	0.883406	3.34042	2.3394	1.62374	0.971617	0	0	1.56727	0.770493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14377.t2	0	0	0.069753	0.067641	0.039413	0	0	0.026253	0	0	0.084518	0.042253	0.096752	0	0.041269	0.153726	0	0.072507	0.120901	0	0.094005	0.039148	0.160249	0.067405	0.186907	0	0.14085	0.115574	0	0.072418	0.036529	0	0.157197	0.083015	0.042558	0	0.035099	0.037474	0.111846	0	0	0.315679	0	0.040878	0.081304	0.076708	0.092153	0.243497	0.077599	0.074874
Pame_14378.t1	0.291682	1.23985	0.903328	0.273262	1.15589	0.698553	0.544119	0.54493	0.566649	0.274024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14379.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14380.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14381.t1	5.74184	4.81336	4.45305	2.79142	3.63205	4.24593	5.9639	3.37375	3.41075	4.3773	1.19694	0.586246	0.526633	0.976692	0.810008	0.265998	1.09974	0.790525	0.597832	0.781351	0.502562	1.09597	1.01273	0.899164	0.511924	1.05501	0.920978	0.671979	0.747183	0.628756	0.725914	1.42449	1.11321	2.83712	1.48579	1.18606	1.03094	1.13958	1.70042	1.58302	1.95717	1.45203	1.69833	1.37962	1.46477	1.99515	0.922656	0.839508	1.31043	1.45431
Pame_14382.t1	1.68664	2.02249	2.13534	0.465709	0.798376	2.03217	2.04929	0.918522	1.24485	1.4013	0.662689	0.339919	0.802157	0	0.638748	0.127621	0.4056	0.682571	0.642172	0.351717	0.334046	0.366399	0.117499	0.297484	0.19736	0	0.330516	0.483384	0.251684	0	1.04451	0.730004	0.748414	0.910752	0.889261	0.821073	0.333219	0.355901	0.826178	0.58616	0.734913	0.787537	0.837008	0.256112	0.386601	1.27705	0.382833	0.511223	0.861406	1.08075
Pame_14383.t1	2.09226	0.442901	0.429607	0.390559	0	0.497711	0.387501	1.17157	0	0.391856	0.532592	0	0	0	0.513247	0	0	0	0	0	0	0	0	0.399879	0	0	0	0	0	0	0	0	0	0	0	0	0.467034	0	0.483318	0	1.73906	0	0	0	0	0.973995	0	0	0.509509	0.8897
Pame_14384.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14385.t1	0.038725	0.041888	0	0	0.078887	0.047009	0	0.108116	0	0.073427	0	0.089286	0.120305	0.079639	0.205556	0.101299	0.242852	0.13541	0.085339	0.093879	0.088184	0.096239	0.092516	0.039459	0.116952	0.109444	0.306453	0	0.150247	0.089783	0.322179	0.143336	0.195289	0.224658	0	0.280016	0.174459	0.185678	0.065672	0.185175	0	0	0.283174	0.304117	0.151729	0.091072	0.050172	0.050326	0.192813	0.255013
Pame_14386.t1	89.0073	97.1851	84.3425	87.652	96.3912	99.612	91.5561	90.1132	84.9291	95.6825	80.8629	71.0748	75.2392	79.584	54.6681	82.9579	88.303	67.3983	77.9655	66.9557	75.5777	71.2779	83.0656	76.0231	87.7028	83.3658	76.1127	85.8341	88.7445	75.7083	93.26	88.9755	83.5057	100.137	95.9685	76.4335	75.2019	103.449	84.5735	120.712	98.8975	91.2862	103.701	148.927	78.172	119.523	79.9224	114.017	101.287	105.092
Pame_14387.t1	2.65303	2.84064	4.44995	3.79954	2.79644	3.19603	3.84211	2.95823	3.96771	3.19259	2.0584	4.7237	5.54331	3.4291	2.85669	3.54866	3.67862	3.55478	3.72729	3.20074	3.95253	5.99263	4.25568	5.60119	3.89272	4.31826	3.60213	3.96995	2.86731	3.47261	4.45443	4.98281	4.73611	4.86649	6.21223	5.7565	6.13003	4.28452	4.44716	6.17934	5.6038	4.8549	6.1598	5.60889	2.00605	8.45393	4.01789	2.41502	4.13131	3.64743
Pame_14388.t1	2.75982	2.6408	4.23273	3.56957	2.90195	3.56611	3.39076	2.9407	3.4396	3.29892	2.17768	3.7421	3.42785	2.9939	3.01106	3.05998	1.61838	3.17334	3.07176	2.28084	2.85957	4.74362	3.484	5.12903	2.8105	3.74082	2.91613	3.12407	1.57446	2.48472	3.68619	3.17582	5.18962	3.73089	4.66871	4.90187	4.34839	3.7051	3.06862	5.07986	5.00436	3.93081	4.29263	4.51674	1.79262	5.61961	3.52705	0.913901	3.52313	2.74639
Pame_14389.t2	78.5861	56.3765	45.6354	41.1935	45.599	50.3622	53.6049	42.8074	39.8815	49.3357	47.4661	57.4105	68.316	46.7997	34.5301	64.0634	58.1484	44.697	58.9175	53.7204	58.1881	36.2743	60.2791	59.222	72.1486	72.0158	56.9961	64.7439	57.8043	69.4593	64.504	75.36	82.2373	53.1257	79.4296	55.0212	55.4872	86.2566	81.7309	76.0205	81.7707	96.5005	100.527	99.0581	96.1972	75.3848	64.0068	114.339	90.0529	86.1551
Pame_14390.t1	40.416	27.9961	31.4005	17.6307	26.9109	24.7288	36.1843	21.368	20.8313	28.346	40.2918	21.6708	20.0636	23.7609	32.1568	25.857	27.143	29.928	26.064	27.1714	32.8317	30.0897	28.023	27.7874	24.359	31.881	30.7125	27.1186	32.9432	31.4634	28.3656	32.8406	35.8529	33.942	35.3529	30.5515	28.6085	37.6174	45.3094	35.56	38.888	45.3231	44.7746	41.7136	45.7956	37.0547	34.3264	54.0061	35.6395	43.2998
Pame_14391.t1	5.01265	5.42345	3.49083	3.81109	2.8278	5.4907	4.01565	3.49844	4.50534	2.80309	6.25022	3.93189	5.52993	3.41206	3.2148	5.69489	3.37224	4.86287	4.35004	3.80884	6.01794	5.68345	4.23332	5.75363	4.51781	3.48337	4.25493	5.66265	5.72807	3.43393	5.80731	5.69118	5.6454	8.93608	6.64354	6.10353	5.9641	4.18789	4.27139	4.28347	5.25435	3.52285	4.74301	7.02241	3.33037	5.42876	3.48724	3.31227	4.62644	5.10826
Pame_14392.t1	0.129225	0.474992	0.18495	0.097499	0.07889	0.532682	0.121895	0.023938	0.149388	0.220091	0.105018	0	0	0	0	0	0.026943	0.029975	0.085002	0	0.058755	0.06397	0.092164	0.052526	0.051736	0.036412	0.029149	0.095605	0.033454	0.029782	0	0	0.032549	0.029957	0.099471	0.093163	0.086827	0.030929	0	0	0.165378	0.103645	0.031534	0.101708	0.067574	0.030295	0.133278	0.100966	0.032135	0.113482
Pame_14393.t1	1.1841	1.77034	1.5607	1.64485	1.66679	2.15542	1.70936	2.44971	2.32031	1.94735	1.69907	2.92595	1.87228	2.39652	1.79977	2.90989	2.54618	2.22937	2.68292	2.57254	2.37813	2.67992	2.16018	2.0212	3.99002	4.52374	2.2427	3.01467	1.89231	2.09569	2.23302	2.49135	3.29218	3.51466	2.10614	2.30646	3.2893	4.0476	2.78105	4.77934	2.82391	2.69777	2.4203	4.28849	1.82003	2.98732	4.14515	1.53986	3.7271	3.44048
Pame_14394.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14395.t1	1.03453	0.632876	0.64263	0.459716	0.496238	0.898681	0.772966	0.780297	0.675859	0.497976	0.211427	0.423898	0.260577	0.438889	0.231376	0.531148	0.365792	0.180658	0.405168	0.305361	0.177347	0.433936	0.32404	0.396157	0.623393	0.549169	0.241867	0.648537	0.252757	0.246694	0.41548	0.57684	0.442247	0.540787	0.374848	0.444953	0.435939	0.653495	0.53422	0.841655	0.45784	0.835491	0.59571	0.922452	0.178699	0.639357	0.677775	0.305308	0.654893	0.642835
Pame_14396.t1	95.5532	92.2577	90.2989	80.7653	101.607	128.411	84.625	102.53	86.8602	102.385	55.7365	149.537	136.153	124.525	72.8848	187.175	144.489	92.8594	131.418	92.6576	110.865	196.358	215.148	208.593	231.236	212.502	158.021	191.034	206.1	148.683	173.474	260.449	245.992	232.92	259.21	179.534	180.095	370.453	265.665	281.687	265.779	264.253	301.862	329.146	186.364	235.138	266.535	246.585	341.753	318.421
Pame_14397.t1	51.3839	59.0273	46.4755	44.5782	52.5519	49.9736	43.7011	45.8093	35.8004	45.6617	9.86395	47.2859	42.0936	40.3622	20.4511	60.5488	52.4504	21.8001	40.8371	23.8333	26.5279	36.4183	44.0823	56.2238	67.1835	59.569	42.3531	52.7241	54.4907	37.1115	52.8291	48.7179	61.7268	71.8371	58.3837	44.8718	45.4609	78.5433	54.3269	74.8141	67.1431	50.1664	73.1019	115.368	42.3054	67.5861	48.0508	32.8874	54.672	57.5616
Pame_14398.t1	15.9359	12.8587	10.4551	8.76221	11.086	11.4734	13.318	10.873	10.8251	9.43426	3.59127	16.822	16.3705	15.0837	15.3322	18.1944	19.6963	19.3458	18.6426	16.1807	26.4119	18.3167	18.7157	18.635	22.4302	19.3178	21.6073	21.3948	17.8344	24.4601	20.542	23.0571	27.2633	17.3228	28.8987	21.3918	24.5713	22.3993	32.6529	23.8797	28.8842	29.1228	26.5863	27.1527	33.0742	22.3444	21.504	35.0603	31.5075	36.515
Pame_14399.t1	18.2049	18.5337	12.3091	21.6925	20.3033	19.5007	13.81	22.9649	24.8477	19.175	3.09643	5.85772	6.3677	5.33969	4.00704	7.12687	3.92721	4.4209	6.04561	3.79594	4.94989	5.85777	6.86215	7.54451	8.85883	6.92279	5.03916	5.83637	4.52816	5.84745	7.04806	5.22767	6.03881	4.14685	7.78092	6.70313	6.34483	8.12589	6.63303	7.00289	8.02078	7.67579	7.54641	7.67158	3.32136	6.1071	6.67932	1.9162	7.79673	5.33892
Pame_14400.t1	12.5057	13.4131	16.3468	10.5102	12.9804	14.2448	15.1777	11.3858	10.9196	13.8627	12.9476	10.0165	9.69822	10.3143	10.7122	10.8877	9.21672	12.1118	8.25804	9.63551	14.0513	14.7422	9.52856	11.0797	10.7274	10.8676	13.838	10.5455	9.94216	10.5191	11.432	11.4596	12.9823	15.506	13.5267	11.5377	12.7123	11.7898	14.3534	13.2047	12.7152	12.572	13.0415	17.2911	11.9003	14.6196	10.7368	18.31	13.7303	15.6541
Pame_14401.t1	153.457	144.881	144.715	153.773	138.367	141.443	147.627	150.032	151.528	141.727	356.897	231.585	219.394	246.028	195.336	231.199	209.825	237.335	201.908	208.729	276.999	232.966	222.151	223.349	245.014	292.469	225.826	258.836	274.601	212.157	236.335	311.9	323.393	177.45	297.746	237.331	237.336	343.998	266.16	299.214	255.8	314.38	254.808	265.615	292.11	197.901	273.249	279.031	274.066	276.275
Pame_14402.t1	5.92063	4.55668	3.11166	3.33565	2.08737	4.92936	4.01281	3.42001	3.63063	3.09407	1.02878	3.01792	1.49298	0.351145	1.05733	0.496211	0.753583	0.442237	1.29599	0.736225	2.16044	1.03727	0.951774	3.01598	0.64929	1.23329	1.4586	2.72463	0.294519	1.27545	4.10399	4.68226	1.38753	2.59796	3.51941	2.46946	2.69202	1.63762	2.35279	1.36099	2.83465	2.38145	2.22038	1.49047	2.67684	1.38322	2.75279	0.542619	2.03128	1.74952
Pame_14403.t1	3558.91	2797.92	2485.66	1732.89	1842.67	2578.95	2823.32	1764.07	1979.09	2064.61	3570.41	2050.51	2308.43	2086.61	2402.97	2349.77	2573.95	2471.12	2592.33	2573.31	2950.7	2566.64	2358.46	2412.63	2387.68	2405.16	2518.69	2471.73	3463.92	2715.73	2641.94	3295.03	3261.52	2890.48	2640.65	2861.65	2594.21	2662.1	3335.93	3070.87	2975.29	3599.38	3373.51	3374.23	3675.86	2572.1	2572.28	4413.88	2920.71	3198.22
Pame_14404.t1	0.941946	0.336706	0.321865	0.098227	0.210387	0.378166	0.49114	0.484502	0.303091	0.49258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14405.t2	59.0434	43.3264	63.9523	65.5329	72.8282	42.9857	67.148	74.6304	72.2331	72.946	47.8723	84.6601	91.4975	72.5914	77.0792	88.4774	73.8066	66.1841	79.1428	72.8219	82.2232	91.9669	77.1879	92.2655	91.8222	82.1531	74.624	79.5286	40.5825	77.3586	89.199	96.2094	82.7549	66.2945	101.732	90.8176	101.656	98.9366	76.6775	82.5988	84.9124	77.4803	77.9496	89.2255	57.5358	79.9248	89.9095	37.9795	91.2725	84.0412
Pame_14406.t1	5.93432	3.25314	2.89988	2.87604	4.25953	2.48738	3.90513	3.34293	3.12974	3.78188	0.08316	1.1643	1.42975	1.00108	0.429612	2.26916	1.62398	0.72333	1.19641	0.686815	0.789794	1.36934	1.80521	2.12871	2.80582	2.3467	1.31238	1.76615	1.46919	1.00629	2.01223	1.66282	2.15531	2.29999	2.50777	1.96881	1.72903	3.82335	1.77742	3.0738	2.81632	2.13121	3.06297	5.62597	1.07278	3.53761	2.67449	1.62325	3.41607	2.9992
Pame_14407.t1	1.35057	0	0	1.3114	0	1.60489	0	2.52106	0	1.25011	0	0	1.38943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14408.t1	4.1591	0.735025	0.703784	1.29748	1.35855	1.63323	2.52745	5.81571	0	2.58643	0.88496	0.770674	0	0.680448	0	0	0	0.77724	0.719443	0	0	0.822924	0.793929	0	1.33821	0.910832	2.19201	1.59944	0	0	0	1.62164	1.7568	1.56832	1.70588	0	0.760091	3.93328	1.54867	0	1.43491	3.57401	1.59494	1.68531	0.861376	2.37891	1.72064	0	1.67476	2.19311
Pame_14409.t1	0.151413	0.036362	0.068669	0.079212	0.017105	0.122272	0.11102	0.031096	0.064683	0.111276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020543	0	0	0	0	0	0	0
Pame_14410.t1	0.633975	0	0	0	0	0	1.15853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14411.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14412.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05378	0	0	0
Pame_14413.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052088	0.058206	0	0	0	0	0	0.101573	0	0	0	0.061776	0	0	0	0	0	0	0	0	0	0.059689	0	0	0	0	0	0	0.06489	0	0	0	0	0.054567
Pame_14414.t1	2.79949	1.46576	2.21996	0.906702	2.43374	0.581138	3.24212	1.11649	0.542546	2.42425	0	0	0.082269	0.24529	0	0.208573	0.248763	0.185631	0.087596	0.288861	0.181276	0.595751	0.095486	0.161905	0.321752	0.112684	0.179613	0.295737	0	0.278064	0.094624	0.394702	0.201579	0.184765	0.412326	0	0.541314	0	0.190867	0.190543	0.765241	0.424683	0.872076	0.20763	0.10408	0.188123	0	0.309886	0.298569	0.349863
Pame_14415.t1	0.192773	0.198062	0.138792	0.101625	0.148044	0.182032	0.186015	0.129969	0.162205	0.186247	0.025445	0.106784	0.143927	0.143499	0.030786	0.175433	0.209865	0.091951	0.153366	0.084371	0.133243	0.063583	0.105341	0.137937	0.293699	0.158198	0.089796	0.224613	0.152364	0.128775	0.138468	0.098276	0.20098	0.081614	0.15577	0.118061	0.125194	0.190785	0.10615	0.201505	0.155313	0.094487	0.155179	0.371403	0.24009	0.263181	0.150321	0.208857	0.151714	0.134228
Pame_14416.t1	186.167	153.89	145.203	129.205	109.384	149.141	166.6	123.127	136.815	118.936	145.592	98.053	103.964	106.486	76.9095	147.57	114.262	118.5	126.392	100.096	170.668	92.5498	111.343	117.899	173.033	145.855	118.254	134.416	160.871	111.876	152.041	190.47	173.98	80.126	171.32	106.298	112.029	196.106	187.865	168.696	114.649	196.697	155.337	186.864	140.609	100.854	151.108	176.824	200.547	196.121
Pame_14417.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03334	0	0	0	0	0	0	0	0	0	0	0
Pame_14418.t1	3.97921	3.51189	1.34781	0.619732	4.54694	2.34453	3.02614	0.617981	0.6321	1.23721	6.75999	3.69879	1.30257	1.30208	0	1.68254	2.57783	2.23075	2.06373	5.28166	2.84112	7.88033	2.28462	6.2205	5.77346	3.4917	3.50077	4.60151	9.57771	5.89844	4.4107	4.65093	3.358	8.986	4.09007	3.01144	8.74151	6.02264	2.97246	4.46115	10.9791	12.8055	3.81085	8.86321	7.42775	3.79985	4.94588	5.71422	9.60536	13.2899
Pame_14419.t1	8.14276	7.89111	4.2325	1.98878	2.91269	7.65572	5.33762	2.89258	3.8782	3.46432	6.06498	7.88166	5.39083	6.05786	9.72409	8.87704	10.099	12.384	6.59209	7.34503	13.0812	10.128	8.96889	12.0982	11.0737	11.9461	13.0967	10.295	10.5658	8.06944	9.61932	12.0885	23.6892	21.845	18.9584	8.27473	11.7278	16.6013	22.0873	19.827	25.5752	32.2532	16.7375	19.4954	19.3903	13.69	13.5916	18.501	29.9677	30.3048
Pame_14420.t1	4.23197	3.231	3.20652	2.52617	2.58755	2.63701	2.84734	2.94636	2.75501	2.81008	0.145295	0.454839	0.502963	0.29737	0.262116	0.396581	0.350912	0.247958	0.267853	0.276321	0.348103	0.35935	0.326764	0.481941	0.412427	0.495635	0.327931	0.565333	0.397224	0.14067	0.507156	0.32084	0.540234	0.603784	0.470514	0.422717	0.615286	0.696329	0.401251	0.621437	0.719206	0.369349	0.543042	0.765695	0.220665	0.681231	0.610339	0.099998	0.380942	0.48818
Pame_14421.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14422.t1	0.720327	0.876788	0.462061	1.19274	0.550563	1.09372	0.425207	0.837941	0.784432	0.341791	0.122083	0.312284	0.327251	0.463854	0.239566	0.531584	0.848089	0.420828	0.198919	0.328438	0.513028	0.448434	0.215634	0.826853	0.590858	0.700837	0.560515	0.390943	0.291002	0.366403	0.696758	0.111165	0.170367	0.783932	0.523048	0.543362	0.305088	0.702132	0.429676	0.700201	0.624647	1.38139	0.438707	0.52977	0.764034	0.689279	0.818583	0.642962	0.953209	0.741122
Pame_14423.t1	0	0.107836	0.515133	0	0	0	0	0.186122	0.09702	0.18928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119546	0	0	0	0	0	0	0	0	0	0	0
Pame_14424.t1	0	0	0	0	0	0	0.103442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14425.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14426.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14427.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14428.t1	0.884746	0	1.77819	0	0	0	0	0	0.835507	0	0	0	0	0.859716	0	0	0	0	0	0	0.945614	0	0	0.812759	0	0	0	0	0	0	0	0	2.25714	0	0	1.00435	1.89798	0	0	0.979771	1.82962	0	0	1.07672	1.07942	0	0	0	0	0
Pame_14429.t1	2.09921	1.11273	1.08099	0	0.345358	2.08843	0.975589	0.653537	0.677452	0.328152	0.446286	0.398052	0	0	0	0	0	0.791716	0	0.399655	0.758075	0	1.64444	0	0.345082	0	0.37761	0.415983	0	0	0.796245	0.413915	0.881394	0	1.33148	0.401069	0	0.408456	0.407177	0	0.7288	0	0	0.862671	0.445523	0.408161	0	0	0.85494	0
Pame_14430.t2	0	0	0	0	0	0	0	0	0.214327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14431.t1	75.3439	41.5263	23.7537	17.7065	25.5842	32.2634	43.7779	22.5436	26.4781	21.9223	0.702546	4.20442	5.00454	3.37875	2.7034	5.64275	4.61526	2.8353	4.75732	3.09721	3.26125	4.30983	5.70277	5.61604	5.87417	4.99054	5.64689	5.42415	5.32868	4.33287	5.24557	6.20463	5.26509	7.43201	6.27076	5.32027	4.65529	7.30517	5.23273	6.63005	7.38596	6.80625	7.03134	9.83553	6.21868	7.5173	5.86996	8.73245	6.41228	7.36615
Pame_14432.t1	0.158626	0.162791	0.129258	0.05966	0.08058	0.124785	0.127035	0.168218	0.06846	0.074841	0.021465	0.478028	0.316062	0.258463	0.415982	0.429257	0.354246	0.191843	0.397184	0.370519	0.242848	0.419697	0.262188	0.465683	0.472516	0.333825	0.356621	0.48625	0.133621	0.462291	0.37404	0.243872	0.398961	0.587549	0.394554	0.370131	0.537528	0.435597	0.546783	0.358938	0.769176	0.435509	0.542771	1.13753	0.207643	0.638685	0.385904	0.155355	0.3643	0.46154
Pame_14433.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pame_14434.t1	95.6576	84.9921	59.4971	61.5177	70.691	78.3076	79.7749	64.5667	50.4831	71.6795	30.7318	62.9983	55.587	54.3926	36.3549	69.1332	67.3548	40.2821	54.7319	46.915	57.9591	84.8941	92.432	76.9016	86.2816	82.6704	76.9613	95.5483	82.9588	63.2014	75.2609	87.4011	107.341	89.9358	82.7995	87.3121	65.1539	110.438	99.8301	104.568	96.8567	78.9749	137.751	156.32	98.5962	132.119	75.5718	137.013	103.302	108.937
Pame_14435.t1	22.4745	17.674	23.5599	44.8963	45.0758	14.8535	23.5709	47.23	42.9102	37.9919	2.75434	7.32286	8.16847	7.55348	4.51704	8.09177	6.41797	5.90276	5.90035	6.29313	7.0373	7.11671	7.78479	10.6962	10.198	10.2608	5.86272	9.71116	4.07496	8.37475	7.89104	6.14103	10.5103	7.89208	11.5487	8.35079	9.11803	16.2097	7.41771	14.182	9.91194	8.90961	9.39752	11.6092	3.57362	8.24593	12.961	1.50824	8.41535	7.23596
Pame_14436.t1	0.011887	0.064215	0.012117	0	0.012081	0.071957	0	0.021944	0	0.022446	0	0.027082	0.060833	0.02424	0.062439	0.076733	0.012357	0.054848	0.038881	0.014261	0.026974	0.029292	0.014055	0.024087	0.023647	0.066769	0.013372	0.014593	0	0.02722	0	0.073128	0.059812	0.055052	0.030363	0.028473	0.039689	0.070997	0.09894	0.028327	0.088689	0.063652	0.043563	0.01563	0.015555	0.06943	0.030486	0.031025	0	0.026101
Pame_14437.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
