gene Fam Hos Lab Res Wild
Pame_19517.t1 3.76024493038521 3.33913250738989 3.39984271527445 3.7229162575323 2.72100323651858
Pame_19525.t1 6.00719075118608 5.61762168907017 6.01806595044074 5.89415589887023 4.87562109735494
Pame_19527.t1 6.28728169150139 6.96208478118242 6.09583551206254 6.68960116277209 5.85064971655831
Pame_19528.t1 3.39634207328431 4.10133712710577 3.29408099254574 3.74105398343145 2.15451164881892
Pame_19530.t1 4.31351971453204 4.00143228316583 4.37329207171292 4.32269726101786 5.61611867848191
Pame_19531.t1 8.47894833615931 8.80007628245791 8.36614543236057 8.71640012861082 8.69182939227505
Pame_19532.t1 1.88864673773548 1.85830971903416 1.85944112131184 1.92023885625419 1.58176285028791
Pame_19534.t1 1.56400244073467 3.09846026317273 1.69902636520459 2.18175478340277 1.45845723903773
Pame_19547.t1 2.4096721417151 2.06549321729399 2.19355168058513 2.25409365586716 4.15481026880528
Pame_19553.t1 3.14170313710942 3.8750998154899 3.28729125559212 3.6199059653935 3.09037837005177
Pame_19557.t1 4.22359394463593 4.1997347370288 3.90003052951268 4.38938956621918 3.69233263931745
Pame_19558.t1 3.70810202126859 3.79941926018861 3.39470800168392 3.89748752188762 3.22958401009815
Pame_19559.t1 3.49475370220057 4.07912822585179 3.18304479920392 3.82667200174194 3.94962212175316
Pame_19565.t1 2.35678453302145 3.48463666014482 1.73377531987172 3.19490518644895 3.80385184913104
Pame_19570.t1 6.56732346842834 6.48338078367683 6.12816930289734 6.45663580225006 5.48419330963529
Pame_19572.t2 2.95882589905121 2.771834046145 2.56921169548345 2.79270700295839 1.16122316053532
Pame_19580.t1 3.91877718771816 3.85937968303565 3.88822945239606 3.84867759298339 4.15859980641584
Pame_19582.t1 7.44404678606046 7.85918087060569 7.04776412409103 7.69377150361349 7.20953711291479
Pame_19585.t1 4.49261936904491 5.10763646504706 4.26773356895068 4.98392980878846 2.32126992235256
Pame_19589.t1 7.13631451802904 6.28736045230615 7.27074138967742 7.06590501332962 4.3002416837884
Pame_19590.t1 7.28668507469779 6.7277299128305 7.37333723653917 7.23246394707471 5.92192661940069
Pame_19591.t2 6.76137232354576 6.91273042473763 6.83949849175636 6.79690008931265 6.15177464426628
Pame_19592.t1 3.5987578124331 3.0350798448543 3.58188148151178 3.65518505961548 4.08723895810729
Pame_19593.t1 5.59893974486241 4.6818912642075 5.66130542457979 5.52854868924942 7.32521212019496
Pame_19594.t1 6.87370002670298 5.96025044533562 7.20650727203291 7.07895430568619 1.37178675854644
Pame_19595.t1 6.10388217864415 4.95533315532614 6.13082322125747 5.96588137155144 5.94729464875867
Pame_19598.t1 2.90901151514623 3.21507922209463 2.45735683477907 3.1054397386781 3.10756947753143
Pame_19600.t2 4.23125913714446 5.30225001734598 3.86572112018033 5.28699221889336 4.52248647111686
Pame_19604.t1 2.61405034084319 3.76382218273672 2.54490347859415 3.89386652103364 3.64492583269132
Pame_19605.t1 4.39336833526813 5.18314970340484 4.55350328249799 5.44914434888388 3.30570922664012
Pame_19611.t1 6.45359408228943 6.56684473562149 5.82682906664467 6.56860491678909 6.8162623806961
Pame_19612.t1 5.2523681773117 6.10172494042978 4.77437498077833 5.53261785563259 5.12238658193103
Pame_19613.t1 3.7445695402204 3.95945282384138 3.76408394232797 4.02881901060264 3.69903770302286
Pame_19614.t1 3.62190713114247 3.80409622425063 3.2543656585404 4.00547675440415 3.53519030725291
Pame_19615.t1 6.28861221395201 6.72658514724364 5.98042403965486 6.56595961403263 7.36198078806411
Pame_19616.t1 1.74605409511996 2.10650080479282 1.70773973896104 2.07477287039281 2.60086773328385
Pame_19617.t1 2.87883998576347 1.99654595463495 2.956660258201 2.61133965032261 4.89729672985214
Pame_19624.t1 2.39645404165363 2.77075799349595 1.95922786923083 2.74395689604483 4.68476527758545
Pame_19626.t1 2.91797275044101 3.58485163492677 2.54537431432003 3.3074365228457 2.97931671592823
Pame_19627.t1 3.97667521546625 4.29632587884684 3.73246445663976 4.12578041871964 3.72089445472927
Pame_19630.t1 1.38708321042572 1.746322782334 1.04415740374257 1.84138191915046 2.89924946953793
Pame_19634.t1 1.75684468699402 2.2077212090728 1.57314629507502 1.88487891783499 1.3741442360175
Pame_19636.t1 3.39598756192088 3.74861152897912 4.16374299100031 3.71487177041121 0.0326989236464037
Pame_19639.t1 9.07764958750701 9.43397708803157 8.92752087849752 9.32140033490766 8.56664765359879
Pame_19640.t1 3.04551668608333 3.57649240085816 2.72247624836337 3.24016101978736 3.82105638309566
Pame_19641.t1 6.96517660251693 7.34500211664718 6.69318496085444 7.15366335829104 7.11109178219734
Pame_19643.t1 9.21134303240654 8.48333094890686 9.10048486595724 9.21000923530289 8.91569662340749
Pame_19646.t1 6.25697792416497 5.35739261810243 6.11191443477135 6.41398837118291 7.12415273459096
Pame_19647.t1 7.74874660050236 8.0352309226251 7.66148074294551 7.81467746779556 7.07695070242677
Pame_19648.t1 1.88310248480764 2.13867786608779 1.82187658277431 2.01523867995515 1.62791635475545
Pame_19649.t1 2.48164487856718 2.66194649870376 2.47044930478849 2.62013789424543 2.51684681481011
Pame_19650.t1 3.55379255114395 3.913965889412 2.92413864640318 3.80144300226168 4.1453914032953
Pame_19651.t1 4.60081793843713 5.07555237155542 4.45594657716664 4.70103044873241 4.63080147665734
Pame_19656.t1 2.38227864957136 3.45057207037337 2.31832598600628 3.51953587581769 3.6157802484793
Pame_19657.t1 3.69839801129138 4.09453217517314 3.02723751087927 3.71389052866932 3.61848732798678
Pame_19660.t1 7.38461416383481 8.03760514951266 6.84386153187642 7.55482287081106 6.2111877249969
Pame_19662.t1 4.14925677669954 4.60869389917083 3.6810852083248 4.17954990338404 3.92034911046172
Pame_19663.t1 2.99048154127186 3.68569459074762 2.32662273861828 3.19570851315439 1.60155916976631
Pame_19665.t1 3.17481068340212 3.62182994043761 3.08003294091076 3.46762129852935 3.50614560178773
Pame_19666.t1 1.74047729637972 2.24885391914218 1.74052671739624 2.06334636909877 2.36580047923316
Pame_19672.t1 5.18430147497575 5.74656485813421 4.66918870686841 5.43338927828738 4.2418156141405
Pame_19675.t1 3.26074903907624 3.9489548177078 2.77032582796324 3.5039586378423 3.93416442981225
Pame_19679.t1 3.30448676469904 3.96404550611599 2.97748594517609 3.61176666207277 4.30923437606289
Pame_19681.t1 3.06705136481637 2.51353956359761 2.48132786735511 3.00922199179543 2.61145572937713
Pame_19683.t1 10.788642449391 11.3108857114842 10.7695574391629 10.9522380626892 10.008467257908
Pame_19684.t1 7.72060167703377 7.5996551839213 7.69187883541501 7.70144535515637 7.67389345761213
Pame_19685.t1 2.28161638502709 2.58393239101826 2.05981335640986 2.55494151150853 2.78911070127603
Pame_19686.t1 11.5848631152055 11.845134305024 11.4320050731191 11.6740698232344 11.0914993822085
Pame_19687.t3 2.86199051103043 3.217045456444 2.42759065665722 3.19152148459735 2.96026097853359
Pame_19690.t1 8.32954379697858 8.64954500739187 8.11327491051024 8.51789680269523 8.12792218734067
Pame_19698.t1 1.45895078914039 1.43188899145698 0.941637512106163 1.88444966250367 3.77914151936849
Pame_19703.t1 6.5871102726668 7.30754721775585 6.90063379726556 6.95384186345121 7.21814506501501
Pame_19704.t1 2.98581867925355 3.34312922260138 2.67530509656948 3.27144417544535 2.46730586902144
Pame_19705.t1 4.14457166356929 4.60130873632536 3.6533234606371 4.20936663586856 2.85585602450452
Pame_19706.t1 1.80917622622472 2.34795036047539 1.50469973303834 2.11791033062902 1.91199864167065
Pame_19708.t1 2.36693726896506 2.69160045110356 1.73758117951635 2.66803124251023 2.40774331491104
Pame_19709.t1 3.21192146433475 3.83005094682408 2.67412073374567 3.74427466881037 2.7108323339744
Pame_19710.t1 2.46680266033149 2.54231219284542 2.23244887618202 2.56562499047022 3.18144103674835
Pame_19724.t1 4.43426673282383 4.91986349136545 3.76857614018516 4.68093675341622 4.91113544096361
Pame_19725.t1 3.37698618753548 3.70425236216834 3.08616273492748 3.62427211944737 3.86679972656374
Pame_19731.t1 3.50720126975747 3.15931793619239 3.53274385215506 4.0353099435786 3.88265028151012
Pame_19732.t1 3.76708268195729 3.72967962030688 3.77330407565853 4.51038686441328 5.88307826888976
Pame_19735.t1 1.84516153954528 2.51717484460751 1.74771580440847 2.13598886454166 2.72108250357154
Pame_19736.t1 2.87367093350935 3.23811646481537 2.49867062959996 2.62314221384029 4.52022983482625
Pame_19743.t1 3.28031598338943 3.4781810448394 2.97638946339505 3.42956450768076 4.02471839501026
Pame_19745.t1 1.69142354564835 2.09043940790276 1.51036481649212 2.0975131016013 2.38445227458448
Pame_19746.t1 1.49685323671134 2.23928677331448 1.712405071017 2.19219610748146 2.67684403230187
Pame_19750.t1 12.4337822756957 12.5769350714435 12.3245647603838 12.4611786509439 11.9034335275915
Pame_19751.t1 2.39688547433372 2.87867941083713 2.14800285492563 2.42568577463885 2.7358707735014
Pame_19755.t4 2.9458781652286 2.93255587343241 2.79428579514947 3.03995038745553 2.96693397656741
Pame_19756.t1 2.52993145157495 2.61268437896545 2.37775476497824 2.66036006631553 1.65577624360249
Pame_19757.t1 3.12220148246653 3.37035926667913 2.7312485534201 3.55148836087126 3.30468391499086
Pame_19760.t1 2.66066107775213 2.75336128616415 2.46340829477126 2.91764473711444 2.0582224490708
Pame_19762.t1 9.50848744610635 9.99867891511555 9.18082292933729 9.57026733685525 7.14505097048721
Pame_19763.t1 2.72852151039794 2.96906678918621 2.41775813787635 2.91343935919354 3.06159632290014
Pame_19765.t1 1.98990746292808 2.04554541690774 1.69766049756627 2.13738341739077 0.897113842507423
Pame_19766.t1 4.52090408933117 5.0196009106703 4.25293930996423 5.13063165139312 2.23234085020034
Pame_19768.t1 2.80335757897282 2.73270358421899 2.54736041296046 2.98942996361577 4.12319863937595
Pame_19773.t1 7.71930458561558 8.13168513940163 7.46695439958195 7.90892138128255 7.60221081903622
Pame_19774.t1 1.81563447378715 1.92416268438962 1.86624548962213 1.96094394531092 1.08360898706936
Pame_19775.t1 3.25389061486549 4.01524213670013 2.82281092778522 3.86606204658534 2.92841676506617
Pame_19782.t1 3.75517044433659 4.19402280275953 3.47510365767818 3.93038342082043 6.99012312522637
Pame_19783.t2 4.29905347663875 5.05125946165702 4.09434001772463 4.80900950577718 2.43143389525507
Pame_19784.t1 4.4077585562097 3.90283011412686 4.32697646769639 4.35566580296234 3.32582197202261
Pame_19793.t1 2.46274031374873 3.07914986674262 2.36720555877407 2.80967232519703 0.124370357444166
Pame_19798.t1 4.1081884039816 3.28805192829937 3.97401154295792 3.99963816771581 4.43873707995488
Pame_19799.t1 4.79617244967328 4.6418544263297 4.50844761948499 4.8308487723292 5.06568633767123
Pame_19827.t1 3.27796118719162 3.86214494755223 2.75763216191839 3.61695193179176 2.81319653404106
Pame_19828.t1 5.7653780334242 6.22862767080556 5.52705078802582 6.01214690014876 6.08407961847761
Pame_19829.t1 5.01420268501789 5.3438703955147 4.90289973249951 5.16242298456271 4.49471265749326
Pame_19830.t1 7.36521869520249 7.62336660917137 7.19601770465384 7.58234027311706 5.78422494314533
Pame_19834.t1 3.24834104282235 3.09567259783387 3.05560728573345 3.22010108725226 3.04058436748732
Pame_19835.t1 4.01960614019563 3.768952692444 3.87226820994824 3.99405416708612 2.56826790767798
Pame_19836.t1 3.45877051668652 3.21085702470949 3.25920807832594 3.37004413315527 1.06371042350752
Pame_19840.t1 7.59452161242251 6.91746771852386 7.58680335287424 7.64369541342971 7.6357652721469
Pame_19846.t1 2.46221175681093 2.72764253943471 2.36758071639883 2.55588561403677 2.42268815487781
Pame_19849.t1 7.73091585915374 8.56593000997193 7.49539102975978 8.35018626035103 8.39586944799245
Pame_19850.t1 3.15790209409801 3.34083675591641 2.95894043281199 3.33026235100904 3.25240289212488
Pame_19851.t1 4.27365898762799 4.43701861700545 3.78229552692786 4.50988467241363 3.47043453328026
Pame_19852.t1 4.09328495892249 4.2705487456222 3.90548890376905 4.2904737824359 4.75541293853998
Pame_19858.t1 1.97715632783412 1.97948807606668 1.89526935200521 2.07506953941043 3.93469003645481
Pame_19865.t1 4.88267810766034 3.8980149891361 5.17276526959223 4.60061831447608 4.45104946045152
Pame_19867.t1 3.21277655300209 2.96155508992959 3.07998709192816 3.39223128487393 4.38902385335768
Pame_19871.t1 3.18196402823364 3.96860783735203 3.03302420189515 3.49478503453318 2.93528263415625
Pame_19872.t1 3.68918448867254 3.66166370489116 3.50976754919198 3.7235091522962 4.18258726664632
Pame_19886.t1 3.12372245288181 2.07003802043711 2.84901254942967 2.91803422483882 0.516866371379861
Pame_19893.t1 1.96172765729488 2.2040300485726 1.70943880374572 2.16850300465846 2.63121977867981
Pame_19894.t1 4.06168426185483 4.17511082792236 3.8303519510576 4.16785682067075 5.07422899538952
Pame_19895.t1 1.55760008304661 1.98767715639539 1.36585138877019 1.76760585737952 1.71464044660656
Pame_19898.t1 4.95485570508362 5.30530659519154 4.815232503267 5.20208911933332 4.77712133302966
Pame_19899.t1 4.07316099782707 4.38658112416966 4.08189505248291 4.19148262095578 4.11168401440086
Pame_19902.t1 1.83784768913536 1.97809472209907 1.42659147776826 2.02213859106043 1.38619881683111
Pame_19904.t4 1.82683543912928 1.89172987994508 1.62989176883109 1.97934319961539 1.25082486747007
Pame_19907.t1 6.71489414532643 5.47541645541335 6.80624096424066 6.49209778787713 10.1990373224064
Pame_19911.t1 2.3856466945004 2.48421702695119 1.97519161344797 2.73310601266067 1.58176138713852
Pame_19915.t1 1.83355797186667 2.46637052646762 1.30673308393536 1.83480093762325 0.852359619840189
Pame_19925.t1 3.61979509156779 3.90398085946627 3.3464412078012 4.00478670357009 4.81008901273234
Pame_19926.t1 5.63492731181363 5.7772830107443 5.65311412207333 5.80602205053759 5.47239625500885
Pame_19957.t1 4.91819294028706 4.74799279764479 5.03173488834295 5.04533417982318 5.17982592136214
Pame_19961.t1 2.52372187419497 4.00762058028076 1.85551032643502 3.57777292140222 4.54304407901165
Pame_19970.t1 2.48431576907741 2.91715039810357 2.08074280370109 2.68624433044986 3.04001736678114
Pame_19972.t1 3.73858622651513 4.27323274943007 3.48347238216057 3.81320785376314 13.3168082501014
Pame_19975.t1 2.12958922220948 2.61412178347193 1.70811960291244 2.05148997936963 3.97302654024083
Pame_19990.t1 6.05039982799942 6.51709088663937 5.71407558088119 6.28065764521615 6.65856367505505
Pame_19992.t1 1.68066213585392 1.8163752158401 1.50015883485491 1.70962347982353 1.43087390347067
Pame_19993.t1 5.05107442244001 5.49709727638747 4.58292629292203 5.16453157032431 5.14201989865611
Pame_19994.t1 2.67685705628793 3.23738408212193 2.32987994821166 3.00636849706028 3.05240149968833
Pame_19995.t1 2.35199261753983 2.66905984828148 1.90289225909134 2.68082299910639 2.59577221825605
Pame_19996.t1 3.19569236333147 3.62746492225752 2.93030804968251 3.48279746801764 3.14934083335809
Pame_19997.t1 3.3215376962746 3.69920045118123 2.95179962689155 3.50056141511541 3.35102380471825
Pame_19998.t1 3.91878799929963 4.27745589351535 3.67559235800938 4.03666370794118 4.57105214869385
Pame_19999.t1 10.2597477909957 9.94475550880235 10.2298885926234 10.4541692091555 9.61801341397144
Pame_20000.t1 2.33210216892657 2.7723742269788 2.22546543346269 2.58351720782813 2.32491157159214
Pame_20001.t1 2.93328743740303 3.26147773459486 2.82110762748238 3.05175720737107 0.646660550251159
Pame_20002.t3 2.91518280179989 3.24722425656096 2.66237376136355 3.15378538148369 2.97514575524447
Pame_20005.t1 2.07750966532648 2.53311217739757 1.50484207306136 2.22216051965347 1.90930485798398
Pame_20012.t1 4.02561003310634 4.24070530858988 3.99692325394928 4.23850602202381 4.03976231820391
Pame_20016.t1 3.35208942712556 3.87452023140208 3.17338147350986 3.53349844790972 3.29665983305735
Pame_20017.t1 3.53673829979178 4.08607817740193 3.34204843289584 3.7516281792199 3.34807166225864
Pame_20018.t1 2.51249344210924 2.85204335217731 2.25705479022263 2.73100732826064 0.271228217251386
Pame_20021.t1 4.68244646358291 5.14069970691009 4.54907866215904 4.90519765923363 4.15325988509404
Pame_20031.t1 2.8501970975802 2.9417813536297 2.46396273690043 3.0052680155973 2.89514589083236
Pame_20032.t1 1.70767410182486 1.49610767879338 1.36223339105702 1.8974113208405 1.45648541540268
Pame_20069.t1 6.20441417796163 6.31332877747281 6.21722268249383 6.22960150377054 5.32252552090381
Pame_20070.t1 1.75370981636784 2.30320963530875 1.40803908087781 1.94392182962338 1.84977431048064
Pame_20071.t1 3.26962814176484 3.53759374051234 2.31538227455675 3.35890500478374 3.39227171487412
Pame_20073.t1 3.46695402059288 3.56496467252418 3.11141757193942 3.58083350613774 3.43321687257127
Pame_20074.t1 5.3739262217879 5.43262687804107 4.97564432972878 5.45272111541446 4.88983422560695
Pame_20078.t1 4.7452753228504 5.02415144612374 4.33918458415105 5.19221542785566 4.46307612069133
Pame_20079.t1 6.60919499795714 7.01923802818194 6.16433802419348 7.01244241102105 6.28892313568755
Pame_20086.t1 2.5233681873303 2.83591689518527 2.89211974691921 2.74156925088337 4.59942498211804
Pame_20089.t1 1.85549035061274 1.91183046721796 1.23523958625228 1.95256774588949 3.93277571295107
Pame_20094.t1 6.87640007802895 6.67483944063396 6.93849909956781 7.13067088296074 5.32689055903532
Pame_20109.t1 4.30874803005016 4.80572540961157 3.9858583708353 4.48233472352428 4.30464083370755
Pame_20111.t1 5.31252548547269 5.97756011078603 5.0018160161024 5.69286535200119 6.0224994299464
Pame_20112.t1 5.62241625378311 6.10288413514206 5.18730389099265 5.84923366838254 4.6489675564963
Pame_20119.t1 3.19605326565674 3.5506968124124 3.08377554799818 3.16474013744794 2.15638384195237
Pame_20121.t2 3.33054318099443 3.82681350935203 3.0634665706384 3.67411471065004 3.89939039826344
Pame_20122.t1 3.32702390273322 3.88080357706478 2.94904413453349 3.4761940369259 2.1872666499424
Pame_20125.t1 4.76104352940455 5.13824136863403 3.62168005048022 4.71007680669152 4.49380152666982
Pame_20126.t1 8.29669204461499 5.90700475367994 8.64071282635599 7.27389349034223 5.07974066603237
Pame_20129.t1 11.4719893311835 11.780095886165 11.2513123252492 11.5455846176675 10.3375445454692
Pame_20130.t1 2.75076888331317 3.50547276905764 2.38243662297711 3.25151085411186 3.53263928721166
Pame_20132.t1 8.84097429518686 8.95547264856011 8.59297032726976 8.88078235577509 8.88785351278796
Pame_20133.t1 2.65812686386798 3.27996756361258 2.17831646765375 3.00693663894904 3.12654586797135
Pame_20134.t1 3.95731755131088 4.20395200016003 3.56711568225553 4.14017646298449 2.9833373405804
Pame_20135.t1 6.19214040952126 6.19652424712573 5.72022451595612 6.19486641387035 5.38240689104254
Pame_20138.t1 5.23776827989284 5.67576526272826 4.82196904012035 5.50485622408881 5.57045334152545
Pame_20139.t1 3.39311441361565 3.94175473756333 3.07374571634506 3.63932654656968 3.70561966920782
Pame_20140.t1 2.50467095862642 3.04488769111566 2.15161001605027 2.78291374253372 2.51147847420908
Pame_20143.t1 2.59200053077462 3.11144547111239 2.46632933557269 2.70371409274511 2.50822596768861
Pame_20145.t1 6.23648576844961 6.68012670907313 5.8638598183809 6.46558149600275 5.66068071959293
Pame_20146.t1 4.64594723307164 5.21912127688298 4.29666162878927 4.94944318663496 3.92082317330104
Pame_20149.t1 5.23845947706182 5.55137757041558 4.79214589146413 5.47049216658685 4.6343223064984
Pame_20151.t1 3.10311969203602 3.8347847928261 2.84631821834734 3.24483502028563 1.81184990658789
Pame_20153.t1 2.10430286264659 2.51338379958756 1.97335043425157 2.39939071115795 2.41083067520845
Pame_20162.t1 2.47746534739645 4.11240913973351 1.96430350657984 2.96808584540779 4.86938046093251
Pame_20164.t1 2.72189830509644 2.22268956572205 2.56011830983132 2.67832150364866 0.56851150869345
Pame_20174.t1 1.84946414837021 2.26550018773719 1.6460439741131 1.95946245766927 1.01661239314908
Pame_20176.t1 2.97040981635757 3.54776296639128 2.33144219135753 3.22493746629622 3.03970717637235
Pame_20177.t1 3.05394218124855 3.6712838585325 2.6526208834718 3.26811885661959 2.83696503767592
Pame_20178.t1 5.10727674284493 5.65742405229366 4.86708994251047 5.39006450147556 5.50893791023987
Pame_20179.t1 3.79383762101268 4.47418711974066 3.45263071430366 3.87500675383887 2.42472722889892
Pame_20180.t1 3.0496288785088 3.45618192629574 2.89472741236704 3.44090134529548 3.3407228927324
Pame_20188.t1 1.91427148871802 2.48557937037511 1.63906137009705 2.06756819628515 1.15356402549192
Pame_20189.t1 2.21338027714286 3.14457968637847 2.21414712370247 2.41758761360043 0.678811916576566
Pame_20191.t1 8.90195648411289 9.01411047414074 8.60326470746826 8.84299481063496 9.48253002838233
Pame_20196.t1 5.37355562679113 6.24729300477436 5.1817820321694 5.93312081767962 0.590981140673444
Pame_20207.t1 1.93385797746747 1.93082382365573 1.71057326416418 1.89690838899013 1.30234608907089
Pame_20208.t1 1.59333354728755 2.4300478613412 1.47550444368473 2.60804729067215 4.56998110709617
Pame_20210.t1 8.57598338635713 8.89919889365624 7.92936146380506 8.35917934633088 7.51679713250515
Pame_20213.t1 2.25042837600106 3.04657745188534 2.98412079264853 3.42843757376479 4.0708748091514
Pame_20217.t1 4.03589294222296 4.6878144659672 4.36676547829683 4.77511024232873 2.55006856026625
Pame_20219.t1 2.48371057463976 3.03902742816969 1.87740973378996 2.79628989843426 1.52241819306927
Pame_20226.t1 7.25140638048964 8.21666914646301 7.09787113575983 7.86824637350325 4.43494408662004
Pame_20231.t1 2.43748648501332 2.14043854579561 2.24584077380368 2.46544965013291 2.41214849692887
Pame_20232.t1 7.42760693660866 7.78599225053904 7.27531803781434 7.50882000199378 6.47999637392143
Pame_20242.t1 2.80971380521796 2.87947752547014 2.31490964118387 3.079255575711 1.44124532605678
Pame_20244.t1 1.99264463749095 2.33202082018896 1.65371503448039 2.28090452334707 2.99137001462118
Pame_20246.t1 5.12515360751703 5.48990654437964 4.94970973851619 5.68278512659575 3.55638173519788
Pame_20258.t1 1.25638835185702 1.57831531619169 0.90139282275729 1.693425290668 2.94194323550102
Pame_20264.t1 2.90526200663143 3.43181725173778 2.60958746781178 3.18303572547748 2.85841595438889
Pame_20266.t1 2.6565526306247 3.1686737684055 2.47237332935753 2.87202619034729 2.65502058936915
Pame_20267.t1 5.02695608172733 5.45152972045857 4.7735507046723 5.47256790075352 5.41446051648535
Pame_20268.t1 3.24365536498253 3.00039062358188 3.06341303168557 3.56135305468972 2.65919087903327
Pame_20269.t1 1.93642794705081 2.08713221979535 1.77336149133727 2.0146306079014 1.58143657467681
Pame_20270.t1 2.65556991279207 2.61076148572126 2.3644651196956 2.76958495757517 4.3611086094908
Pame_20271.t1 2.00033814026218 2.33083575171239 1.90464927327367 2.18493332766711 3.33034131457782
Pame_20272.t1 5.67481534988935 6.15383288968321 5.52687093675781 5.75311244689143 4.29386918987907
Pame_20273.t1 6.01519285878484 6.35291827474548 5.5715741702375 6.27607954201261 7.58324838795787
Pame_20274.t1 2.56170958730877 3.0734664932426 2.45138797152848 2.87794939788267 2.63361420557446
Pame_20279.t1 3.67682794627646 4.14821397637073 3.06568798666791 3.93030099857897 3.12147549611
Pame_20280.t1 3.1124295993326 3.71538890703621 2.58619386084858 3.3821404685218 3.22593946818787
Pame_20283.t1 4.09428996872647 4.40899313802622 3.95587270768246 4.32248513031919 3.5641475587905
Pame_20286.t2 2.99027246458903 3.08650916844677 2.50347955813596 3.33313240886101 2.80962621025518
Pame_20287.t1 3.79001332668977 4.21700486773748 3.78072976297458 4.04785976206659 4.33578355636687
Pame_20289.t1 2.57623303287605 3.64491647472964 2.26957730744899 3.44294440774209 3.36106787596558
Pame_20290.t1 4.30693156391448 5.11930732117588 4.2135255498761 5.0367220279701 3.79214039873359
Pame_20291.t1 1.62450903988821 1.91953378033177 1.37596722164133 1.78234506018744 2.27962871789392
Pame_20292.t1 1.61770614715506 2.04105139144565 1.41565973884881 1.79563312072584 2.8105647690788
Pame_20293.t1 4.77778692565543 5.23378651130704 4.49331906551197 4.90613770121625 4.86083679892021
Pame_20296.t1 3.0254399562607 2.80263138665722 2.44588706129143 3.18324109180516 3.40597232351683
Pame_20298.t1 4.20684191683703 4.40832303373409 3.86637882563637 4.1579405865734 4.33546156222363
Pame_20301.t1 7.54475166933142 7.0673965607125 6.98060488838689 7.39145097133443 6.25737800981571
Pame_20302.t1 5.91335630582727 5.84167004312573 5.4600111351723 5.83197561523445 6.18621443195941
Pame_20303.t1 8.46526589916442 5.83779700149197 8.96209543999537 7.7351425402686 8.4321629928412
Pame_20304.t1 8.08533494515735 4.22458670201464 8.40924527824923 6.34315055372046 7.65970101798275
Pame_20305.t2 9.52292973178304 7.82691987101789 9.60206161529123 9.23911484682698 8.36549624116936
Pame_20306.t1 8.8450751439025 7.01741798357576 9.07581765331178 8.56527951456366 6.32748987185164
Pame_20308.t1 8.82624174894261 4.86369095930113 8.75282073566728 7.69708644070147 8.43250081520868
Pame_20309.t1 7.55257382665097 5.46191212274511 7.8008184550091 7.00104954945836 8.06197103432348
Pame_20311.t1 5.77248699072106 3.99358846053488 6.39884463760165 4.88971091589451 6.21548882869949
Pame_20312.t1 3.39254952822492 3.30108246001301 3.18654898683042 3.63252593366525 2.66924177409142
Pame_20338.t1 6.47241215620247 6.98395477343999 5.93009552051277 6.73522033850935 6.49068693062719
Pame_20339.t1 6.23682846484053 6.46464820803592 6.00406594890843 6.33070230344661 6.74278659517382
Pame_20340.t1 6.57020024314453 6.40843637709113 6.20746857319255 6.46582249886951 6.35181382375473
Pame_20344.t1 3.97802639238398 4.47910358750056 3.64916643315315 4.30347343840668 3.54260857967082
Pame_20348.t2 3.5349419846985 4.3646221395855 3.17987310509303 3.8326509384731 4.21165185894511
Pame_20351.t1 4.9867284380762 5.25271474901897 4.90028017220669 5.16909379954419 4.88405200831335
Pame_20356.t1 1.83334187426167 1.92277112092083 1.62351101786935 2.0528447536253 2.11699317889592
Pame_20365.t1 12.2973076721579 12.6168148392141 12.3714707450746 13.1206354769752 11.2809109521571
Pame_20367.t1 1.84736634071771 1.65554547014866 1.60150969964046 1.71632033148501 2.56165854818193
Pame_20368.t1 4.39841206276911 3.70850671190937 3.92397497028915 4.18573385359892 2.50430243783097
Pame_20369.t1 2.14130500624807 2.27956794285756 1.77437970481145 2.29973949093485 2.02698421483847
Pame_20370.t2 1.74657620293965 1.54690319817516 1.60563517789588 1.58549252926166 0.480731193717063
Pame_20372.t1 1.5932817190585 1.92757724712426 1.38414919228412 1.69998653694156 1.76380083407564
Pame_20373.t1 11.9370497631327 12.2455852268728 11.8244273020902 12.0738212870351 10.340030825164
Pame_20379.t1 2.17569678661832 2.79944179315501 1.93655066075297 2.61479687744255 2.22642969430661
Pame_20386.t1 2.58638407671209 3.30475996565276 2.15258016155172 2.51766417501808 2.61114112160334
Pame_20388.t1 3.17702390434025 3.48599150060751 2.92241190177538 3.40231282148216 3.14988341995869
Pame_20389.t2 3.43381558679311 3.40479094925683 3.27162871199552 3.60513768217501 3.95786601522513
Pame_20394.t1 3.66878243738402 4.14601604720597 3.26571130406119 3.88880940586638 2.6340680838545
Pame_20395.t1 9.55376971029464 8.35241078235982 9.55789747519699 9.32065079533898 7.9355704727279
Pame_20396.t1 4.0555632590996 4.2151290884649 3.69388254257919 4.43999681851986 3.75262312255614
Pame_20397.t1 3.56039855052468 3.70456567564845 3.2309839737127 3.79271147072362 3.44994065719867
Pame_20398.t1 1.94189656386086 2.0271310212146 1.68122737402423 2.00444310054216 2.46867913701557
Pame_20399.t1 3.20082119081103 3.01985282303622 2.8453858111574 3.35092416147559 3.03945222148746
Pame_20400.t1 1.76182817200017 1.77996271703303 1.5110804255385 1.99211093050956 1.82137119131135
Pame_20407.t1 3.04273538874862 3.59143708462953 2.8167126085643 3.52599283074076 2.30447508454363
