CPD Fam Hos Lab Res Wild
pos_21716 10.2884359937263 13.1826768282886 11.2201095912704 12.9493749339403 9.47367550338765
pos_22017 12.1365803507361 13.0198557638929 10.9159559832759 13.1811872763518 8.9211770074477
pos_23940 17.3684068661089 17.9717322408697 16.8026235539973 18.547089737773 13.8821481326043
pos_24501 18.597065083612 19.2549408528016 18.3024297204166 18.4880334368017 16.1337758139293
neg_7425 11.0851602893951 9.79244092086424 9.95178836748728 10.1702054587563 7.73741452376873
neg_8465 17.0645280117417 17.7448781062184 16.32790561117 17.4148633626393 14.8221848771457
neg_13246 13.9642783282856 15.0470134093435 13.4443253205843 15.6924071714194 14.6431381349272
neg_15197 10.2537417001796 13.4027025637056 10.5069333898102 11.9417036343626 14.8103697016882
neg_15281 10.7687677210372 12.3522871785873 8.76630728214368 10.9518001060218 4.41273543822309
neg_17798 12.5842449935967 14.9150575279732 12.4422523780827 13.7875966329169 10.9658476838656
neg_25467 14.5094071762044 15.9875357020124 14.3528811527462 14.8066334730088 15.8857121127102
pos_1711 15.4970704305438 15.4489674238437 13.379057073716 16.0411168795914 11.4037060705003
pos_2592 12.4980420742083 13.4885651351748 12.2382929150561 13.2699400329825 12.2653537325659
pos_8529 14.2920056917595 14.7195309181067 13.350011260942 15.0120261084494 17.5705556617134
pos_10836 10.1817853130415 12.5098710764511 7.01141014264531 10.0274803377445 13.1664256219928
pos_11418 16.0325391930352 15.6111788336308 15.7687314860441 16.0765719381478 19.7412851901261
pos_11632 17.513929385266 18.32111018791 16.5509403324109 17.7269778606633 20.2011688668555
pos_13989 18.0887819173897 17.6355513425437 17.7936375566462 18.1272574071667 17.5587271895889
pos_15612 18.8196713298719 19.9808965430429 18.6186660349076 19.2743211300534 17.7077633850003
pos_18092 16.4587418157545 16.7468579559531 15.9807497864067 16.2097849494045 14.1136643345316
pos_18286 13.0235148213249 14.0159127074693 11.8883712779906 13.541219190489 9.87413263680702
pos_19820 15.0163930670552 14.1756420662904 14.4149027069793 14.6613344193654 8.67336281047815
pos_21298 19.6091687015892 20.1797785190489 18.4680840614259 19.858377695671 20.9714340730169
pos_23265 10.9866240288492 13.0540136507469 10.7531705049202 11.0927949581423 10.2923652774915
neg_5286 16.3189796563699 16.0783620960006 14.5165725505227 17.1046965047512 5.39237725127459
neg_10275 11.9576654819894 13.6320909590821 11.5820828425659 13.2256075387221 15.8005183520322
neg_11219 18.9340810949914 20.6135977219605 17.982651208664 20.0861857614205 16.0989893498321
neg_11745 19.9317691582828 20.6738919386121 18.4439038078705 20.0465581195322 10.4176021954951
neg_12379 13.947689943826 16.1377405516379 14.2169094362047 14.4568636955792 14.3228249194975
neg_13270 18.7069000271031 19.6065244148933 18.699461270648 19.2242521962804 18.3443051182864
neg_14856 11.4203700392199 12.6409438378301 10.6230547327767 11.2469558271496 8.21170919486056
neg_25302 12.2513899032437 13.1587345908299 12.0386286940846 12.5838207816788 9.83098224193719
neg_26175 14.4508944136387 16.0883717374463 13.6092934534499 14.4399529458647 11.5656751827131
pos_1726 14.6339497445723 15.1204350136953 14.5831242520917 15.0157740654186 12.6979520688437
pos_2917 15.4296296873668 14.904401091016 13.2153540837198 14.750419989544 13.4826808271903
pos_3249 12.4922508621908 15.2329563410902 13.2268381504184 13.4727622224 12.1770759592363
pos_9812 20.5848090729915 21.7257994069424 19.8782709895574 21.6500334574374 13.6117331183571
pos_10752 19.0792859605948 19.6761521510319 19.0200430057915 19.5060347061332 16.2127589468829
pos_11616 12.9695364100406 15.8917634496119 14.3732157816152 14.4923861401537 12.6656140055236
pos_11930 16.256074273439 16.480391121571 15.9917061203526 16.8845803448854 15.3075861667724
pos_14481 15.1946003059702 17.7119047915202 14.3761323524559 16.2867290437639 18.6207757796321
pos_14548 20.067695097025 22.1017407671553 19.6880754289301 20.7109802681296 23.080518951529
pos_14873 14.2096713036227 13.6674470899156 12.9944644835331 13.0214066933189 8.95018511753361
pos_16226 16.1004670865475 17.2344785646346 15.1743413148067 15.2524541487316 17.6674132793942
pos_16353 14.6820107454066 15.1200637173521 13.5769856066636 13.3237508669614 16.896629025634
pos_23139 10.9390143569338 11.1671760636737 9.86888371722211 10.7905561405354 8.65647313268314
pos_24545 9.01966434169037 12.6742149431114 8.76983003612036 11.8846606306083 10.4344235232546
neg_1117 13.6914569870422 14.4939722634979 12.8427706125676 13.8270835685878 11.2739716783902
neg_10080 16.153714444861 17.7684472945917 15.7599083516578 17.4196030348432 18.6195496479065
neg_11628 14.8017063469039 15.6087212850348 13.6746994394511 14.7431890997991 9.54796399174555
neg_13331 18.3168240043927 18.7982648035628 17.3980564110087 18.6753340209357 15.2708444707781
neg_14612 21.2707107713667 22.7641042581244 20.6114959661122 21.8884357816806 19.7881629908207
neg_16377 14.8120466149146 15.8135022653653 13.7877537603763 15.8267597011753 15.4817450821007
neg_20479 9.48849095829858 10.7006431675795 11.2856403877249 9.88103769176814 6.30197846789636
neg_25234 12.028420945994 13.1286753053794 11.284707556661 12.2879002964085 12.5774302601599
pos_1080 8.47639267783005 10.1038532912872 8.29889103221799 10.0804217705626 6.41995941916898
pos_1203 17.69718715909 18.7300591246708 17.6177912143498 18.2327592487114 16.4038010459008
pos_1427 9.4120214062258 10.177207822543 9.27091466301862 8.52289025005409 14.5975223034834
pos_1706 15.6932355377519 15.2596167879604 14.0682678660181 15.1036808531718 11.1314414746759
pos_5485 10.3706197706003 10.6976304318505 10.1824550097497 9.4723972158502 9.72510430961608
pos_6224 17.2995359253415 18.7453595148947 16.9677498382531 18.243916690452 18.6482300568872
pos_15305 13.6575620709388 14.2022715586451 10.9691105748776 14.3010309976341 5.25625962771775
pos_17689 15.010698031406 16.7722724583941 14.5007767062709 14.7594642817459 14.4223482276814
pos_18579 17.1513557887336 17.5098517017318 16.6172903289303 17.2419072651987 13.9227858643032
pos_20040 21.4866357382368 22.3118347028914 20.57180761878 21.6787227432755 17.3338468602565
pos_20592 15.6511118658549 16.3852920637541 14.5682938987182 16.1680855436624 13.7889498934078
pos_20629 11.6844192213212 13.1856508201091 12.8928718111197 12.5447290139559 8.25045052682382
pos_21843 11.4426062258686 13.6749656821087 10.7233168215969 12.2922409033389 9.82462510231509
pos_22707 21.6656745810123 22.3845393449743 21.3685725595563 21.3026051406519 18.968703118469
neg_1234 14.7838897108116 15.5787109153303 14.4452937551821 14.2834670741533 12.2762695921802
neg_1365 14.3352768433372 14.9995297803564 14.4977260428437 14.2367043654944 15.3481209269337
neg_1693 12.4135146793242 13.6699579276502 12.5746106304475 12.5879529051032 15.3967164853154
neg_3438 10.943331314922 11.4063361142203 10.3583280431291 10.5351480524582 13.0314022202617
neg_8906 13.1584953107439 13.9326458832214 12.3091479164089 13.6256888184268 10.4965199446775
neg_12330 18.5733239098017 20.6998949797719 16.7390812380798 19.5890399493587 18.6508757700655
neg_14669 12.623228420012 16.2091645365328 11.9136526642503 15.4946807872064 14.9140843308447
neg_14927 18.4768914289436 20.8063762982824 17.4014958198207 18.7795225317415 16.5157528460069
neg_19904 17.8335090213322 18.0956353203917 17.3666738904185 17.9540701094297 16.181282208704
neg_20470 9.92486761694411 10.8315380906546 9.28456427858307 10.5547908247191 11.7978724477026
neg_23894 9.2079005175367 10.4865099419261 8.85550720979797 9.08715283913776 11.0026285901716
pos_1368 18.3259829235007 18.717771217304 17.9160261695883 18.4033841961416 12.353324053153
pos_9038 16.5084036854492 16.5539952760842 14.5539617101826 16.2767979359059 9.79533498084829
pos_9622 20.6580006840725 22.6557878756046 19.8274829822941 21.8540193454815 20.0627538758179
pos_9810 17.9905447270242 18.6932868124408 17.6544750449469 19.2724603859302 19.5556904405144
pos_9817 18.0827642811018 20.107991762754 17.3305566709896 19.0404964206552 17.7058889679786
pos_10173 20.1654751017276 21.1099116619991 19.6660239116044 20.633080048094 17.7332069475585
pos_13848 13.6181361271831 15.5156764460321 12.6697648206965 14.7174559972424 12.5083846423064
pos_18283 17.2665437347866 15.9660214636042 16.6343003886917 16.7435615814743 15.7147086193111
pos_21999 14.3849589543032 15.5181880880047 13.8852076692698 15.7319490733465 15.2872800006187
pos_22102 23.3263627533235 24.2515311923414 21.9234638927681 24.5443899570365 21.0709628977918
pos_23318 11.4430120226672 12.8382443299745 10.992568489529 11.393823760591 11.4638563771173
pos_24351 17.2396861025513 17.6258774603921 16.7504517820099 17.5669552504562 12.7131984618368
neg_3123 8.73688787128817 7.04484915695648 6.35473133502424 7.74408298363058 4.30012532509192
neg_3805 14.6510365563426 15.6207453480953 14.0766441263525 15.2035182186574 13.997223894632
neg_5306 12.2523499978104 14.0526522922094 11.2644281605947 13.3700159103151 7.4187930417472
neg_6658 14.7481523851037 15.4360742600924 14.3688017392658 15.2151636666209 4.83851278823635
neg_7529 9.53684772163774 10.3460793479246 6.91506199043375 8.98902197244872 7.32274136157321
neg_8695 11.1502831427244 12.490499828183 9.37717682417137 11.661953567719 17.3790583462807
neg_11444 12.6041042157755 13.2296447319071 10.6629326208985 12.7391789927271 14.8718945060745
neg_14209 15.6880926967432 15.5504245534773 15.8370922652499 15.6562564196671 16.2312117113639
neg_14291 13.4248364227475 15.2813936392345 11.5276563451973 13.9775033669321 12.9981852781293
neg_14964 17.2107349487701 17.7932196234486 18.1420134688189 18.3852316413765 19.9989463331096
neg_15058 12.0041070856779 12.87941949803 10.8139753985 12.5217157344199 11.4924746220738
neg_19624 8.76291700280972 11.5174388544255 9.45652431784993 8.62266953468269 7.34982156120178
neg_20044 13.9641494693564 14.7124116598632 13.5987391742297 14.3074142996878 14.7758877383457
neg_25041 14.7978070593279 15.702782271072 14.2678655767206 14.4574707791351 13.5213054895939
pos_4612 16.5216830698881 16.5775938960827 15.4452117150817 16.7463141443698 15.0180133924328
pos_6257 19.2247403258869 20.5093224852416 19.3102633057194 19.7714346691897 20.7111549726217
pos_6830 15.3960172852652 16.2245431681654 14.4946993474194 16.1398853960276 9.25000049554963
pos_14429 13.9579968013874 14.2727870994867 14.305576074419 14.6921668944045 12.2116025071471
pos_16242 14.6815744916162 15.8953023048868 15.2773280070653 15.2512683041396 8.18689002813993
pos_18543 17.6364239776381 18.6982330446953 16.6833970032149 17.8140075383811 15.1476423408818
pos_24445 19.272376647051 20.4930713802323 18.6360795023583 19.2544609900973 18.8288064806527
pos_24924 16.9870549035894 17.8529654548605 16.7660615708457 17.0852068728425 15.6611574560561
neg_1421 10.1413187087884 10.4150885435835 9.49158797157907 9.77478206677645 13.4741596220696
neg_11368 19.161014659823 19.8897030508155 19.0848827634535 19.8081565967601 17.7333348221273
neg_13202 18.1453126790144 20.2147209430592 16.9559605868216 18.2225560159516 16.9585595377499
neg_13378 23.8028277350199 25.139466793946 23.1396952160354 24.2662055090395 22.0400707862262
neg_14115 10.9354973629926 15.6985056230613 10.8512233628103 11.0634696857868 10.8579067209618
neg_15535 12.39906006138 13.0403674288055 10.5007643604514 12.9485746655186 6.9384811757069
neg_17283 15.3984904152219 16.6585024804425 15.8046615787663 15.1654052804489 13.0441362448163
neg_19145 11.7206459450445 12.4146713573185 11.2978889446717 11.2308679638901 9.69489315537743
neg_19711 17.882573340036 18.6156567645624 17.50266899521 18.228301830222 16.9579347426461
neg_20307 13.2774176418431 12.7035851654126 13.0436756530528 12.3492142615115 9.45581670453166
neg_24953 13.2551916269092 13.9079709668217 12.2893954023398 13.5660359119429 10.8156831688792
pos_1148 11.7139421097649 12.1345060784889 11.930493875764 11.5825163459463 9.00855055519319
pos_1761 16.8376536143611 17.694928631547 15.8334026527814 16.7045686024498 15.0291125928723
pos_2971 12.2054857807056 13.0722506784538 11.6992484987249 12.770119420597 13.9460690307328
pos_6425 11.476813712042 10.7436883123062 10.6250648354688 10.6419747031345 16.0451821620765
pos_10759 13.5634974033885 15.4688804707925 14.1857015241725 15.0119275553734 17.1596124648761
pos_12062 20.7303929104072 22.4825027308947 19.1681325701227 21.1803269404598 17.627121458643
pos_16267 13.6663563323766 14.0590277970214 14.3967030182862 13.8534967280179 7.58470701410731
pos_16372 12.9067425230222 14.613904909975 12.1479068076881 13.5661598887655 15.689009053687
pos_22101 27.688193012156 28.5973090478928 26.1518441494543 28.8858661183211 24.2926907955982
neg_2086 9.82259743091239 10.2307260405392 10.0525029121289 10.0925901707885 11.614125147029
neg_2176 22.721203483767 23.7106236811475 21.7193259730481 24.4803570483874 14.7988090364783
neg_3329 13.3897222899705 14.9085309807537 12.7116350002267 14.2629016280057 14.1216432027649
neg_3974 13.2538785412922 14.4872189696531 12.8012144400453 13.7762288741338 14.7548913468735
neg_6181 16.9339097648559 17.5438837769924 16.2633677940766 17.2205712418274 15.6659573714083
neg_7063 15.8461441553024 16.9252294991313 15.2587762163522 16.5279887697636 14.6141809831528
neg_8357 12.0874681574261 11.3957089765917 12.0301161611946 10.1969465295499 13.5565330599871
neg_11533 13.3983797838951 15.3086096196327 13.2424717234424 14.7778478772946 8.87745429507957
neg_12191 14.4030999353848 14.8313678691409 13.4381628788962 14.3851689519667 8.98099324461783
neg_12570 11.0774797877891 7.94504022535506 8.5274621860648 10.6340742775506 9.521934308944
neg_13240 19.058042939103 19.8855685160707 18.8720255394299 19.1746459841212 19.2784782065971
neg_15467 14.3815200749043 17.110510630407 14.8474963564599 15.7552855046474 16.3051897507741
neg_16689 19.9079922070631 21.4599202428299 19.1919899356459 20.8225006594492 17.6659037093966
neg_19112 10.8047453609647 12.3451371513609 10.4756003171012 12.4390109707781 4.16574572738013
neg_24293 8.67838129921001 12.5849870311173 9.78488986010338 10.5480753419944 6.05437206102998
neg_24295 9.75168824836816 9.51837234581671 7.75382667474822 9.14115914103212 7.17525794597949
pos_1138 18.1365741841931 19.6466351659839 17.8343716458667 18.2874799658513 15.7013495956272
pos_1202 14.5764818778347 15.7575572786885 14.2751165001116 15.0280735902347 13.2849217313173
pos_1742 17.2048120260938 18.0403878133622 16.1555089500597 16.8720595034221 15.2380598305629
pos_17495 17.8549494264487 18.7453189027517 17.5700979855836 18.1576393020455 14.5696499975558
pos_24262 15.1818882868268 15.3031855246826 14.6754333988367 14.9912152745849 13.072742441213
pos_21869 13.523713586568 14.2572050560753 14.105097682514 12.4521677378971 14.2221153371007
neg_6192 11.2232688939621 10.5431605477794 10.0934235501478 9.90998157210166 11.0897814255964
neg_7101 19.0266904229236 19.8258494203453 18.6402217252103 19.5130519235599 17.2676622575927
neg_10930 19.9983567002963 21.2221721514615 19.4855752625217 20.4921065211722 17.8713661619828
neg_11763 15.56158575188 17.128243563988 14.5920181565542 16.5262278973988 16.7469703783482
neg_13368 16.9594209143653 18.9182756520673 16.9414118684175 18.0564774934934 16.0605761949381
neg_15480 11.0451263923351 11.7607401974651 9.74098571837192 10.6326139906204 8.75447786057637
neg_18589 14.4519463897422 16.7225288976708 13.2971016893628 15.4464501738147 9.75412793114026
neg_19630 14.6411226866842 15.2729354561493 13.9925663120261 14.656146603058 12.8841476209907
neg_20541 12.8862957612568 13.9022115090974 12.1355428182716 14.059579040325 9.97522609042354
neg_23845 16.8251262466431 17.3907082942425 16.1105152710485 16.9157822652689 16.3751453917042
neg_25250 14.322655025493 15.6605180067749 14.1043161015593 14.5468424206105 12.535401217063
pos_1088 12.6656727583252 13.8574886199218 11.9192540487272 12.800320209453 10.7531657316971
pos_1756 17.8146187403529 17.7092657598393 17.5048659407898 18.0316142189176 16.1960547348188
